Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:30:33	11:30:33	11:30:33			11:30:33	11:30:33	11:30:33	11:30:33	11:30:33	11:30:40	11:30:40	11:30:40	11:30:40	11:30:40	11:30:40			11:30:41	11:30:41		00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:08
1	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:42	11:30:49	11:30:49	11:30:49	11:30:49	11:30:49	11:30:49			11:30:51	11:30:51		00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:02	00:00:09
2	11:30:51	11:30:51	11:30:51	11:30:51	11:30:51	11:30:51			11:30:51	11:30:51	11:30:56	11:30:56	11:30:56	11:30:56	11:30:56	11:30:56			11:30:57	11:30:57		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:01	00:00:06
3	11:30:57	11:30:57	11:30:57	11:30:57	11:30:58	11:30:58			11:30:58	11:30:58	11:31:03	11:31:03	11:31:03	11:31:03	11:31:03	11:31:03			11:31:04	11:31:04		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:01	00:00:06
4	11:31:04	11:31:04	11:31:04	11:31:04	11:31:05	11:31:05			11:31:05	11:31:05	11:31:10	11:31:10	11:31:10	11:31:10	11:31:10	11:31:10			11:31:11	11:31:11		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:00	00:00:06
5	11:31:11	11:31:11	11:31:11	11:31:11	11:31:11	11:31:11			11:31:11	11:31:11	11:31:16	11:31:16	11:31:16	11:31:16	11:31:16	11:31:16			11:31:17	11:31:17		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
6	11:31:17	11:31:17	11:31:17	11:31:17	11:31:17	11:31:17			11:31:17	11:31:17	11:31:22	11:31:22	11:31:22	11:31:22	11:31:22	11:31:22			11:31:23	11:31:23		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:00	00:00:06
7	11:31:23	11:31:23	11:31:23	11:31:23	11:31:23	11:31:23			11:31:23	11:31:23	11:31:29	11:31:29	11:31:29	11:31:29	11:31:29	11:31:29			11:31:30	11:31:30		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:00	00:00:06
8	11:31:30	11:31:30	11:31:30	11:31:30	11:31:30	11:31:30			11:31:30	11:31:30	11:31:35	11:31:35	11:31:35	11:31:35	11:31:35	11:31:35			11:31:36	11:31:36		00:00:00	00:00:00		00:00:00	00:00:05	00:00:00	00:00:00		00:00:00	00:00:06
9	11:31:36	11:31:36	11:31:36	11:31:36	11:31:36	11:31:36			11:31:36	11:31:36	11:31:41	11:31:41	11:31:41	11:31:41	11:31:41	11:31:41			11:31:42	11:31:42		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:05
