Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:07:45	11:07:45	11:07:45			11:07:45	11:07:45	11:07:46	11:07:46	11:07:46	11:07:50	11:07:50	11:07:50	11:07:50	11:07:50	11:07:50			11:07:52	11:07:52		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
1	11:07:52	11:07:52	11:07:52	11:07:52	11:07:53	11:07:53	11:07:53	11:07:53	11:07:53	11:07:53	11:07:56	11:07:56	11:07:56	11:07:56	11:07:56	11:07:56			11:07:59	11:07:59		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:06
2	11:07:59	11:07:59	11:07:59	11:07:59	11:07:59	11:07:59			11:07:59	11:07:59	11:08:02	11:08:02	11:08:02	11:08:02	11:08:02	11:08:02			11:08:03	11:08:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	11:08:03	11:08:03	11:08:03	11:08:03	11:08:03	11:08:03			11:08:03	11:08:03	11:08:05	11:08:05	11:08:05	11:08:05	11:08:05	11:08:05			11:08:06	11:08:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	11:08:07	11:08:07	11:08:07	11:08:07	11:08:07	11:08:07			11:08:07	11:08:07	11:08:09	11:08:09	11:08:09	11:08:09	11:08:09	11:08:09			11:08:10	11:08:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	11:08:10	11:08:10	11:08:10	11:08:10	11:08:10	11:08:10			11:08:10	11:08:10	11:08:13	11:08:13	11:08:13	11:08:13	11:08:13	11:08:13			11:08:14	11:08:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	11:08:14	11:08:14	11:08:14	11:08:14	11:08:14	11:08:14			11:08:14	11:08:14	11:08:16	11:08:16	11:08:16	11:08:16	11:08:16	11:08:16			11:08:17	11:08:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	11:08:18	11:08:18	11:08:18	11:08:18	11:08:18	11:08:18			11:08:18	11:08:18	11:08:20	11:08:20	11:08:20	11:08:20	11:08:20	11:08:20			11:08:21	11:08:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
8	11:08:21	11:08:21	11:08:21	11:08:21	11:08:21	11:08:21			11:08:21	11:08:21	11:08:23	11:08:23	11:08:23	11:08:23	11:08:23	11:08:23			11:08:24	11:08:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
9	11:08:25	11:08:25	11:08:25	11:08:25	11:08:25	11:08:25			11:08:25	11:08:25	11:08:27	11:08:27	11:08:27	11:08:27	11:08:27	11:08:27			11:08:28	11:08:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:28	11:08:30	11:08:30	11:08:30	11:08:30	11:08:30	11:08:30	11:08:30	11:08:30	11:08:32	11:08:32		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	11:08:32	11:08:32	11:08:32	11:08:32	11:08:32	11:08:32			11:08:32	11:08:32	11:08:34	11:08:34	11:08:34	11:08:34	11:08:34	11:08:34			11:08:35	11:08:35		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	11:08:35	11:08:35	11:08:35	11:08:35	11:08:35	11:08:35			11:08:35	11:08:35	11:08:36	11:08:36	11:08:36	11:08:36	11:08:36	11:08:36			11:08:37	11:08:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	11:08:37	11:08:37	11:08:37	11:08:37	11:08:38	11:08:38			11:08:38	11:08:38	11:08:39	11:08:39	11:08:39	11:08:39	11:08:39	11:08:39			11:08:40	11:08:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
