Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:01:06	11:01:06	11:01:06			11:01:06	11:01:06	11:01:06	11:01:06	11:01:06	11:01:10	11:01:10	11:01:10	11:01:10	11:01:10	11:01:10			11:01:12	11:01:12		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:12	11:01:15	11:01:15	11:01:15	11:01:15	11:01:15	11:01:15			11:01:16	11:01:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	11:01:17	11:01:17	11:01:17	11:01:17	11:01:17	11:01:17			11:01:17	11:01:17	11:01:19	11:01:19	11:01:19	11:01:19	11:01:19	11:01:19			11:01:20	11:01:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	11:01:20	11:01:20	11:01:20	11:01:20	11:01:21	11:01:21			11:01:21	11:01:21	11:01:23	11:01:23	11:01:23	11:01:23	11:01:23	11:01:23			11:01:24	11:01:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	11:01:24	11:01:24	11:01:24	11:01:24	11:01:25	11:01:25			11:01:25	11:01:25	11:01:27	11:01:27	11:01:27	11:01:27	11:01:27	11:01:27			11:01:28	11:01:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	11:01:28	11:01:28	11:01:29	11:01:29	11:01:29	11:01:29			11:01:29	11:01:29	11:01:31	11:01:31	11:01:31	11:01:31	11:01:31	11:01:31			11:01:31	11:01:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:02
6	11:01:31	11:01:31	11:01:31	11:01:31	11:01:32	11:01:32			11:01:32	11:01:32	11:01:34	11:01:34	11:01:34	11:01:34	11:01:34	11:01:34			11:01:34	11:01:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	11:01:35	11:01:35	11:01:35	11:01:35	11:01:35	11:01:35			11:01:35	11:01:35	11:01:36	11:01:36	11:01:36	11:01:36	11:01:36	11:01:36			11:01:38	11:01:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
8	11:01:38	11:01:38	11:01:38	11:01:38	11:01:38	11:01:38			11:01:38	11:01:38	11:01:40	11:01:40	11:01:40	11:01:40	11:01:40	11:01:40			11:01:41	11:01:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	11:01:41	11:01:41	11:01:41	11:01:41	11:01:41	11:01:41			11:01:41	11:01:41	11:01:43	11:01:43	11:01:43	11:01:43	11:01:43	11:01:43			11:01:44	11:01:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:44	11:01:46	11:01:46	11:01:46	11:01:46	11:01:46	11:01:46	11:01:46	11:01:46	11:01:47	11:01:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	11:01:47	11:01:47	11:01:47	11:01:47	11:01:48	11:01:48			11:01:48	11:01:48	11:01:49	11:01:49	11:01:49	11:01:49	11:01:49	11:01:49			11:01:50	11:01:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	11:01:50	11:01:50	11:01:50	11:01:50	11:01:50	11:01:50			11:01:50	11:01:50	11:01:52	11:01:52	11:01:52	11:01:52	11:01:52	11:01:52			11:01:53	11:01:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	11:01:53	11:01:53	11:01:53	11:01:53	11:01:53	11:01:53			11:01:53	11:01:53	11:01:55	11:01:55	11:01:55	11:01:55	11:01:55	11:01:55			11:01:56	11:01:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	11:01:56	11:01:56	11:01:56	11:01:56	11:01:56	11:01:56			11:01:56	11:01:56	11:01:57	11:01:57	11:01:57	11:01:57	11:01:57	11:01:57			11:01:58	11:01:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	11:01:59	11:01:59	11:01:59	11:01:59	11:01:59	11:01:59			11:01:59	11:01:59	11:02:00	11:02:00	11:02:00	11:02:00	11:02:00	11:02:00			11:02:01	11:02:01		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	11:02:01	11:02:01	11:02:01	11:02:01	11:02:01	11:02:01			11:02:01	11:02:01	11:02:03	11:02:03	11:02:03	11:02:03	11:02:03	11:02:03			11:02:04	11:02:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	11:02:04	11:02:04	11:02:04	11:02:04	11:02:04	11:02:04			11:02:04	11:02:04	11:02:05	11:02:05	11:02:05	11:02:05	11:02:05	11:02:05			11:02:06	11:02:06		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	11:02:06	11:02:06	11:02:06	11:02:06	11:02:06	11:02:06			11:02:06	11:02:06	11:02:23	11:02:23	11:02:23	11:02:23	11:02:23	11:02:23			11:02:24	11:02:24		00:00:00	00:00:00		00:00:00	00:00:17	00:00:00	00:00:00		00:00:01	00:00:18
19	11:02:25	11:02:25	11:02:25	11:02:25	11:02:25	11:02:25			11:02:25	11:02:25	11:02:42	11:02:42	11:02:42	11:02:42	11:02:42	11:02:42			11:02:43	11:02:43		00:00:00	00:00:00		00:00:00	00:00:17	00:00:00	00:00:00		00:00:01	00:00:18
20	11:02:43	11:02:43	11:02:43	11:02:43	11:02:43	11:02:43	11:02:43	11:02:44	11:02:44	11:02:44	11:02:45	11:02:45	11:02:45	11:02:45	11:02:45	11:02:45	11:02:45	11:02:45	11:02:47	11:02:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	11:02:47	11:02:47	11:02:47	11:02:47	11:02:47	11:02:47			11:02:47	11:02:47	11:02:48	11:02:48	11:02:48	11:02:48	11:02:48	11:02:48			11:02:49	11:02:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	11:02:49	11:02:49	11:02:49	11:02:49	11:02:49	11:02:49			11:02:49	11:02:49	11:03:04	11:03:04	11:03:04	11:03:04	11:03:04	11:03:04			11:03:05	11:03:05		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
23	11:03:05	11:03:05	11:03:05	11:03:05	11:03:05	11:03:05			11:03:05	11:03:05	11:03:06	11:03:06	11:03:06	11:03:06	11:03:06	11:03:06			11:03:07	11:03:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	11:03:07	11:03:07	11:03:07	11:03:07	11:03:07	11:03:07			11:03:07	11:03:07	11:03:22	11:03:22	11:03:22	11:03:22	11:03:22	11:03:22			11:03:23	11:03:23		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
25	11:03:23	11:03:23	11:03:23	11:03:23	11:03:23	11:03:23			11:03:23	11:03:23	11:03:37	11:03:37	11:03:37	11:03:37	11:03:37	11:03:37			11:03:38	11:03:38		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
26	11:03:38	11:03:38	11:03:38	11:03:38	11:03:38	11:03:38			11:03:39	11:03:39	11:03:53	11:03:53	11:03:53	11:03:53	11:03:53	11:03:53			11:03:54	11:03:54		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
27	11:03:54	11:03:54	11:03:54	11:03:54	11:03:54	11:03:54			11:03:54	11:03:54	11:04:08	11:04:08	11:04:08	11:04:08	11:04:08	11:04:08			11:04:09	11:04:09		00:00:00	00:00:00		00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
28	11:04:09	11:04:09	11:04:09	11:04:09	11:04:09	11:04:09			11:04:09	11:04:09	11:04:23	11:04:23	11:04:23	11:04:23	11:04:23	11:04:23			11:04:24	11:04:24		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
29	11:04:24	11:04:24	11:04:24	11:04:24	11:04:24	11:04:24			11:04:24	11:04:24	11:04:38	11:04:38	11:04:38	11:04:38	11:04:38	11:04:38			11:04:39	11:04:39		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:00	00:00:15
30	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:40	11:04:54	11:04:54	11:04:54	11:04:54	11:04:54	11:04:54	11:04:54	11:04:54	11:04:56	11:04:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:14	00:00:00	00:00:00	00:00:00	00:00:01	00:00:15
31	11:04:56	11:04:56	11:04:56	11:04:56	11:04:56	11:04:56			11:04:56	11:04:56	11:04:57	11:04:57	11:04:57	11:04:57	11:04:57	11:04:57			11:04:58	11:04:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
32	11:04:58	11:04:58	11:04:58	11:04:58	11:04:58	11:04:58			11:04:58	11:04:58	11:04:59	11:04:59	11:04:59	11:04:59	11:04:59	11:04:59			11:05:00	11:05:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
