Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:20:42	13:20:42	13:20:42			13:20:42	13:20:42	13:20:42	13:20:42	13:20:42	13:20:47	13:20:47	13:20:47	13:20:47	13:20:47	13:20:47			13:20:48	13:20:48		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:48	13:20:51	13:20:51	13:20:51	13:20:51	13:20:51	13:20:51			13:20:53	13:20:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	13:20:53	13:20:53	13:20:53	13:20:53	13:20:53	13:20:53			13:20:53	13:20:53	13:20:55	13:20:55	13:20:55	13:20:55	13:20:55	13:20:55			13:20:56	13:20:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:20:57	13:20:57	13:20:57	13:20:57	13:20:57	13:20:57			13:20:57	13:20:57	13:20:59	13:20:59	13:20:59	13:20:59	13:20:59	13:20:59			13:21:00	13:21:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:21:00	13:21:00	13:21:00	13:21:00	13:21:00	13:21:00			13:21:00	13:21:00	13:21:03	13:21:03	13:21:03	13:21:03	13:21:03	13:21:03			13:21:04	13:21:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	13:21:04	13:21:04	13:21:04	13:21:04	13:21:04	13:21:04			13:21:04	13:21:04	13:21:06	13:21:06	13:21:06	13:21:06	13:21:06	13:21:06			13:21:07	13:21:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	13:21:08	13:21:08	13:21:08	13:21:08	13:21:08	13:21:08			13:21:08	13:21:08	13:21:10	13:21:10	13:21:10	13:21:10	13:21:10	13:21:10			13:21:11	13:21:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	13:21:11	13:21:11	13:21:11	13:21:11	13:21:11	13:21:11			13:21:11	13:21:11	13:21:13	13:21:13	13:21:13	13:21:13	13:21:13	13:21:13			13:21:14	13:21:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	13:21:14	13:21:14	13:21:14	13:21:14	13:21:14	13:21:14			13:21:14	13:21:14	13:21:16	13:21:16	13:21:16	13:21:16	13:21:16	13:21:16			13:21:17	13:21:17		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	13:21:17	13:21:17	13:21:17	13:21:17	13:21:17	13:21:17			13:21:17	13:21:17	13:21:19	13:21:19	13:21:19	13:21:19	13:21:19	13:21:19			13:21:20	13:21:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:21	13:21:23	13:21:23	13:21:23	13:21:23	13:21:23	13:21:23	13:21:23	13:21:23	13:21:25	13:21:25		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	13:21:25	13:21:25	13:21:25	13:21:25	13:21:25	13:21:25			13:21:25	13:21:25	13:21:27	13:21:27	13:21:27	13:21:27	13:21:27	13:21:27			13:21:28	13:21:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	13:21:28	13:21:28	13:21:28	13:21:28	13:21:28	13:21:28			13:21:28	13:21:28	13:21:30	13:21:30	13:21:30	13:21:30	13:21:30	13:21:30			13:21:30	13:21:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	13:21:31	13:21:31	13:21:31	13:21:31	13:21:31	13:21:31			13:21:31	13:21:31	13:21:32	13:21:32	13:21:32	13:21:32	13:21:32	13:21:32			13:21:33	13:21:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
14	13:21:34	13:21:34	13:21:34	13:21:34	13:21:34	13:21:34			13:21:34	13:21:34	13:21:35	13:21:35	13:21:35	13:21:35	13:21:35	13:21:35			13:21:36	13:21:36		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	13:21:36	13:21:36	13:21:36	13:21:36	13:21:37	13:21:37			13:21:37	13:21:37	13:21:38	13:21:38	13:21:38	13:21:38	13:21:38	13:21:38			13:21:39	13:21:39		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	13:21:39	13:21:39	13:21:39	13:21:39	13:21:39	13:21:39			13:21:39	13:21:39	13:21:41	13:21:41	13:21:41	13:21:41	13:21:41	13:21:41			13:21:42	13:21:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	13:21:42	13:21:42	13:21:42	13:21:42	13:21:42	13:21:42			13:21:42	13:21:42	13:21:43	13:21:43	13:21:43	13:21:43	13:21:43	13:21:43			13:21:44	13:21:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
18	13:21:44	13:21:44	13:21:44	13:21:44	13:21:45	13:21:45			13:21:45	13:21:45	13:21:46	13:21:46	13:21:46	13:21:46	13:21:46	13:21:46			13:21:47	13:21:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	13:21:47	13:21:47	13:21:47	13:21:47	13:21:47	13:21:47			13:21:47	13:21:47	13:21:48	13:21:48	13:21:48	13:21:48	13:21:48	13:21:48			13:21:49	13:21:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	13:21:49	13:21:49	13:21:49	13:21:49	13:21:50	13:21:50	13:21:50	13:21:50	13:21:50	13:21:50	13:21:51	13:21:51	13:21:51	13:21:51	13:21:51	13:21:51	13:21:51	13:21:51	13:21:53	13:21:53		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	13:21:53	13:21:53	13:21:53	13:21:53	13:21:53	13:21:53			13:21:53	13:21:53	13:21:54	13:21:54	13:21:54	13:21:54	13:21:54	13:21:54			13:21:55	13:21:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	13:21:55	13:21:55	13:21:55	13:21:55	13:21:55	13:21:55			13:21:55	13:21:55	13:21:57	13:21:57	13:21:57	13:21:57	13:21:57	13:21:57			13:21:58	13:21:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	13:21:58	13:21:58	13:21:58	13:21:58	13:21:58	13:21:58			13:21:58	13:21:58	13:21:59	13:21:59	13:21:59	13:21:59	13:21:59	13:21:59			13:22:00	13:22:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	13:22:00	13:22:00	13:22:00	13:22:00	13:22:00	13:22:00			13:22:00	13:22:00	13:22:01	13:22:01	13:22:01	13:22:01	13:22:01	13:22:01			13:22:02	13:22:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
25	13:22:02	13:22:02	13:22:02	13:22:02	13:22:02	13:22:02			13:22:02	13:22:02	13:22:04	13:22:04	13:22:04	13:22:04	13:22:04	13:22:04			13:22:04	13:22:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	13:22:05	13:22:05	13:22:05	13:22:05	13:22:05	13:22:05			13:22:05	13:22:05	13:22:06	13:22:06	13:22:06	13:22:06	13:22:06	13:22:06			13:22:07	13:22:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	13:22:07	13:22:07	13:22:07	13:22:07	13:22:07	13:22:07			13:22:07	13:22:07	13:22:08	13:22:08	13:22:08	13:22:08	13:22:08	13:22:08			13:22:09	13:22:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
28	13:22:09	13:22:09	13:22:09	13:22:09	13:22:10	13:22:10			13:22:10	13:22:10	13:22:11	13:22:11	13:22:11	13:22:11	13:22:11	13:22:11			13:22:12	13:22:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
