ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6506.3	14100	1.0	3697.0105883426195
1	5510.1	13500	0.948	3588.7803119686328
2	4984.8	13200	0.912	3521.6262064299526
3	4714.3	12900	0.898	3481.850772953095
4	4272.3	12600	0.868	3426.574812930415
5	4002.1	12300	0.844	3378.4061603097025
6	3647.4	11700	0.818	3333.996321059869
7	3546.4	11400	0.812	3325.8919401743688
8	3233.1	11100	0.782	3266.556606498293
9	2998.5	10800	0.752	3209.6589413688457
10	2996.1	10800	0.754	3231.1162038684292
11	2714.1	10200	0.726	3193.834610333372
12	2584.1	9900	0.708	3157.211460665187
13	2431.0	9600	0.698	3159.6685621455777
14	2367.2	9300	0.702	3201.1377890656554
15	2236.7	9000	0.688	3184.4911450530153
16	2173.2	8700	0.682	3176.681857305893
17	2085.7	8400	0.676	3188.569002393463
18	2026.5	7800	0.66	3173.962858581689
19	1995.2	7800	0.654	3173.4040154325294
20	1985.2	7800	0.654	3198.533852814448
21	1887.3	7500	0.644	3203.744094464122
22	1801.6	6900	0.634	3198.036628245032
23	1792.7	6900	0.634	3225.3863008011595
24	1813.5	6900	0.634	3247.036785736907
25	1729.1	6600	0.634	3252.400345778305
26	1741.8	6300	0.632	3274.5340784623872
27	1682.4	6300	0.62	3273.6199573134527
28	1656.2	6000	0.626	3300.7949184069867
29	1660.6	6300	0.63	3319.3882040709937
30	1644.3	6300	0.626	3317.577318079601
31	1674.3	6300	0.652	3403.5839309721746
32	1651.2	6300	0.646	3415.5138403282353
33	1639.5	6000	0.646	3442.124608284036
34	1703.7	6300	0.67	3517.6880011917056
35	1721.9	6300	0.674	3551.181266917358
36	1745.6	6300	0.674	3587.5346489802364
37	1723.8	5400	0.692	3613.2779959479944
38	1752.7	5400	0.686	3634.1576362918795
39	1731.6	5400	0.692	3698.497227373309
40	1700.5	5400	0.688	3716.505483630482
41	1760.1	5700	0.708	3820.139544424259
42	1659.3	5100	0.7	3828.7008650692483
43	1653.3	5100	0.69	3797.840648435228
44	1677.1	5400	0.694	3828.4258734444065
45	1680.8	5100	0.716	3918.861396636856
46	1647.3	5100	0.71	3909.1547226520224
47	1668.8	5400	0.714	3936.0332895562215
48	1678.4	5400	0.716	3946.7569972057736
49	1661.4	5100	0.734	4007.203488955101
50	1684.8	5400	0.72	3962.289532522357
51	1654.3	5100	0.73	3969.214126223828
52	1725.6	5400	0.736	4041.1175886194574
53	1706.3	5100	0.754	4117.3378715631525
54	1682.5	4800	0.742	4075.508202183893
55	1751.2	5100	0.754	4126.0766838271575
56	1719.3	5100	0.762	4156.241311426132
57	1751.5	5400	0.768	4215.233512317368
58	1683.2	4800	0.766	4230.36537739157
59	1747.5	5100	0.78	4265.247794286675
60	1729.0	4800	0.784	4286.901816905329
61	1698.8	4800	0.78	4266.471477769224
62	1699.7	5100	0.768	4251.354606289866
63	1747.6	4800	0.792	4319.183921534142
64	1750.0	5100	0.778	4315.973389308863
65	1736.4	5100	0.804	4388.185318984676
66	1768.1	5100	0.8	4447.619990317066
67	1712.6	4800	0.788	4360.475028239893
68	1729.0	5100	0.794	4405.292963700502
69	1690.3	5100	0.792	4401.116150657786
70	1699.9	5100	0.794	4452.55323589824
71	1721.5	5100	0.79	4407.246649613372
72	1699.7	5100	0.788	4406.230561990212
73	1745.5	5100	0.784	4404.116776153636
74	1795.9	4800	0.822	4547.516381689726
75	1707.7	5100	0.796	4470.10436490377
76	1702.8	4800	0.786	4431.43147099989
77	1687.3	4800	0.796	4455.989262008543
78	1729.5	5400	0.806	4499.986054036195
79	1774.7	5100	0.82	4513.989431705724
80	1747.0	5100	0.812	4533.285130867827
81	1786.5	5100	0.818	4566.639047500213
82	1772.3	5400	0.822	4570.842350345027
83	1810.4	5100	0.816	4547.72248252656
84	1794.4	4800	0.822	4577.904152847721
85	1719.1	5100	0.8	4532.093184493402
86	1758.1	4800	0.82	4609.279267973783
87	1807.0	4800	0.836	4636.801207571695
88	1750.1	4800	0.808	4576.7934379608105
89	1715.9	5100	0.812	4576.668119304835
90	1757.1	5100	0.824	4624.857466609801
91	1764.3	5100	0.83	4630.276409594203
92	1704.8	4800	0.818	4596.974455496725
93	1755.1	4800	0.824	4641.524984282535
94	1683.9	5100	0.804	4621.981750829175
95	1739.7	5100	0.824	4634.065859179988
96	1816.8	4800	0.842	4719.972237605953
97	1789.6	5100	0.826	4652.951748136625
98	1759.0	4800	0.824	4694.610435831307
99	1774.3	4800	0.832	4673.374168872579
100	1762.8	5100	0.826	4630.664590130692
