Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:10:58	14:10:58	14:10:58			14:10:58	14:10:58	14:10:58	14:10:58	14:10:58	14:11:03	14:11:03	14:11:03	14:11:03	14:11:03	14:11:03			14:11:04	14:11:04		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:11:04	14:11:04	14:11:04	14:11:04	14:11:05	14:11:05	14:11:05	14:11:05	14:11:05	14:11:05	14:11:08	14:11:08	14:11:08	14:11:08	14:11:08	14:11:08			14:11:10	14:11:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
2	14:11:10	14:11:10	14:11:10	14:11:10	14:11:10	14:11:10			14:11:10	14:11:10	14:11:13	14:11:13	14:11:13	14:11:13	14:11:13	14:11:13			14:11:14	14:11:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	14:11:14	14:11:14	14:11:14	14:11:14	14:11:14	14:11:14			14:11:14	14:11:14	14:11:16	14:11:16	14:11:16	14:11:16	14:11:16	14:11:16			14:11:17	14:11:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	14:11:17	14:11:17	14:11:17	14:11:17	14:11:17	14:11:17			14:11:17	14:11:17	14:11:20	14:11:20	14:11:20	14:11:20	14:11:20	14:11:20			14:11:21	14:11:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	14:11:21	14:11:21	14:11:21	14:11:21	14:11:21	14:11:21			14:11:21	14:11:21	14:11:23	14:11:23	14:11:23	14:11:23	14:11:23	14:11:23			14:11:24	14:11:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	14:11:24	14:11:24	14:11:24	14:11:24	14:11:24	14:11:24			14:11:24	14:11:24	14:11:26	14:11:26	14:11:26	14:11:26	14:11:26	14:11:26			14:11:27	14:11:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:11:28	14:11:28	14:11:28	14:11:28	14:11:28	14:11:28			14:11:28	14:11:28	14:11:30	14:11:30	14:11:30	14:11:30	14:11:30	14:11:30			14:11:31	14:11:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	14:11:31	14:11:31	14:11:31	14:11:31	14:11:31	14:11:31			14:11:31	14:11:31	14:11:33	14:11:33	14:11:33	14:11:33	14:11:33	14:11:33			14:11:34	14:11:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
9	14:11:34	14:11:34	14:11:34	14:11:34	14:11:35	14:11:35			14:11:35	14:11:35	14:11:37	14:11:37	14:11:37	14:11:37	14:11:37	14:11:37			14:11:38	14:11:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
