Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	21:53:06	21:53:06	21:53:06			21:53:06	21:53:06	21:53:06	21:53:06	21:53:06	21:53:19	21:53:19	21:53:19	21:53:19	21:53:19	21:53:19			21:53:20	21:53:20		00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
1	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:20	21:53:33	21:53:33	21:53:33	21:53:33	21:53:33	21:53:33			21:53:34	21:53:34		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
2	21:53:34	21:53:34	21:53:34	21:53:34	21:53:34	21:53:34			21:53:34	21:53:34	21:53:46	21:53:46	21:53:46	21:53:46	21:53:46	21:53:46			21:53:47	21:53:47		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	21:53:47	21:53:47	21:53:47	21:53:47	21:53:47	21:53:47			21:53:47	21:53:47	21:53:58	21:53:58	21:53:58	21:53:58	21:53:58	21:53:58			21:53:59	21:53:59		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
4	21:53:59	21:53:59	21:53:59	21:53:59	21:53:59	21:53:59			21:53:59	21:53:59	21:54:11	21:54:11	21:54:11	21:54:11	21:54:11	21:54:11			21:54:12	21:54:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	21:54:12	21:54:12	21:54:12	21:54:12	21:54:12	21:54:12			21:54:12	21:54:12	21:54:23	21:54:23	21:54:23	21:54:23	21:54:23	21:54:23			21:54:24	21:54:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	21:54:24	21:54:24	21:54:24	21:54:24	21:54:24	21:54:24			21:54:24	21:54:24	21:54:36	21:54:36	21:54:36	21:54:36	21:54:36	21:54:36			21:54:36	21:54:36		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	21:54:36	21:54:36	21:54:36	21:54:36	21:54:37	21:54:37			21:54:37	21:54:37	21:54:48	21:54:48	21:54:48	21:54:48	21:54:48	21:54:48			21:54:49	21:54:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	21:54:49	21:54:49	21:54:49	21:54:49	21:54:49	21:54:49			21:54:49	21:54:49	21:55:00	21:55:00	21:55:00	21:55:00	21:55:00	21:55:00			21:55:01	21:55:01		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:11
9	21:55:01	21:55:01	21:55:01	21:55:01	21:55:01	21:55:01			21:55:01	21:55:01	21:55:13	21:55:13	21:55:13	21:55:13	21:55:13	21:55:13			21:55:13	21:55:13		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
