ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6529.5	14100	1.0	3697.0105883426195
1	5514.7	13500	0.948	3588.7803119686328
2	4950.0	13200	0.91	3517.569660225396
3	4624.5	12900	0.892	3471.682373616829
4	4186.2	12600	0.86	3409.4177806173507
5	3845.5	12000	0.83	3349.573796461804
6	3478.2	11400	0.802	3300.160166746525
7	3373.5	11400	0.794	3287.352767834603
8	3072.9	11100	0.766	3235.1376892710105
9	2847.5	10800	0.736	3176.022738118487
10	2843.1	10500	0.736	3189.897234846429
11	2547.3	9900	0.704	3143.6602263182663
12	2399.8	9600	0.684	3103.289157236151
13	2267.6	9300	0.676	3110.5776913510103
14	2183.0	9000	0.678	3145.6773483590746
15	2058.0	8700	0.662	3118.3113039162304
16	2007.3	8400	0.656	3121.2797761794923
17	1936.7	8400	0.652	3132.911393442532
18	1828.3	7800	0.636	3116.243888667554
19	1777.1	7500	0.626	3117.09539985939
20	1794.7	7200	0.624	3134.984178836625
21	1702.9	6900	0.614	3135.562686640558
22	1652.1	6900	0.61	3140.4013110131104
23	1580.9	6600	0.602	3134.804288330097
24	1600.4	6900	0.6	3137.945415055554
25	1547.7	6300	0.604	3179.367177805346
26	1552.7	6300	0.604	3215.5021160729407
27	1482.5	6000	0.596	3217.9099171495236
28	1459.4	6000	0.596	3233.9410433038033
29	1442.5	5700	0.596	3245.694161454355
30	1455.9	5400	0.594	3243.9933313778624
31	1514.5	5700	0.62	3334.806633792873
32	1507.1	5700	0.618	3355.3281735550213
33	1430.9	5100	0.614	3363.3445663843486
34	1466.2	5100	0.624	3412.442205575605
35	1464.6	5100	0.618	3457.2361282222646
36	1423.2	4800	0.624	3461.3978298004054
37	1484.9	5100	0.642	3519.68205728171
38	1459.6	5100	0.64	3562.560378725467
39	1478.7	5100	0.634	3545.5908862682886
40	1513.2	5100	0.64	3582.019232325688
41	1507.1	4800	0.664	3693.025331686903
42	1502.2	5100	0.65	3646.8229753864293
43	1515.0	4800	0.654	3676.884254175913
44	1470.1	4800	0.646	3686.9477808167494
45	1488.0	4800	0.658	3734.97128830295
46	1458.1	4800	0.658	3753.5689485658972
47	1503.6	5100	0.666	3787.6548227958397
48	1541.0	4800	0.682	3824.860068192254
49	1561.9	5100	0.69	3875.4227760596887
50	1454.0	4800	0.68	3846.4934201415726
51	1528.8	4800	0.686	3844.6425152220413
52	1489.6	5100	0.682	3871.8053087544736
53	1523.3	5100	0.698	3955.616204922217
54	1476.2	4500	0.688	3928.056206791059
55	1490.4	4500	0.688	3941.4587792942402
56	1468.9	4800	0.7	3985.568487947224
57	1521.4	5100	0.704	4018.3940286214574
58	1502.0	4500	0.712	4031.876241223453
59	1541.3	4800	0.728	4106.900140209544
60	1562.3	4800	0.728	4097.912364089582
61	1512.7	4800	0.716	4089.3647178965675
62	1491.4	4800	0.718	4083.13445159643
63	1588.8	5100	0.726	4143.057858259097
64	1523.9	4800	0.722	4153.06637182048
65	1519.7	4800	0.724	4143.349406470455
66	1544.4	4800	0.746	4273.856340868681
67	1541.8	5100	0.748	4273.993102384371
68	1551.9	4800	0.744	4237.719678687838
69	1531.5	5100	0.74	4265.386873675283
70	1551.4	5400	0.746	4283.825185204495
71	1595.5	5100	0.756	4294.920789105457
72	1585.7	5100	0.746	4268.648957467118
73	1574.8	5100	0.754	4297.894360354136
74	1594.0	4800	0.758	4333.156864581796
75	1616.0	5100	0.758	4299.935570302133
76	1653.2	5100	0.78	4417.418317146674
77	1548.6	4800	0.762	4334.635065855452
78	1592.5	5100	0.758	4345.479864176446
79	1617.7	5100	0.78	4391.228122345804
80	1720.8	5100	0.792	4459.556400259081
81	1731.4	5100	0.798	4473.570037531894
82	1671.5	5100	0.784	4435.587027522973
83	1707.2	5100	0.79	4428.792994109365
84	1775.7	5100	0.818	4465.8825639362985
85	1659.4	5100	0.784	4427.084675362468
86	1742.9	5400	0.806	4470.877624517282
87	1730.7	5100	0.818	4543.831070284609
88	1752.7	5400	0.814	4566.867267926352
89	1756.3	5100	0.82	4551.595430550993
90	1762.8	5400	0.82	4557.153081487515
91	1832.6	5400	0.834	4606.68739092821
92	1782.5	4800	0.832	4599.311892079266
93	1719.0	4800	0.822	4626.623764161454
94	1735.9	5400	0.804	4562.450645761387
95	1742.3	5400	0.832	4660.131116920917
96	1761.8	4800	0.84	4685.952881964701
97	1760.3	5400	0.836	4686.291578940068
98	1748.2	5100	0.824	4656.997830414404
99	1808.3	5100	0.846	4740.131012102642
100	1788.6	5400	0.838	4714.617296445004
