ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.8454995535485486	5.8454995535485486	5.8454995535485486	5.8454995535485486
1	6.564278474076266	6.34804797361831	6.493832023886821	6.639616074155333
2	6.953168903994899	6.465856198165743	6.761463282400283	7.055369116807589
3	7.178855953739561	6.457836564288242	6.841370533638063	7.226743019088352
4	7.6730859687841075	6.678515074187126	7.197679110102798	7.706079088476339
5	8.035690296285821	6.93323658609591	7.524451984969786	8.107047365434564
6	8.497976821074731	7.07915154126634	7.820966982409264	8.55989024052753
7	8.640253057814492	7.069055612840389	7.876571328269035	8.67137903281159
8	9.030839378138955	7.239748135604339	8.162802159714127	9.073796432222206
9	9.294504469273212	7.402918513043384	8.419211126836888	9.420268432780748
10	9.33732446170123	7.25633851807258	8.352398618275815	9.400277727036215
11	9.736115231789311	7.478690336405916	8.674200840208465	9.828336760043145
12	9.904037301631071	7.48675445786642	8.787895399231799	10.044093913148604
13	10.17476313090251	7.506323184878062	8.909293201629344	10.276208238424488
14	10.40017784372095	7.531087501184093	9.029008501886565	10.486462058690822
15	10.612122958356686	7.54461561848401	9.132743547050614	10.667188579954495
16	10.625927439799835	7.493434370283502	9.122044865059527	10.684803179027629
17	10.870001514846884	7.545728221109689	9.253567989221038	10.89218596526286
18	11.1710622974029	7.672924664003329	9.476541928268235	11.193009218191808
19	11.087752266602765	7.664233484480253	9.461273553177842	11.150424143296322
20	11.107065222043754	7.661667128702406	9.497815206969621	11.214981386102734
21	11.292647755091087	7.695083752399266	9.599873690165499	11.375103084271158
22	11.472380898902925	7.722314406129037	9.69475509435061	11.532309260006267
23	11.417655845916451	7.6726500326720055	9.648593960514185	11.470319999359402
24	11.443193842887656	7.668705902917198	9.675483342647773	11.513400646558921
25	11.771632761537097	7.710380579273219	9.841643660728904	11.816446273641915
26	11.668466841990377	7.665372340894616	9.784442676398662	11.723456120904586
27	11.816392090531604	7.705640212945544	9.895234487508855	11.908550356290261
28	11.916412837517118	7.699907871290406	9.943731625226127	12.022510382136483
29	11.896270540077522	7.634287721840412	9.89955299938204	12.002384835164817
30	11.840420070372877	7.610863662631172	9.879681873263207	11.996401708299858
31	11.941089044730349	7.545424142105788	9.841467941725115	11.986198632675544
32	12.119174917662823	7.565866111442182	9.97392168489525	12.232289794923844
33	12.2417575315875	7.594273591571869	10.06111351830166	12.363172824718207
34	12.247085190907105	7.600160604665933	10.066374500760247	12.333163729671403
35	12.202694877321871	7.569829632805715	10.023645055096717	12.261826659001617
36	12.15491585002471	7.579046739946764	10.04312513862742	12.294092527478062
37	12.325565657723589	7.536497939658651	10.052414921858853	12.360336692083058
38	12.3457487629269	7.558266360557662	10.098086549173184	12.422637432727912
39	12.360794325627978	7.561674568685393	10.102570755932508	12.450831097176556
40	12.442381474525934	7.553601788061438	10.158792141054878	12.537684614278696
41	12.606388327253795	7.576052012053296	10.235539417780304	12.667692421839947
42	12.643712784570411	7.585504255955965	10.280214145288491	12.743036819970445
43	12.639818568136919	7.576772106034682	10.28360066914437	12.7480447978365
44	12.637567750620022	7.557567659092232	10.28920457236123	12.770427091537401
45	12.644653374771218	7.536396502914092	10.259366542891199	12.714211144759497
46	12.671866329750182	7.562754461735666	10.320970629626617	12.790815528436893
47	12.739930016200107	7.542468058222858	10.337913901679807	12.83730059708143
48	12.674878051176318	7.507847493327488	10.294977121829936	12.759199433309433
49	12.812884316485924	7.491220672626392	10.334728192880032	12.857741105847717
50	12.757661400335737	7.483869734458243	10.342403437200865	12.848732483542898
51	12.721752747064922	7.48209454793615	10.332246025427347	12.814985143583423
52	12.715149573304032	7.4767515810980605	10.339673668048585	12.802907609353719
53	12.728139827838561	7.4710953940199225	10.334660175533589	12.78352160790145
54	12.777115055544309	7.488803357925054	10.400577954462356	12.937990309547848
55	12.757535262649236	7.484276242531866	10.388878419949657	12.90893109452602
56	12.644612901640864	7.452836744958058	10.325053123200483	12.81177566796829
57	12.73755714275284	7.466186204616522	10.355296174367158	12.85330061545199
58	12.816401860306653	7.444487732090623	10.357146424677145	12.898782195166849
59	12.77570261924792	7.450967033682246	10.354912909660886	12.861718652114828
60	12.735471484827187	7.438381036960496	10.344107452821625	12.851220602734495
61	12.818676303384825	7.437035712699332	10.402320294036297	12.974413438107174
62	12.821898172011787	7.415689873673985	10.390685872547738	12.976558286207858
63	12.888354549689112	7.40962435368807	10.421442682708546	13.000241824269803
64	12.833984367862506	7.40891448034993	10.414843063251197	12.992316174408668
65	12.882652842745902	7.398219921822686	10.417046985236055	12.997837728769554
66	12.873659996022578	7.385283268594804	10.41432863028046	12.973167268163671
67	12.864789702273072	7.378855246092222	10.410685582042317	12.992139028582102
68	12.825846478592847	7.3760685620212945	10.395266593236126	12.941553599234974
69	12.848473041701052	7.364920331045477	10.395563834919207	12.9631854554619
70	12.964481610697776	7.365926262603701	10.456753735283169	13.107382858613033
71	12.978561959485262	7.3648960576314995	10.447899400005678	13.107338964501706
72	13.032227880848243	7.366592388179262	10.465336441904904	13.133310088714412
73	12.966887889802711	7.361603006875813	10.440165162478678	13.061244396490281
74	12.957238213107788	7.34941876566263	10.427120654522168	13.044457698531923
75	12.950464666405187	7.349099353270862	10.441809239374626	13.080023895027294
76	13.067388723381232	7.355607052796774	10.489715274797097	13.198968839625747
77	12.920627858727633	7.341140467293529	10.445870797387833	13.093611588656081
78	12.822629349045972	7.322823192317966	10.411720491244044	12.99451027983781
79	12.904184895836003	7.319622757334706	10.40774345536626	13.00656073925682
80	12.932264179668799	7.335161018334181	10.430968588248136	13.057966139811304
81	12.967332672404966	7.338226865965929	10.45360710631246	13.078682264099193
82	13.004884863426602	7.338089246302738	10.473186023270053	13.14291920433428
83	13.057108383261289	7.3321424203772025	10.479512603170962	13.181211651852298
84	13.007816055503728	7.32139772238054	10.463623853785899	13.125735822184634
85	12.976437134116	7.321785466534869	10.46441670486971	13.1539549229681
86	12.880409289381534	7.329746131906925	10.447578274037872	13.059876351156964
87	12.961933022321302	7.328368175608555	10.45128092259253	13.038620941960076
88	12.922204183168706	7.313634933584837	10.45250791388075	13.113965177592005
89	13.033662883816914	7.310847798747588	10.462336917217065	13.139004928637888
90	13.075790376325976	7.315134321763781	10.479659894512844	13.13805172866767
91	13.028137591253268	7.317759258379611	10.485387493815944	13.109762043750303
92	13.048181873838944	7.318248745126761	10.499487419000141	13.163953041053317
93	13.099869607179924	7.312816661722591	10.513935705329414	13.205093044380526
94	13.064347413406551	7.308316888927151	10.515642606194367	13.214384158615829
