ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6660.6	14100	1.0	3697.0105883426195
1	5076.8	12600	0.952	3703.782678354822
2	4263.0	12000	0.91	3705.7405510606145
3	3633.6	10800	0.886	3707.5667051805317
4	3046.7	9900	0.85	3715.899696885311
5	2652.0	8700	0.826	3758.622742792399
6	2447.1	8400	0.806	3783.4512070658357
7	2354.5	8100	0.802	3820.685044625488
8	2167.8	8100	0.786	3826.6754202145057
9	2059.9	7800	0.754	3763.589941927116
10	1852.8	6900	0.762	3861.147085658373
11	1860.7	6900	0.754	3896.687710738923
12	1785.2	6600	0.746	3913.869952043512
13	1733.7	6300	0.732	3934.631661222502
14	1721.2	6000	0.744	3983.2471301984046
15	1661.0	6000	0.734	3963.369771642537
16	1666.9	5400	0.72	3937.780168308778
17	1598.6	5700	0.716	3948.009629800716
18	1625.9	5400	0.718	3939.235111568547
19	1558.1	5100	0.728	3977.3313430090348
20	1476.3	5100	0.706	3938.0969695876347
21	1685.5	6300	0.722	4007.297644329194
22	1596.4	5100	0.728	3972.105896204835
23	1594.0	5100	0.722	4004.281761343628
24	1599.8	5100	0.742	4145.936154892676
25	1626.1	5400	0.744	4112.161895147017
26	1613.5	5400	0.738	4156.351924921933
27	1578.7	5100	0.746	4206.266685855649
28	1573.8	5400	0.748	4140.828633220234
29	1593.7	5100	0.742	4224.3633662704215
30	1486.6	4500	0.728	4140.027297499219
31	1550.5	4800	0.744	4238.257517705179
32	1517.4	5100	0.726	4169.839639486836
33	1543.3	6000	0.726	4212.625781325538
34	1489.6	5100	0.72	4159.700856292744
35	1533.8	4800	0.732	4195.396365653869
36	1537.5	4800	0.736	4262.321318439024
37	1531.1	5100	0.748	4268.6044908168105
38	1532.9	4800	0.754	4297.436230662814
39	1562.6	5100	0.756	4323.567153316581
40	1550.7	4500	0.76	4395.78755903866
41	1503.0	4500	0.76	4377.522638283537
42	1540.2	4800	0.754	4387.756812720033
43	1535.4	4500	0.758	4407.455190822548
44	1514.7	4500	0.752	4344.250880468337
45	1489.6	5100	0.744	4386.472977073315
46	1536.2	5100	0.766	4434.921813396137
47	1535.5	4500	0.746	4294.676128491205
48	1468.9	4500	0.746	4335.3001695231715
49	1488.1	4500	0.756	4416.498932230983
50	1491.5	4200	0.746	4352.74275459051
51	1490.8	5100	0.746	4359.383729077803
52	1505.4	4500	0.768	4429.206472242644
53	1472.1	4200	0.74	4359.696211509857
54	1533.3	4500	0.754	4453.816678763054
55	1499.2	4500	0.746	4367.471272809307
56	1556.9	4500	0.774	4484.206873555394
57	1459.6	4500	0.738	4382.835195508367
58	1477.0	4800	0.744	4417.559104312666
59	1480.1	4500	0.75	4444.603368860168
60	1498.3	4800	0.744	4406.931653871187
61	1465.9	5100	0.738	4348.256316599483
62	1485.4	4500	0.744	4410.232306280087
63	1393.5	4500	0.718	4285.581719130286
64	1452.6	5400	0.746	4443.398482774742
65	1508.6	4200	0.754	4440.171101289374
66	1428.6	4500	0.726	4359.5114833929665
67	1476.5	5100	0.722	4285.3903408117685
68	1491.6	4800	0.754	4459.490661455408
69	1479.7	4500	0.726	4308.882027355387
70	1557.6	4800	0.766	4434.661997007677
71	1549.2	5400	0.784	4521.403052143377
72	1471.0	4800	0.746	4429.487733963533
73	1486.3	4800	0.754	4408.964473751702
74	1565.8	4800	0.782	4556.766276165713
75	1504.6	4500	0.764	4534.423706571853
76	1489.1	5100	0.756	4488.949250269007
77	1503.6	4800	0.764	4421.744655898456
78	1519.8	4500	0.768	4510.024332358536
79	1530.0	4800	0.77	4514.772781158557
80	1482.7	4500	0.758	4497.637318231659
81	1481.2	4500	0.752	4473.229437308516
82	1434.5	4800	0.758	4503.344063721318
83	1522.0	4500	0.766	4526.129856974494
84	1465.4	4800	0.746	4460.028490001416
85	1531.5	5100	0.77	4524.6768487814
86	1462.0	4500	0.76	4479.3056652925825
87	1499.3	4500	0.75	4458.451056835939
88	1528.3	5100	0.782	4600.321222811733
89	1543.5	4800	0.774	4491.634188354909
90	1495.9	4800	0.75	4413.19786955309
91	1527.4	4500	0.766	4514.773191522665
92	1488.4	4800	0.756	4487.829076368162
93	1462.3	4800	0.748	4458.239776514031
94	1452.0	4200	0.754	4507.142071966047
95	1481.3	5100	0.75	4460.194668023655
96	1496.7	4500	0.772	4614.428599964833
97	1498.0	5100	0.75	4447.981812640276
98	1505.1	4500	0.766	4533.181087490809
99	1487.0	4500	0.75	4466.7945442504915
100	1457.0	5100	0.744	4483.503909282852
