Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:08:55	15:08:55	15:08:55			15:08:55	15:08:55	15:08:55	15:08:55	15:08:55	15:08:59	15:08:59	15:08:59	15:08:59	15:08:59	15:08:59			15:09:00	15:09:00		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:01	15:09:04	15:09:04	15:09:04	15:09:04	15:09:04	15:09:04			15:09:05	15:09:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	15:09:06	15:09:06	15:09:06	15:09:06	15:09:06	15:09:06			15:09:06	15:09:06	15:09:08	15:09:08	15:09:08	15:09:08	15:09:08	15:09:08			15:09:09	15:09:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09			15:09:09	15:09:09	15:09:12	15:09:12	15:09:12	15:09:12	15:09:12	15:09:12			15:09:13	15:09:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13			15:09:13	15:09:13	15:09:15	15:09:15	15:09:15	15:09:15	15:09:15	15:09:15			15:09:16	15:09:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	15:09:17	15:09:17	15:09:17	15:09:17	15:09:17	15:09:17			15:09:17	15:09:17	15:09:19	15:09:19	15:09:19	15:09:19	15:09:19	15:09:19			15:09:20	15:09:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
6	15:09:20	15:09:20	15:09:20	15:09:20	15:09:20	15:09:20			15:09:20	15:09:20	15:09:22	15:09:22	15:09:22	15:09:22	15:09:22	15:09:22			15:09:23	15:09:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23			15:09:24	15:09:24	15:09:26	15:09:26	15:09:26	15:09:26	15:09:26	15:09:26			15:09:27	15:09:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	15:09:27	15:09:27	15:09:27	15:09:27	15:09:27	15:09:27			15:09:27	15:09:27	15:09:29	15:09:29	15:09:29	15:09:29	15:09:29	15:09:29			15:09:30	15:09:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	15:09:30	15:09:30	15:09:30	15:09:30	15:09:31	15:09:31			15:09:31	15:09:31	15:09:32	15:09:32	15:09:32	15:09:32	15:09:32	15:09:32			15:09:33	15:09:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
10	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36	15:09:37	15:09:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	15:09:37	15:09:37	15:09:37	15:09:37	15:09:38	15:09:38			15:09:38	15:09:38	15:09:39	15:09:39	15:09:39	15:09:39	15:09:39	15:09:39			15:09:40	15:09:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	15:09:41	15:09:41	15:09:41	15:09:41	15:09:41	15:09:41			15:09:41	15:09:41	15:09:42	15:09:42	15:09:42	15:09:42	15:09:42	15:09:42			15:09:43	15:09:43		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	15:09:44	15:09:44	15:09:44	15:09:44	15:09:44	15:09:44			15:09:44	15:09:44	15:09:45	15:09:45	15:09:45	15:09:45	15:09:45	15:09:45			15:09:46	15:09:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	15:09:46	15:09:46	15:09:46	15:09:46	15:09:47	15:09:47			15:09:47	15:09:47	15:09:48	15:09:48	15:09:48	15:09:48	15:09:48	15:09:48			15:09:49	15:09:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	15:09:49	15:09:49	15:09:49	15:09:49	15:09:49	15:09:49			15:09:49	15:09:49	15:09:51	15:09:51	15:09:51	15:09:51	15:09:51	15:09:51			15:09:52	15:09:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	15:09:52	15:09:52	15:09:52	15:09:52	15:09:52	15:09:52			15:09:52	15:09:52	15:09:54	15:09:54	15:09:54	15:09:54	15:09:54	15:09:54			15:09:55	15:09:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	15:09:55	15:09:55	15:09:55	15:09:55	15:09:55	15:09:55			15:09:55	15:09:55	15:09:56	15:09:56	15:09:56	15:09:56	15:09:56	15:09:56			15:09:57	15:09:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	15:09:58	15:09:58	15:09:58	15:09:58	15:09:58	15:09:58			15:09:58	15:09:58	15:09:59	15:09:59	15:09:59	15:09:59	15:09:59	15:09:59			15:10:00	15:10:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	15:10:00	15:10:00	15:10:00	15:10:00	15:10:00	15:10:00			15:10:00	15:10:00	15:10:01	15:10:01	15:10:01	15:10:01	15:10:01	15:10:01			15:10:02	15:10:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04	15:10:06	15:10:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	15:10:06	15:10:06	15:10:06	15:10:06	15:10:06	15:10:06			15:10:06	15:10:06	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07			15:10:08	15:10:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	15:10:09	15:10:09	15:10:09	15:10:09	15:10:09	15:10:09			15:10:09	15:10:09	15:10:10	15:10:10	15:10:10	15:10:10	15:10:10	15:10:10			15:10:11	15:10:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	15:10:11	15:10:11	15:10:11	15:10:11	15:10:11	15:10:11			15:10:11	15:10:11	15:10:12	15:10:12	15:10:12	15:10:12	15:10:12	15:10:12			15:10:13	15:10:13		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
24	15:10:13	15:10:13	15:10:13	15:10:13	15:10:13	15:10:13			15:10:13	15:10:13	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14			15:10:15	15:10:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	15:10:15	15:10:15	15:10:15	15:10:15	15:10:16	15:10:16			15:10:16	15:10:16	15:10:17	15:10:17	15:10:17	15:10:17	15:10:17	15:10:17			15:10:18	15:10:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	15:10:18	15:10:18	15:10:18	15:10:18	15:10:18	15:10:18			15:10:18	15:10:18	15:10:19	15:10:19	15:10:19	15:10:19	15:10:19	15:10:19			15:10:20	15:10:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	15:10:20	15:10:20	15:10:20	15:10:20	15:10:21	15:10:21			15:10:21	15:10:21	15:10:22	15:10:22	15:10:22	15:10:22	15:10:22	15:10:22			15:10:23	15:10:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	15:10:23	15:10:23	15:10:23	15:10:23	15:10:23	15:10:23			15:10:23	15:10:23	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24			15:10:25	15:10:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
29	15:10:25	15:10:25	15:10:25	15:10:25	15:10:25	15:10:25			15:10:25	15:10:25	15:10:26	15:10:26	15:10:26	15:10:26	15:10:26	15:10:26			15:10:27	15:10:27		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28	15:10:30	15:10:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
