ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6641.0	14100	1.0	3697.0105883426195
1	5080.8	12600	0.952	3707.7000344665826
2	4133.6	11400	0.912	3702.852699550996
3	3815.6	11400	0.886	3701.9402314161507
4	3200.2	10200	0.85	3715.1013877424066
5	2895.0	9900	0.83	3758.3372208744554
6	2493.1	8700	0.808	3750.678427775581
7	2445.5	8700	0.8	3795.9077301592024
8	2239.6	8100	0.794	3863.590032842842
9	2060.4	7800	0.758	3762.04161698238
10	1979.6	7200	0.772	3918.7668271183115
11	1929.2	6900	0.764	3946.005214451092
12	1855.7	6300	0.756	3936.729639388984
13	1841.6	6600	0.746	3952.732108511963
14	1787.9	6300	0.76	4027.556450194671
15	1788.2	6000	0.746	3997.1671085918806
16	1770.9	5700	0.752	4045.693986905225
17	1764.9	5700	0.742	4030.7328328140725
18	1702.6	5700	0.75	4055.0536705909963
19	1744.5	5400	0.748	4067.798923202359
20	1613.0	5100	0.74	4059.379159686699
21	1679.6	5100	0.748	4126.115428514679
22	1652.3	5400	0.738	4035.8309799880863
23	1622.8	5100	0.726	4039.977502404285
24	1688.2	5400	0.748	4164.806114290697
25	1728.2	5400	0.762	4233.154501919694
26	1733.0	5400	0.762	4253.3305294932525
27	1670.9	5100	0.772	4280.033529946091
28	1701.3	5400	0.776	4285.744271976806
29	1780.7	5100	0.796	4432.749340887902
30	1669.9	4800	0.778	4339.153226272129
31	1717.1	5100	0.798	4401.896016174857
32	1682.6	5100	0.79	4393.172355328245
33	1653.9	5100	0.772	4354.556633171445
34	1674.5	5400	0.776	4314.507650213166
35	1759.7	5100	0.802	4507.984814459305
36	1714.8	5100	0.79	4455.084833281885
37	1761.4	5100	0.814	4516.266587110864
38	1704.9	4800	0.804	4523.082135342179
39	1804.5	5400	0.812	4533.803314171975
40	1789.3	5100	0.818	4587.006247027128
41	1769.2	4800	0.82	4593.870063543321
42	1770.3	5100	0.812	4628.252677280943
43	1752.1	5100	0.812	4585.762942961823
44	1683.3	5100	0.786	4480.752289099104
45	1675.9	5100	0.79	4493.644441165171
46	1740.3	5400	0.814	4585.761051627719
47	1719.1	4800	0.812	4557.521538470838
48	1741.5	5400	0.806	4552.928090237218
49	1797.4	5100	0.836	4700.396636661049
50	1771.3	5100	0.818	4604.121431745197
51	1764.5	5400	0.814	4572.027991401063
52	1802.5	5100	0.842	4759.296745598368
53	1740.2	5100	0.816	4572.154678670288
54	1717.9	5100	0.81	4587.588380861197
55	1674.6	5100	0.796	4543.380178669531
56	1792.7	5100	0.834	4735.9911326325
57	1710.3	4800	0.806	4553.927346058349
58	1639.0	4800	0.794	4581.418073288525
59	1661.9	5100	0.806	4658.718954110389
60	1686.0	5100	0.806	4686.613721284277
61	1673.1	5100	0.786	4544.711164195402
62	1615.7	4500	0.792	4523.480604851147
63	1539.9	4800	0.766	4501.523212057991
64	1677.8	4800	0.806	4624.642853669896
65	1661.8	5100	0.802	4677.681601306743
66	1617.7	4800	0.778	4531.0980552948095
67	1629.3	4800	0.79	4487.3780891973
68	1610.7	5100	0.782	4586.964772275123
69	1571.8	4800	0.766	4448.841502662609
70	1636.8	4800	0.796	4613.075417824372
71	1619.3	4800	0.796	4560.499046788577
72	1585.9	5100	0.77	4488.977033624091
73	1621.9	4800	0.788	4513.835247327249
74	1679.9	5100	0.81	4596.003940622423
75	1655.9	4800	0.796	4593.709504353001
76	1610.8	5100	0.786	4564.553514639698
77	1613.3	4800	0.794	4584.3883835232455
78	1582.9	4500	0.786	4553.3125075648495
79	1582.0	4800	0.782	4558.564526894236
80	1568.5	4500	0.782	4533.874430873503
81	1580.3	4800	0.776	4515.556576226788
82	1543.1	4800	0.778	4521.489406854041
83	1583.0	4500	0.774	4505.387183823072
84	1627.3	5100	0.778	4507.845239387615
85	1625.2	5100	0.794	4570.760798802992
86	1650.2	5100	0.784	4509.130059156244
87	1621.4	4500	0.792	4606.629873427732
88	1672.1	5400	0.804	4677.781943419694
89	1570.1	4800	0.792	4557.314582155589
90	1552.6	4800	0.756	4459.03315347419
91	1640.7	4800	0.792	4549.57884103352
92	1576.0	4800	0.77	4522.678218913089
93	1568.5	4800	0.77	4506.568166380188
94	1565.9	4800	0.764	4520.765079606749
95	1609.4	5100	0.78	4602.91177749943
96	1544.1	4500	0.778	4593.188687185608
97	1515.7	4800	0.756	4449.007203738571
98	1556.4	4500	0.77	4544.950450363246
99	1520.9	4800	0.758	4422.973261339261
100	1488.8	4800	0.75	4522.303183210797
