Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	21:10:43	21:10:43	21:10:43			21:10:43	21:10:43	21:10:43	21:10:43	21:10:43	21:10:56	21:10:56	21:10:56	21:10:56	21:10:56	21:10:56			21:10:57	21:10:57		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
1	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:10:58	21:11:10	21:11:10	21:11:10	21:11:10	21:11:10	21:11:10			21:11:11	21:11:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
2	21:11:11	21:11:11	21:11:11	21:11:11	21:11:11	21:11:11			21:11:11	21:11:11	21:11:23	21:11:23	21:11:23	21:11:23	21:11:23	21:11:23			21:11:24	21:11:24		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	21:11:24	21:11:24	21:11:24	21:11:24	21:11:24	21:11:24			21:11:24	21:11:24	21:11:36	21:11:36	21:11:36	21:11:36	21:11:36	21:11:36			21:11:37	21:11:37		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
4	21:11:37	21:11:37	21:11:37	21:11:37	21:11:37	21:11:37			21:11:37	21:11:37	21:11:49	21:11:49	21:11:49	21:11:49	21:11:49	21:11:49			21:11:49	21:11:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	21:11:50	21:11:50	21:11:50	21:11:50	21:11:50	21:11:50			21:11:50	21:11:50	21:12:01	21:12:01	21:12:01	21:12:01	21:12:01	21:12:01			21:12:02	21:12:02		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	21:12:02	21:12:02	21:12:02	21:12:02	21:12:02	21:12:02			21:12:02	21:12:02	21:12:13	21:12:13	21:12:13	21:12:13	21:12:13	21:12:13			21:12:14	21:12:14		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
7	21:12:14	21:12:14	21:12:14	21:12:14	21:12:14	21:12:14			21:12:14	21:12:14	21:12:26	21:12:26	21:12:26	21:12:26	21:12:26	21:12:26			21:12:27	21:12:27		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	21:12:27	21:12:27	21:12:27	21:12:27	21:12:27	21:12:27			21:12:27	21:12:27	21:12:39	21:12:39	21:12:39	21:12:39	21:12:39	21:12:39			21:12:39	21:12:39		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	21:12:40	21:12:40	21:12:40	21:12:40	21:12:40	21:12:40			21:12:40	21:12:40	21:12:51	21:12:51	21:12:51	21:12:51	21:12:51	21:12:51			21:12:52	21:12:52		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:12:52	21:13:04	21:13:04	21:13:04	21:13:04	21:13:04	21:13:04	21:13:04	21:13:04	21:13:05	21:13:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
11	21:13:05	21:13:05	21:13:05	21:13:05	21:13:05	21:13:05			21:13:05	21:13:05	21:13:17	21:13:17	21:13:17	21:13:17	21:13:17	21:13:17			21:13:17	21:13:17		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
12	21:13:17	21:13:17	21:13:17	21:13:17	21:13:18	21:13:18			21:13:18	21:13:18	21:13:29	21:13:29	21:13:29	21:13:29	21:13:29	21:13:29			21:13:30	21:13:30		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	21:13:30	21:13:30	21:13:30	21:13:30	21:13:30	21:13:30			21:13:30	21:13:30	21:13:41	21:13:41	21:13:41	21:13:41	21:13:41	21:13:41			21:13:42	21:13:42		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	21:13:42	21:13:42	21:13:42	21:13:42	21:13:42	21:13:42			21:13:42	21:13:42	21:13:53	21:13:53	21:13:53	21:13:53	21:13:53	21:13:53			21:13:54	21:13:54		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	21:13:54	21:13:54	21:13:54	21:13:54	21:13:54	21:13:54			21:13:54	21:13:54	21:14:06	21:14:06	21:14:06	21:14:06	21:14:06	21:14:06			21:14:06	21:14:06		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
16	21:14:07	21:14:07	21:14:07	21:14:07	21:14:07	21:14:07			21:14:07	21:14:07	21:14:18	21:14:18	21:14:18	21:14:18	21:14:18	21:14:18			21:14:19	21:14:19		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	21:14:19	21:14:19	21:14:19	21:14:19	21:14:19	21:14:19			21:14:19	21:14:19	21:14:30	21:14:30	21:14:30	21:14:30	21:14:30	21:14:30			21:14:31	21:14:31		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:11
