ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6515.1	14100	1.0	3697.0105883426195
1	5511.0	13500	0.948	3588.7803119686328
2	4971.7	13200	0.912	3521.6262064299526
3	4686.4	12900	0.896	3478.42349146535
4	4223.1	12600	0.864	3418.2408779686134
5	3874.6	12000	0.834	3357.8710797684557
6	3532.9	11700	0.808	3312.3374957895617
7	3444.8	11400	0.802	3305.2144567594937
8	3145.6	11100	0.774	3250.4044423426635
9	2904.2	10800	0.742	3188.6813849598816
10	2908.3	10800	0.744	3210.1446878406014
11	2596.9	9900	0.712	3165.605130930241
12	2442.2	9600	0.692	3125.234061848126
13	2313.1	9300	0.684	3132.522595962986
14	2221.5	9000	0.686	3167.6222529710494
15	2096.2	8700	0.67	3140.2611572590467
16	2055.4	8400	0.664	3141.4686574346183
17	1976.5	8400	0.66	3150.443764477057
18	1876.6	7800	0.644	3135.1592968206155
19	1820.5	7500	0.632	3123.442093201351
20	1828.2	7500	0.63	3148.7687231273594
21	1750.7	6900	0.622	3161.790921617283
22	1685.5	6600	0.618	3159.914326373723
23	1622.4	6600	0.612	3169.1463350987297
24	1665.7	6600	0.61	3176.2554174247407
25	1569.8	6600	0.616	3202.1900478531925
26	1566.8	6300	0.612	3215.075884477982
27	1533.8	6300	0.606	3230.2217404159596
28	1481.3	5700	0.602	3239.8738446044895
29	1499.3	5700	0.602	3244.353980396909
30	1493.9	5400	0.606	3270.273154168008
31	1491.1	5700	0.634	3371.253282307649
32	1492.9	5400	0.626	3384.528251003663
33	1444.2	5100	0.624	3373.310010701501
34	1475.1	5100	0.626	3403.8603189360124
35	1484.5	5400	0.642	3461.7102936175716
36	1492.0	5400	0.632	3467.1427698153643
37	1511.7	5400	0.652	3554.9786608627323
38	1543.5	5400	0.652	3598.2933294742234
39	1493.8	5400	0.656	3620.160632139822
40	1493.6	5400	0.654	3667.5763403225324
41	1479.8	5100	0.662	3697.21000922799
42	1481.1	4800	0.654	3686.3791017073445
43	1449.4	5100	0.662	3737.789769671067
44	1418.9	5400	0.654	3735.6898534361394
45	1513.3	5400	0.664	3779.7155261832586
46	1488.1	5100	0.672	3820.8646370627916
47	1492.3	5400	0.686	3860.638198744863
48	1558.8	5700	0.69	3893.8063571331404
49	1558.7	5400	0.718	3962.6967996945887
50	1490.0	5400	0.692	3883.467407946593
51	1553.5	5400	0.706	3935.274098319483
52	1517.2	5100	0.706	3949.801681868886
53	1575.1	5400	0.716	3999.8755372073188
54	1578.3	5400	0.72	4041.298093378816
55	1573.8	5100	0.72	4056.429523745272
56	1579.0	5400	0.734	4098.052784870014
57	1573.1	5400	0.744	4148.753264147121
58	1522.5	4800	0.738	4147.876232469267
59	1582.0	5100	0.746	4159.621000231301
60	1587.1	4800	0.744	4172.0819577747025
61	1563.5	5100	0.744	4174.940198113726
62	1597.4	5100	0.75	4190.662037718875
63	1639.8	5100	0.764	4246.963937955345
64	1620.8	5100	0.758	4281.150889096574
65	1602.3	5100	0.768	4312.1782854865305
66	1628.8	5100	0.782	4398.503435134677
67	1623.9	5100	0.77	4320.928138170849
68	1623.0	4800	0.776	4367.743271968025
69	1641.1	4800	0.782	4388.39835805905
70	1692.0	5400	0.79	4434.86985628442
71	1690.3	5100	0.798	4442.402723383716
72	1646.0	5400	0.786	4426.719072213522
73	1639.9	5100	0.784	4391.2791968950505
74	1733.6	5100	0.802	4469.33644746646
75	1701.6	5100	0.802	4485.14974440964
76	1622.7	4800	0.794	4484.200843228276
77	1648.6	5100	0.802	4483.715122189895
78	1670.8	5100	0.802	4513.610487027448
79	1683.3	4800	0.808	4517.824655236659
80	1684.1	4800	0.816	4566.85717637636
81	1720.6	5400	0.814	4545.4664327018845
82	1674.6	4800	0.806	4547.655281205172
83	1721.7	4800	0.808	4515.169795399816
84	1731.0	4800	0.826	4583.794400068339
85	1667.6	5100	0.806	4552.424365430693
86	1729.9	4800	0.83	4609.247896128606
87	1694.2	4800	0.82	4635.391822026028
88	1638.0	5100	0.802	4530.087554276098
89	1684.9	5100	0.808	4549.3589759702645
90	1751.8	5100	0.838	4650.46985756213
91	1727.2	4800	0.834	4663.448800789496
92	1729.7	4800	0.826	4623.449652309922
93	1728.2	4800	0.826	4672.883829593628
94	1658.8	5100	0.81	4578.4992713464235
95	1720.8	5400	0.832	4645.402883459114
96	1725.1	4800	0.836	4686.203287275058
97	1712.7	5100	0.828	4640.466396486562
98	1660.9	4800	0.814	4645.89632409948
99	1654.7	4800	0.816	4615.043815624761
100	1656.6	5100	0.816	4605.278076555808
