Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	18:15:59	18:15:59	18:15:59			18:15:59	18:15:59	18:15:59	18:15:59	18:15:59	18:16:13	18:16:13	18:16:14	18:16:14	18:16:14	18:16:14			18:16:15	18:16:15		00:00:00		00:00:00	00:00:00	00:00:14	00:00:00	00:00:00		00:00:01	00:00:15
1	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:15	18:16:28	18:16:28	18:16:28	18:16:28	18:16:28	18:16:28			18:16:29	18:16:29		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	18:16:29	18:16:29	18:16:29	18:16:29	18:16:30	18:16:30			18:16:30	18:16:30	18:16:41	18:16:41	18:16:41	18:16:41	18:16:41	18:16:41			18:16:42	18:16:42		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	18:16:42	18:16:42	18:16:42	18:16:42	18:16:43	18:16:43			18:16:43	18:16:43	18:16:55	18:16:55	18:16:55	18:16:55	18:16:55	18:16:55			18:16:56	18:16:56		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
4	18:16:56	18:16:56	18:16:56	18:16:56	18:16:56	18:16:56			18:16:56	18:16:56	18:17:07	18:17:07	18:17:07	18:17:07	18:17:07	18:17:07			18:17:08	18:17:08		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
5	18:17:08	18:17:08	18:17:08	18:17:08	18:17:09	18:17:09			18:17:09	18:17:09	18:17:21	18:17:21	18:17:21	18:17:21	18:17:21	18:17:21			18:17:22	18:17:22		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
6	18:17:22	18:17:22	18:17:22	18:17:22	18:17:22	18:17:22			18:17:22	18:17:22	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38			18:17:39	18:17:39		00:00:00	00:00:00		00:00:00	00:00:15	00:00:00	00:00:00		00:00:01	00:00:17
7	18:17:39	18:17:39	18:17:39	18:17:39	18:17:40	18:17:40			18:17:40	18:17:40	18:17:54	18:17:54	18:17:54	18:17:54	18:17:54	18:17:54			18:17:55	18:17:55		00:00:00	00:00:00		00:00:00	00:00:14	00:00:00	00:00:00		00:00:01	00:00:15
8	18:17:55	18:17:55	18:17:55	18:17:55	18:17:55	18:17:55			18:17:55	18:17:55	18:18:07	18:18:07	18:18:07	18:18:07	18:18:07	18:18:07			18:18:08	18:18:08		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
9	18:18:08	18:18:08	18:18:08	18:18:08	18:18:08	18:18:08			18:18:08	18:18:08	18:18:20	18:18:20	18:18:20	18:18:20	18:18:20	18:18:20			18:18:21	18:18:21		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
10	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:21	18:18:34	18:18:34	18:18:34	18:18:34	18:18:34	18:18:34	18:18:34	18:18:34	18:18:36	18:18:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:14
11	18:18:36	18:18:36	18:18:36	18:18:36	18:18:36	18:18:36			18:18:36	18:18:36	18:18:48	18:18:48	18:18:48	18:18:48	18:18:48	18:18:48			18:18:49	18:18:49		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
12	18:18:49	18:18:49	18:18:49	18:18:49	18:18:49	18:18:49			18:18:49	18:18:49	18:19:01	18:19:01	18:19:01	18:19:01	18:19:01	18:19:01			18:19:02	18:19:02		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	18:19:02	18:19:02	18:19:02	18:19:02	18:19:02	18:19:02			18:19:02	18:19:02	18:19:14	18:19:14	18:19:14	18:19:14	18:19:14	18:19:14			18:19:15	18:19:15		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
14	18:19:15	18:19:15	18:19:15	18:19:15	18:19:15	18:19:15			18:19:15	18:19:15	18:19:27	18:19:27	18:19:27	18:19:27	18:19:27	18:19:27			18:19:28	18:19:28		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
15	18:19:28	18:19:28	18:19:28	18:19:28	18:19:28	18:19:28			18:19:28	18:19:28	18:19:40	18:19:40	18:19:40	18:19:40	18:19:40	18:19:40			18:19:41	18:19:41		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:12
16	18:19:41	18:19:41	18:19:41	18:19:41	18:19:41	18:19:41			18:19:41	18:19:41	18:19:53	18:19:53	18:19:53	18:19:53	18:19:53	18:19:53			18:19:54	18:19:54		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
17	18:19:54	18:19:54	18:19:54	18:19:54	18:19:54	18:19:54			18:19:54	18:19:54	18:20:06	18:20:06	18:20:06	18:20:06	18:20:06	18:20:06			18:20:07	18:20:07		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
18	18:20:07	18:20:07	18:20:07	18:20:07	18:20:07	18:20:07			18:20:07	18:20:07	18:20:19	18:20:19	18:20:19	18:20:19	18:20:19	18:20:19			18:20:20	18:20:20		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
19	18:20:20	18:20:20	18:20:20	18:20:20	18:20:20	18:20:20			18:20:20	18:20:20	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32			18:20:32	18:20:32		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32	18:20:32	18:20:33	18:20:33	18:20:33	18:20:33	18:20:45	18:20:45	18:20:45	18:20:45	18:20:45	18:20:45	18:20:45	18:20:45	18:20:46	18:20:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:13
21	18:20:46	18:20:46	18:20:46	18:20:46	18:20:47	18:20:47			18:20:47	18:20:47	18:20:58	18:20:58	18:20:58	18:20:58	18:20:58	18:20:58			18:20:59	18:20:59		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
22	18:20:59	18:20:59	18:20:59	18:20:59	18:20:59	18:20:59			18:20:59	18:20:59	18:21:11	18:21:11	18:21:11	18:21:11	18:21:11	18:21:11			18:21:12	18:21:12		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
23	18:21:12	18:21:12	18:21:12	18:21:12	18:21:12	18:21:12			18:21:12	18:21:12	18:21:24	18:21:24	18:21:24	18:21:24	18:21:24	18:21:24			18:21:25	18:21:25		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
24	18:21:25	18:21:25	18:21:25	18:21:25	18:21:25	18:21:25			18:21:25	18:21:25	18:21:37	18:21:37	18:21:37	18:21:37	18:21:37	18:21:37			18:21:38	18:21:38		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
25	18:21:38	18:21:38	18:21:38	18:21:38	18:21:39	18:21:39			18:21:39	18:21:39	18:21:50	18:21:50	18:21:50	18:21:50	18:21:50	18:21:50			18:21:51	18:21:51		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
26	18:21:51	18:21:51	18:21:51	18:21:51	18:21:51	18:21:51			18:21:51	18:21:51	18:22:03	18:22:03	18:22:03	18:22:03	18:22:03	18:22:03			18:22:04	18:22:04		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
27	18:22:04	18:22:04	18:22:04	18:22:04	18:22:04	18:22:04			18:22:04	18:22:04	18:22:16	18:22:16	18:22:16	18:22:16	18:22:16	18:22:16			18:22:17	18:22:17		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
28	18:22:17	18:22:17	18:22:17	18:22:17	18:22:17	18:22:17			18:22:17	18:22:17	18:22:29	18:22:29	18:22:29	18:22:29	18:22:29	18:22:29			18:22:30	18:22:30		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
29	18:22:30	18:22:30	18:22:30	18:22:30	18:22:30	18:22:30			18:22:30	18:22:30	18:22:47	18:22:47	18:22:47	18:22:47	18:22:47	18:22:47			18:22:48	18:22:48		00:00:00	00:00:00		00:00:00	00:00:16	00:00:00	00:00:00		00:00:00	00:00:17
