ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6580.7	14100	1.0	3697.0105883426195
1	5020.2	12600	0.952	3703.782678354822
2	4246.3	12000	0.912	3708.2707819143593
3	3677.7	11100	0.89	3715.0120477203186
4	3077.6	9900	0.854	3724.7078639632737
5	2722.0	9000	0.832	3781.920556151609
6	2475.6	8400	0.814	3789.223455214423
7	2407.9	8400	0.812	3839.6919254543504
8	2117.8	7500	0.79	3830.1677191182116
9	2026.3	7500	0.762	3765.175059029057
10	1901.6	6900	0.77	3863.272788092803
11	1961.0	6600	0.772	3917.875883947431
12	1837.7	6300	0.774	3957.760107820724
13	1952.6	6600	0.764	3951.607689786541
14	1846.9	6300	0.796	4113.933717087735
15	1856.7	6300	0.764	4000.921982905975
16	1925.0	6000	0.78	4113.883746914583
17	1814.3	6000	0.766	4040.4005717333785
18	1866.7	5700	0.776	4090.9958824995592
19	1845.7	5700	0.786	4118.7623167342945
20	1801.1	5700	0.78	4152.312175023668
21	1893.7	6000	0.796	4271.007086182156
22	1759.0	5400	0.78	4183.847842694283
23	1751.3	5400	0.78	4230.591590368753
24	1774.1	5700	0.786	4276.903227308254
25	1866.6	6000	0.812	4400.751446399511
26	1821.1	5700	0.8	4357.667879941013
27	1795.6	5100	0.804	4430.9757343981855
28	1769.8	5700	0.796	4329.578325620606
29	1807.6	5700	0.788	4311.800609930759
30	1711.7	5400	0.794	4410.6304340216175
31	1817.9	5400	0.808	4468.143035584764
32	1780.4	5700	0.806	4467.2457997606125
33	1764.7	5100	0.798	4432.944220820595
34	1817.1	5400	0.816	4517.214972190594
35	1812.3	5100	0.824	4522.768407802686
36	1777.1	5100	0.812	4495.764324576022
37	1809.7	5400	0.824	4526.859612962257
38	1832.6	5400	0.83	4544.541867258001
39	1818.6	5700	0.836	4596.1941941098175
40	1777.0	5400	0.826	4558.85630905172
41	1811.3	5100	0.828	4570.949867263867
42	1792.3	5100	0.83	4542.778157227618
43	1803.5	5400	0.818	4550.680708696143
44	1815.8	5100	0.84	4694.701560845857
45	1837.2	5400	0.84	4722.242136883384
46	1786.8	5400	0.838	4596.87921511817
47	1786.8	5100	0.826	4618.5634570535885
48	1722.9	4500	0.82	4630.212638429025
49	1702.3	4800	0.818	4524.798900833629
50	1740.1	4800	0.816	4614.609426314316
51	1743.0	5400	0.814	4602.125319154742
52	1758.5	4800	0.836	4634.532629773025
53	1696.6	4800	0.814	4634.272597892468
54	1717.7	5100	0.81	4570.427894468047
55	1670.4	5100	0.796	4526.84119227966
56	1805.0	5400	0.838	4701.992430449329
57	1635.7	4500	0.802	4550.450644816549
58	1675.0	4800	0.802	4524.642126870138
59	1715.6	5100	0.818	4633.163253850222
60	1727.3	4800	0.804	4593.4297619042645
61	1720.7	5100	0.792	4556.604801274077
62	1702.8	4500	0.82	4617.482232221868
63	1628.5	5100	0.78	4478.76730733752
64	1755.9	4800	0.826	4693.292707498668
65	1766.2	5400	0.816	4697.9533176675695
66	1726.7	5100	0.806	4579.018605453866
67	1706.0	4800	0.814	4652.424578260503
68	1735.9	5100	0.81	4619.191490197993
69	1667.3	4800	0.798	4518.398445729299
70	1718.8	4800	0.822	4660.527912597762
71	1650.6	4800	0.814	4618.194939555215
72	1729.2	5700	0.792	4568.711624620541
73	1831.6	5400	0.836	4670.473514330395
74	1938.6	5400	0.876	4873.435323319154
75	1871.0	5400	0.842	4748.305858601725
76	1774.9	5400	0.842	4749.392412245773
77	1706.9	5100	0.824	4698.2975683134055
78	1772.1	4800	0.83	4714.152577261895
79	1801.5	5100	0.84	4774.317644310961
80	1712.7	4500	0.828	4676.909714644081
81	1716.8	4800	0.822	4674.307677142946
82	1660.9	4800	0.81	4658.948527106863
83	1649.4	4800	0.808	4606.942848884627
84	1701.9	5100	0.814	4707.979420966312
85	1699.8	5700	0.816	4606.310917911386
86	1662.5	4500	0.82	4670.757647286294
87	1674.0	4800	0.808	4642.423143975112
88	1671.9	4800	0.824	4660.174947802842
89	1687.7	4800	0.822	4675.199339419652
90	1600.9	4800	0.792	4520.4710603068015
91	1692.3	4800	0.82	4734.428361241119
92	1634.8	4800	0.808	4603.872283832091
93	1652.6	4800	0.808	4612.470360621721
94	1586.5	4500	0.804	4658.763722930132
95	1610.0	4800	0.804	4618.003818149774
96	1650.0	4800	0.812	4617.976159801186
97	1621.4	5100	0.796	4607.635238439044
98	1663.2	4800	0.81	4591.5249046146255
99	1579.2	4500	0.79	4571.478406915683
100	1638.3	5400	0.786	4536.627445820421
