Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:13:21	15:13:21	15:13:21			15:13:21	15:13:21	15:13:22	15:13:22	15:13:22	15:13:26	15:13:26	15:13:26	15:13:26	15:13:26	15:13:26			15:13:27	15:13:27		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:13:27	15:13:27	15:13:27	15:13:27	15:13:28	15:13:28	15:13:28	15:13:28	15:13:28	15:13:28	15:13:32	15:13:32	15:13:32	15:13:32	15:13:32	15:13:32			15:13:33	15:13:33		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:06
2	15:13:34	15:13:34	15:13:34	15:13:34	15:13:34	15:13:34			15:13:34	15:13:34	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36			15:13:37	15:13:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:13:38	15:13:38	15:13:38	15:13:38	15:13:38	15:13:38			15:13:38	15:13:38	15:13:40	15:13:40	15:13:40	15:13:40	15:13:40	15:13:40			15:13:41	15:13:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:13:41	15:13:41	15:13:41	15:13:41	15:13:41	15:13:41			15:13:41	15:13:41	15:13:44	15:13:44	15:13:44	15:13:44	15:13:44	15:13:44			15:13:45	15:13:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	15:13:45	15:13:45	15:13:45	15:13:45	15:13:45	15:13:45			15:13:45	15:13:45	15:13:47	15:13:47	15:13:47	15:13:47	15:13:47	15:13:47			15:13:48	15:13:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	15:13:48	15:13:48	15:13:48	15:13:48	15:13:48	15:13:48			15:13:48	15:13:48	15:13:51	15:13:51	15:13:51	15:13:51	15:13:51	15:13:51			15:13:52	15:13:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:13:52	15:13:52	15:13:52	15:13:52	15:13:52	15:13:52			15:13:52	15:13:52	15:13:54	15:13:54	15:13:54	15:13:54	15:13:54	15:13:54			15:13:55	15:13:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	15:13:55	15:13:55	15:13:55	15:13:55	15:13:56	15:13:56			15:13:56	15:13:56	15:13:57	15:13:57	15:13:57	15:13:57	15:13:57	15:13:57			15:13:58	15:13:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	15:13:59	15:13:59	15:13:59	15:13:59	15:13:59	15:13:59			15:13:59	15:13:59	15:14:01	15:14:01	15:14:01	15:14:01	15:14:01	15:14:01			15:14:02	15:14:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:02	15:14:05	15:14:05	15:14:05	15:14:05	15:14:05	15:14:05	15:14:05	15:14:05	15:14:06	15:14:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07			15:14:07	15:14:07	15:14:09	15:14:09	15:14:09	15:14:09	15:14:09	15:14:09			15:14:10	15:14:10		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
12	15:14:10	15:14:10	15:14:10	15:14:10	15:14:10	15:14:10			15:14:10	15:14:10	15:14:11	15:14:11	15:14:11	15:14:11	15:14:11	15:14:11			15:14:12	15:14:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	15:14:12	15:14:12	15:14:12	15:14:12	15:14:13	15:14:13			15:14:13	15:14:13	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14			15:14:15	15:14:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	15:14:15	15:14:15	15:14:15	15:14:15	15:14:15	15:14:15			15:14:15	15:14:15	15:14:17	15:14:17	15:14:17	15:14:17	15:14:17	15:14:17			15:14:18	15:14:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	15:14:18	15:14:18	15:14:18	15:14:18	15:14:18	15:14:18			15:14:18	15:14:18	15:14:20	15:14:20	15:14:20	15:14:20	15:14:20	15:14:20			15:14:21	15:14:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21			15:14:21	15:14:21	15:14:23	15:14:23	15:14:23	15:14:23	15:14:23	15:14:23			15:14:24	15:14:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	15:14:24	15:14:24	15:14:24	15:14:24	15:14:24	15:14:24			15:14:24	15:14:24	15:14:25	15:14:25	15:14:25	15:14:25	15:14:25	15:14:25			15:14:26	15:14:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	15:14:26	15:14:26	15:14:26	15:14:26	15:14:26	15:14:26			15:14:26	15:14:26	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28			15:14:29	15:14:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	15:14:29	15:14:29	15:14:29	15:14:29	15:14:29	15:14:29			15:14:29	15:14:29	15:14:30	15:14:30	15:14:30	15:14:30	15:14:30	15:14:30			15:14:31	15:14:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:33	15:14:33	15:14:33	15:14:33	15:14:33	15:14:33	15:14:33	15:14:33	15:14:35	15:14:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	15:14:35	15:14:35	15:14:35	15:14:35	15:14:35	15:14:35			15:14:35	15:14:35	15:14:36	15:14:36	15:14:36	15:14:36	15:14:36	15:14:36			15:14:37	15:14:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	15:14:37	15:14:37	15:14:37	15:14:37	15:14:37	15:14:37			15:14:37	15:14:37	15:14:39	15:14:39	15:14:39	15:14:39	15:14:39	15:14:39			15:14:40	15:14:40		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	15:14:40	15:14:40	15:14:40	15:14:40	15:14:40	15:14:40			15:14:40	15:14:40	15:14:41	15:14:41	15:14:41	15:14:41	15:14:41	15:14:41			15:14:42	15:14:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	15:14:42	15:14:42	15:14:42	15:14:42	15:14:42	15:14:42			15:14:42	15:14:42	15:14:43	15:14:43	15:14:43	15:14:43	15:14:43	15:14:43			15:14:44	15:14:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	15:14:45	15:14:45	15:14:45	15:14:45	15:14:45	15:14:45			15:14:45	15:14:45	15:14:46	15:14:46	15:14:46	15:14:46	15:14:46	15:14:46			15:14:47	15:14:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	15:14:47	15:14:47	15:14:47	15:14:47	15:14:47	15:14:47			15:14:47	15:14:47	15:14:48	15:14:48	15:14:48	15:14:48	15:14:48	15:14:48			15:14:49	15:14:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	15:14:50	15:14:50	15:14:50	15:14:50	15:14:50	15:14:50			15:14:50	15:14:50	15:14:51	15:14:51	15:14:51	15:14:51	15:14:51	15:14:51			15:14:51	15:14:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
28	15:14:52	15:14:52	15:14:52	15:14:52	15:14:52	15:14:52			15:14:52	15:14:52	15:14:53	15:14:53	15:14:53	15:14:53	15:14:53	15:14:53			15:14:54	15:14:54		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	15:14:54	15:14:54	15:14:54	15:14:54	15:14:54	15:14:54			15:14:54	15:14:54	15:14:55	15:14:55	15:14:55	15:14:55	15:14:55	15:14:55			15:14:56	15:14:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
30	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:56	15:14:58	15:14:58	15:14:58	15:14:58	15:14:58	15:14:58	15:14:58	15:14:58	15:14:59	15:14:59		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
