ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6505.8	14100	1.0	3697.0105883426195
1	5517.0	13500	0.948	3588.7803119686328
2	4979.4	13200	0.912	3521.6262064299526
3	4703.1	12900	0.896	3478.42349146535
4	4277.6	12600	0.868	3427.322678488698
5	4014.7	12300	0.844	3379.154025867985
6	3653.5	11700	0.818	3335.4856062460512
7	3552.5	11400	0.81	3322.6782073341296
8	3254.5	11100	0.782	3271.222683761362
9	3015.5	10800	0.752	3211.1482265550276
10	3016.3	10800	0.754	3232.605489054611
11	2716.7	10200	0.722	3186.3745209075832
12	2585.6	9900	0.704	3149.751371239398
13	2434.6	9600	0.694	3152.2084727197894
14	2377.3	9300	0.7	3195.998774912616
15	2264.3	9000	0.688	3183.3500804965765
16	2225.1	8700	0.682	3175.235721601327
17	2113.0	8400	0.674	3181.9673683141577
18	2054.1	8100	0.662	3176.6177470332323
19	2019.8	7800	0.652	3166.126903364382
20	2047.3	7800	0.658	3214.1750314827177
21	1922.3	7500	0.646	3218.597605736799
22	1868.9	7200	0.644	3220.756234220181
23	1883.7	7200	0.648	3250.5103327475645
24	1833.9	6900	0.64	3248.319567776669
25	1832.6	6900	0.65	3282.6023168872835
26	1812.8	6600	0.648	3308.92324194917
27	1769.4	6600	0.64	3299.401255065603
28	1763.4	6600	0.64	3335.2915290833726
29	1784.3	6600	0.646	3362.8410975047955
30	1759.7	6600	0.65	3373.770329397662
31	1772.3	6000	0.672	3448.1054152864813
32	1726.0	6000	0.672	3510.4959478484
33	1681.4	6300	0.67	3510.7630574454074
34	1681.4	5400	0.678	3565.2686677074466
35	1698.7	5700	0.686	3608.5276513494196
36	1762.9	5700	0.682	3629.255222684864
37	1771.9	5400	0.7	3680.162765166319
38	1719.4	5400	0.694	3727.137318362467
39	1778.1	5700	0.7	3735.6032565715777
40	1785.3	5700	0.728	3829.4778253001477
41	1815.9	5700	0.728	3861.4906179383706
42	1741.3	5400	0.732	3889.047560349707
43	1731.6	5400	0.728	3891.215284438474
44	1674.9	5400	0.72	3910.545688926902
45	1738.7	5400	0.734	3953.904927534977
46	1668.0	5100	0.734	3995.181058160184
47	1624.8	5100	0.73	3981.8319637739246
48	1730.3	5400	0.742	4023.977050969146
49	1686.0	5100	0.766	4116.182016491799
50	1679.4	5400	0.758	4087.5029218887325
51	1750.2	5400	0.76	4089.207493066603
52	1696.8	5400	0.754	4081.417272367272
53	1748.1	5400	0.77	4156.792381643661
54	1639.1	4800	0.762	4148.473357736945
55	1731.3	5100	0.768	4197.0792912991865
56	1758.7	5400	0.782	4245.99196374777
57	1772.6	5400	0.786	4308.722616786287
58	1712.7	5100	0.784	4262.33661685822
59	1783.5	5100	0.8	4331.304793089399
60	1776.1	5100	0.794	4318.817178944306
61	1755.8	5100	0.788	4334.4891088375225
62	1689.9	5100	0.78	4259.659070075405
63	1728.5	5100	0.804	4425.9024841786195
64	1727.8	5100	0.794	4439.140076092926
65	1712.1	5100	0.798	4413.1917259621
66	1790.6	5400	0.816	4525.463071866147
67	1742.2	5400	0.8	4461.825560769083
68	1776.2	5100	0.814	4518.968563958489
69	1772.0	5100	0.814	4544.794479370998
70	1759.2	5700	0.806	4506.725578674566
71	1763.6	5100	0.808	4506.795624223758
72	1751.8	5400	0.802	4502.698894337299
73	1777.8	5400	0.812	4522.499298832849
74	1832.9	5400	0.818	4579.726842703202
75	1891.3	5700	0.842	4644.74194803254
76	1828.4	5100	0.836	4669.211424202297
77	1837.8	5100	0.818	4567.045214183928
78	1910.3	5700	0.852	4724.664633708319
79	1870.9	5100	0.85	4683.021626301882
80	1836.9	5400	0.844	4699.52122729467
81	1866.6	5400	0.856	4724.703927106145
82	1849.5	5400	0.846	4710.534399535126
83	1831.2	5100	0.844	4692.656686277471
84	1873.5	5100	0.852	4678.522775361908
85	1803.3	5100	0.838	4694.911682433633
86	1846.0	5100	0.838	4670.7835628977255
87	1875.8	4800	0.864	4779.19458569634
88	1790.7	5100	0.834	4689.192899273046
89	1803.9	5400	0.834	4645.654804262474
90	1808.9	5100	0.844	4717.004767470674
91	1837.2	5100	0.846	4760.413235869568
92	1787.5	5100	0.838	4657.6840300981485
93	1813.7	5100	0.842	4724.980868684623
94	1759.4	5100	0.82	4676.8495080301645
95	1762.7	5400	0.838	4694.585365571468
96	1780.4	5100	0.852	4837.348915022792
97	1795.2	5400	0.85	4793.5087309158935
98	1781.1	5100	0.838	4771.524663448143
99	1804.4	5100	0.854	4822.942004279172
100	1798.4	5100	0.844	4776.431735505398
