Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:38:47	13:38:47	13:38:47			13:38:47	13:38:47	13:38:47	13:38:47	13:38:47	13:38:51	13:38:51	13:38:51	13:38:51	13:38:51	13:38:51			13:38:53	13:38:53		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:56	13:38:56	13:38:56	13:38:56	13:38:56	13:38:56			13:38:57	13:38:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	13:38:58	13:38:58	13:38:58	13:38:58	13:38:58	13:38:58			13:38:58	13:38:58	13:39:00	13:39:00	13:39:00	13:39:00	13:39:00	13:39:00			13:39:01	13:39:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:39:01	13:39:01	13:39:01	13:39:01	13:39:01	13:39:01			13:39:02	13:39:02	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04			13:39:05	13:39:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	13:39:05	13:39:05	13:39:05	13:39:05	13:39:05	13:39:05			13:39:05	13:39:05	13:39:08	13:39:08	13:39:08	13:39:08	13:39:08	13:39:08			13:39:09	13:39:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	13:39:09	13:39:09	13:39:09	13:39:09	13:39:09	13:39:09			13:39:09	13:39:09	13:39:11	13:39:11	13:39:11	13:39:11	13:39:11	13:39:11			13:39:12	13:39:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	13:39:12	13:39:12	13:39:12	13:39:12	13:39:12	13:39:12			13:39:13	13:39:13	13:39:15	13:39:15	13:39:15	13:39:15	13:39:15	13:39:15			13:39:15	13:39:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	13:39:16	13:39:16	13:39:16	13:39:16	13:39:16	13:39:16			13:39:16	13:39:16	13:39:18	13:39:18	13:39:18	13:39:18	13:39:18	13:39:18			13:39:19	13:39:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	13:39:19	13:39:19	13:39:19	13:39:19	13:39:19	13:39:19			13:39:19	13:39:19	13:39:21	13:39:21	13:39:21	13:39:21	13:39:21	13:39:21			13:39:22	13:39:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:39:22	13:39:22	13:39:22	13:39:22	13:39:23	13:39:23			13:39:23	13:39:23	13:39:24	13:39:24	13:39:24	13:39:24	13:39:24	13:39:24			13:39:25	13:39:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
