ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6547.0	14100	1.0	3697.0105883426195
1	4997.6	12600	0.952	3703.782678354822
2	4225.2	12000	0.912	3708.430756714414
3	3618.0	10800	0.886	3713.5479479588735
4	3081.3	9900	0.852	3724.2181477386393
5	2673.8	8700	0.828	3757.3239204447004
6	2456.5	8400	0.808	3774.2371902829705
7	2352.3	8400	0.804	3786.684410175431
8	2170.4	7800	0.794	3823.8073686378057
9	2031.1	7500	0.76	3737.712147471881
10	2056.7	7200	0.77	3855.044517904019
11	2038.4	6600	0.774	3912.5646227179755
12	1961.7	6600	0.764	3901.358836927152
13	1863.5	6300	0.746	3869.2080556635397
14	1776.4	6000	0.764	4001.595862672646
15	1899.0	6000	0.758	3963.399022566876
16	1818.5	5700	0.764	4042.0767979518587
17	1740.6	5700	0.756	3986.408712719405
18	1771.7	5400	0.762	4040.2803709798955
19	1881.6	6000	0.762	4107.087337024475
20	1774.0	5400	0.766	4074.488953780194
21	1793.5	5700	0.774	4218.489027296975
22	1746.2	5400	0.762	4128.155658286823
23	1715.5	5700	0.762	4177.62911710531
24	1717.3	5100	0.77	4236.145579392195
25	1841.3	6000	0.786	4325.808152123838
26	1804.7	5700	0.784	4285.776669249338
27	1676.8	4800	0.784	4294.086376210236
28	1714.8	5400	0.792	4368.062941920485
29	1795.7	5400	0.822	4475.990129440502
30	1667.9	5400	0.798	4423.409444239603
31	1744.2	5100	0.812	4478.100963966847
32	1729.6	5400	0.798	4378.714593638877
33	1708.6	5100	0.79	4431.532261084025
34	1727.1	6000	0.792	4423.096515717041
35	1725.2	5100	0.794	4424.274327151927
36	1694.6	5100	0.78	4387.823210842206
37	1775.3	5400	0.804	4463.809333837794
38	1783.4	5100	0.82	4572.198812463656
39	1770.5	5400	0.82	4538.611848261377
40	1744.5	4800	0.818	4600.873027994602
41	1749.9	4800	0.826	4653.533282628734
42	1814.2	5100	0.82	4601.740632266367
43	1751.7	5400	0.824	4651.622921869477
44	1772.7	5100	0.816	4611.659647743107
45	1728.1	5100	0.814	4624.787207497556
46	1816.8	5400	0.832	4638.880507926383
47	1713.2	4500	0.812	4617.097081836476
48	1774.2	5100	0.814	4615.434474675468
49	1723.7	4800	0.822	4601.632818707788
50	1713.5	4800	0.812	4565.855913333943
51	1726.1	5400	0.806	4555.788623397415
52	1799.2	4800	0.836	4669.32497220395
53	1691.8	4500	0.818	4661.637034810258
54	1717.9	5100	0.802	4593.073207428928
55	1691.7	5100	0.808	4586.007820544754
56	1832.3	5400	0.84	4772.056746069673
57	1760.7	4800	0.824	4669.517452290026
58	1758.7	4800	0.822	4717.779083253276
59	1771.3	4800	0.832	4670.2543721009515
60	1695.9	4800	0.808	4679.791209399063
61	1705.3	5400	0.78	4512.439266258374
62	1678.1	4500	0.798	4545.312193688106
63	1547.0	4500	0.78	4499.742978773195
64	1661.5	4800	0.802	4536.619619000433
65	1684.0	4800	0.8	4649.315827790082
66	1685.1	6900	0.794	4620.542491614659
67	1628.1	5100	0.784	4520.052490689447
68	1608.8	5100	0.792	4581.493210286032
69	1593.3	4800	0.776	4489.999004720714
70	1636.6	4800	0.794	4658.794147050811
71	1667.6	4500	0.806	4620.195062141452
72	1610.8	5100	0.778	4574.658744884055
73	1610.1	5100	0.784	4529.317415219909
74	1692.9	5400	0.81	4643.960775214979
75	1681.2	4800	0.806	4696.700096541432
76	1591.3	5100	0.79	4559.448176012615
77	1610.3	4800	0.796	4591.625647637096
78	1641.1	5400	0.794	4570.920638547599
79	1608.2	5100	0.792	4609.8514238309435
80	1574.6	4500	0.79	4538.905413240088
81	1625.4	4800	0.786	4585.174793784781
82	1653.2	5100	0.8	4555.816660269043
83	1681.7	4800	0.806	4686.086611402558
84	1684.6	5100	0.804	4620.235489058135
85	1694.7	4800	0.816	4683.67222933973
86	1628.6	4800	0.808	4685.704805294764
87	1629.0	4800	0.802	4657.369745605502
88	1663.5	4800	0.82	4694.1172078850805
89	1692.7	4800	0.822	4657.718107220979
90	1622.7	4800	0.776	4507.075082583584
91	1692.7	4800	0.812	4670.616101727913
92	1660.6	5100	0.798	4669.702921271399
93	1737.9	4800	0.82	4646.001788103097
94	1652.7	5400	0.802	4641.1241363443905
95	1651.7	5100	0.806	4683.998918422145
96	1652.1	4800	0.812	4706.650727340388
97	1644.0	5100	0.784	4560.741358853676
98	1677.9	4500	0.818	4661.094584950893
99	1664.6	5100	0.802	4615.1008583383855
100	1663.7	5100	0.804	4670.775349333843
