Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	18:17:31	18:17:31	18:17:31			18:17:31	18:17:31	18:17:31	18:17:31	18:17:31	18:17:36	18:17:36	18:17:36	18:17:36	18:17:36	18:17:36			18:17:37	18:17:37		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
1	18:17:37	18:17:37	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38	18:17:38	18:17:41	18:17:41	18:17:41	18:17:41	18:17:41	18:17:41			18:17:43	18:17:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
2	18:17:43	18:17:43	18:17:43	18:17:43	18:17:43	18:17:43			18:17:43	18:17:43	18:17:46	18:17:46	18:17:46	18:17:46	18:17:46	18:17:46			18:17:47	18:17:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	18:17:47	18:17:47	18:17:47	18:17:47	18:17:47	18:17:47			18:17:47	18:17:47	18:17:49	18:17:49	18:17:49	18:17:49	18:17:49	18:17:49			18:17:50	18:17:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	18:17:51	18:17:51	18:17:51	18:17:51	18:17:51	18:17:51			18:17:51	18:17:51	18:17:53	18:17:53	18:17:53	18:17:53	18:17:53	18:17:53			18:17:54	18:17:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	18:17:54	18:17:54	18:17:54	18:17:54	18:17:55	18:17:55			18:17:55	18:17:55	18:17:57	18:17:57	18:17:57	18:17:57	18:17:57	18:17:57			18:17:58	18:17:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	18:17:58	18:17:58	18:17:58	18:17:58	18:17:58	18:17:58			18:17:58	18:17:58	18:18:00	18:18:00	18:18:00	18:18:00	18:18:00	18:18:00			18:18:01	18:18:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	18:18:01	18:18:01	18:18:02	18:18:02	18:18:02	18:18:02			18:18:02	18:18:02	18:18:04	18:18:04	18:18:04	18:18:04	18:18:04	18:18:04			18:18:05	18:18:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	18:18:05	18:18:05	18:18:05	18:18:05	18:18:05	18:18:05			18:18:05	18:18:05	18:18:07	18:18:07	18:18:07	18:18:07	18:18:07	18:18:07			18:18:08	18:18:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
9	18:18:08	18:18:08	18:18:08	18:18:08	18:18:08	18:18:08			18:18:08	18:18:08	18:18:10	18:18:10	18:18:10	18:18:10	18:18:10	18:18:10			18:18:11	18:18:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
