ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6513.4	14100	1.0	3697.0105883426195
1	6149.2	13500	0.948	3740.6427887628697
2	6010.7	13200	0.916	3778.2326136837864
3	5916.1	13200	0.916	3772.068109404807
4	5665.5	12600	0.89	3792.476722950893
5	5539.7	12300	0.868	3821.9804323302856
6	5332.0	12000	0.846	3849.5977031930543
7	5347.3	12000	0.848	3861.027685342676
8	5071.5	11400	0.822	3882.701994882042
9	4938.1	11100	0.798	3915.831824496221
10	4948.1	11100	0.812	3923.164384023048
11	4716.7	10500	0.78	3973.9767099986743
12	4622.3	10200	0.766	3994.1146590024814
13	4477.4	9900	0.758	4016.971261436711
14	4328.4	9600	0.768	4036.180515373819
15	4232.6	9300	0.752	4075.5315349840484
16	4186.8	9000	0.752	4088.711001618822
17	4113.4	9000	0.752	4110.069620207156
18	3980.4	8400	0.746	4142.734283028181
19	4007.6	8700	0.744	4144.532324191008
20	3901.4	8100	0.738	4181.506228842972
21	3847.4	7800	0.728	4217.176943451375
22	3746.4	7800	0.726	4236.38503056161
23	3727.4	7800	0.738	4238.983333874601
24	3670.7	7500	0.726	4254.071062554708
25	3630.9	7800	0.734	4282.502305964598
26	3563.4	7500	0.73	4299.752471471654
27	3514.1	7500	0.734	4320.341582727971
28	3447.3	7500	0.736	4317.467485227804
29	3466.0	7500	0.738	4327.55761622512
30	3423.1	7500	0.736	4342.413627611417
31	3421.1	7500	0.768	4364.541841800049
32	3367.5	7500	0.762	4385.842848095544
33	3314.6	7500	0.756	4395.120302416469
34	3283.3	7500	0.776	4400.112917278475
35	3289.9	7500	0.778	4440.158714931628
36	3278.0	7500	0.772	4485.832174031946
37	3208.8	7500	0.788	4488.469694150993
38	3211.9	7500	0.788	4546.107053737318
39	3201.1	7500	0.778	4547.466060352054
40	3111.3	7500	0.788	4558.991950374289
41	3115.9	7500	0.798	4615.152069509594
42	3071.0	7500	0.794	4640.516313344965
43	3007.9	7500	0.79	4645.64051970752
44	3005.2	7500	0.788	4671.207397986071
45	2966.6	7500	0.802	4712.410034194302
46	2944.1	7500	0.804	4765.4662013107745
47	2960.2	7500	0.808	4772.728719050849
48	2955.3	7500	0.82	4752.957186081585
49	2881.0	7500	0.828	4790.453064759546
50	2906.2	7500	0.824	4762.2089695442355
51	2895.9	7500	0.832	4782.847841770208
52	2851.1	7500	0.834	4822.51245303783
53	2813.1	7500	0.846	4824.251600986664
54	2829.6	7500	0.838	4836.172605466539
55	2820.2	7500	0.838	4883.56953389307
56	2788.5	7500	0.854	4880.495699594793
57	2761.0	7500	0.866	4923.611760867583
58	2767.1	7500	0.86	4929.2812776128985
59	2735.8	7500	0.87	4914.0918190811
60	2716.2	7500	0.862	4955.32724075315
61	2665.0	7500	0.868	4982.0401965407245
62	2669.5	7500	0.864	4971.132602864177
63	2687.0	7500	0.886	5002.470290731369
64	2644.7	7500	0.884	5028.798718431548
65	2647.3	7500	0.888	5029.143952125065
66	2612.1	7500	0.894	5087.271922611414
67	2657.6	7500	0.884	5037.8213402776055
68	2626.5	7500	0.9	5055.966133519534
69	2599.8	7500	0.894	5074.2140671397965
70	2603.8	7500	0.9	5088.751916411049
71	2584.2	7500	0.9	5063.116563548226
72	2567.5	7500	0.898	5092.888775816073
73	2542.9	7500	0.91	5086.73105038169
74	2520.3	7500	0.918	5130.404984068324
75	2545.8	7500	0.908	5119.198503271307
76	2563.7	7500	0.9	5141.3726409694245
77	2560.0	7500	0.902	5113.407869728641
78	2560.6	7500	0.908	5131.233199448502
79	2522.6	7500	0.92	5130.235650457518
80	2528.0	7500	0.918	5163.976209059442
81	2525.8	7500	0.928	5199.784530676904
82	2498.8	7500	0.924	5167.2245052038525
83	2551.7	7500	0.922	5179.758761279101
84	2554.6	7500	0.93	5178.399466708492
85	2499.2	7500	0.92	5152.968389802006
86	2532.4	7500	0.936	5169.524702674289
87	2511.3	7500	0.942	5201.870518288935
88	2537.6	7500	0.916	5217.753198678999
89	2475.3	7500	0.928	5218.73194178515
90	2512.7	7500	0.942	5245.080329189912
91	2503.7	7500	0.944	5243.925885318524
92	2543.8	7500	0.938	5241.632760698461
93	2483.4	7500	0.94	5250.913129557631
94	2516.0	7500	0.93	5267.492022290886
95	2474.5	7500	0.946	5241.619209147053
96	2439.8	7500	0.956	5328.928670832645
97	2507.7	7500	0.95	5289.852595211982
98	2492.2	7500	0.944	5306.581093416936
99	2430.0	7500	0.956	5299.642223761802
100	2439.1	7500	0.95	5332.438017770166
