Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	19:26:59	19:26:59	19:26:59			19:26:59	19:26:59	19:26:59	19:26:59	19:26:59	19:27:11	19:27:11	19:27:11	19:27:11	19:27:11	19:27:11			19:27:12	19:27:12		00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
1	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:12	19:27:23	19:27:23	19:27:23	19:27:23	19:27:23	19:27:23			19:27:24	19:27:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
2	19:27:24	19:27:24	19:27:24	19:27:24	19:27:24	19:27:24			19:27:24	19:27:24	19:27:35	19:27:35	19:27:35	19:27:35	19:27:35	19:27:35			19:27:35	19:27:35		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
3	19:27:36	19:27:36	19:27:36	19:27:36	19:27:36	19:27:36			19:27:36	19:27:36	19:27:46	19:27:46	19:27:46	19:27:46	19:27:46	19:27:46			19:27:47	19:27:47		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
4	19:27:47	19:27:47	19:27:47	19:27:47	19:27:47	19:27:47			19:27:47	19:27:47	19:27:57	19:27:57	19:27:57	19:27:57	19:27:57	19:27:57			19:27:58	19:27:58		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
5	19:27:58	19:27:58	19:27:58	19:27:58	19:27:58	19:27:58			19:27:58	19:27:58	19:28:08	19:28:08	19:28:08	19:28:08	19:28:08	19:28:08			19:28:08	19:28:08		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
6	19:28:09	19:28:09	19:28:09	19:28:09	19:28:09	19:28:09			19:28:09	19:28:09	19:28:19	19:28:19	19:28:19	19:28:19	19:28:19	19:28:19			19:28:19	19:28:19		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:10
7	19:28:20	19:28:20	19:28:20	19:28:20	19:28:20	19:28:20			19:28:20	19:28:20	19:28:30	19:28:30	19:28:30	19:28:30	19:28:30	19:28:30			19:28:30	19:28:30		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
8	19:28:31	19:28:31	19:28:31	19:28:31	19:28:31	19:28:31			19:28:31	19:28:31	19:28:41	19:28:41	19:28:41	19:28:41	19:28:41	19:28:41			19:28:41	19:28:41		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:10
9	19:28:42	19:28:42	19:28:42	19:28:42	19:28:42	19:28:42			19:28:42	19:28:42	19:28:52	19:28:52	19:28:52	19:28:52	19:28:52	19:28:52			19:28:52	19:28:52		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
