Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	04:50:52	04:50:52	04:50:52			04:50:52	04:50:52	04:50:52	04:50:52	04:50:52	04:50:56	04:50:56	04:50:56	04:50:56	04:50:56	04:50:56			04:50:57	04:50:57		00:00:00		00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
1	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:50:57	04:51:00	04:51:00	04:51:00	04:51:00	04:51:00	04:51:00			04:51:01	04:51:01		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
2	04:51:01	04:51:01	04:51:01	04:51:01	04:51:01	04:51:01			04:51:01	04:51:01	04:51:03	04:51:03	04:51:03	04:51:03	04:51:03	04:51:03			04:51:04	04:51:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
3	04:51:04	04:51:04	04:51:04	04:51:04	04:51:04	04:51:04			04:51:04	04:51:04	04:51:06	04:51:06	04:51:06	04:51:06	04:51:06	04:51:06			04:51:07	04:51:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
4	04:51:07	04:51:07	04:51:07	04:51:07	04:51:07	04:51:07			04:51:07	04:51:07	04:51:09	04:51:09	04:51:09	04:51:09	04:51:09	04:51:09			04:51:09	04:51:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
5	04:51:09	04:51:09	04:51:09	04:51:09	04:51:10	04:51:10			04:51:10	04:51:10	04:51:11	04:51:11	04:51:11	04:51:11	04:51:11	04:51:11			04:51:12	04:51:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
6	04:51:12	04:51:12	04:51:12	04:51:12	04:51:12	04:51:12			04:51:12	04:51:12	04:51:14	04:51:14	04:51:14	04:51:14	04:51:14	04:51:14			04:51:15	04:51:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
7	04:51:15	04:51:15	04:51:15	04:51:15	04:51:15	04:51:15			04:51:15	04:51:15	04:51:17	04:51:17	04:51:17	04:51:17	04:51:17	04:51:17			04:51:18	04:51:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
8	04:51:18	04:51:18	04:51:18	04:51:18	04:51:18	04:51:18			04:51:18	04:51:18	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20	04:51:20			04:51:20	04:51:20		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
9	04:51:20	04:51:20	04:51:20	04:51:20	04:51:21	04:51:21			04:51:21	04:51:21	04:51:22	04:51:22	04:51:22	04:51:22	04:51:22	04:51:22			04:51:23	04:51:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:23	04:51:25	04:51:25	04:51:25	04:51:25	04:51:25	04:51:25	04:51:25	04:51:25	04:51:26	04:51:26		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	04:51:26	04:51:26	04:51:26	04:51:26	04:51:26	04:51:26			04:51:26	04:51:26	04:51:27	04:51:27	04:51:27	04:51:27	04:51:27	04:51:27			04:51:28	04:51:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
12	04:51:28	04:51:28	04:51:28	04:51:28	04:51:28	04:51:28			04:51:28	04:51:28	04:51:29	04:51:29	04:51:29	04:51:29	04:51:29	04:51:29			04:51:30	04:51:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	04:51:30	04:51:30	04:51:30	04:51:30	04:51:30	04:51:30			04:51:30	04:51:30	04:51:31	04:51:31	04:51:31	04:51:31	04:51:31	04:51:31			04:51:32	04:51:32		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
14	04:51:32	04:51:32	04:51:32	04:51:32	04:51:32	04:51:32			04:51:32	04:51:32	04:51:33	04:51:33	04:51:33	04:51:33	04:51:33	04:51:33			04:51:34	04:51:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
15	04:51:34	04:51:34	04:51:34	04:51:34	04:51:34	04:51:34			04:51:34	04:51:34	04:51:35	04:51:35	04:51:35	04:51:35	04:51:35	04:51:35			04:51:36	04:51:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
16	04:51:36	04:51:36	04:51:36	04:51:36	04:51:36	04:51:36			04:51:36	04:51:36	04:51:37	04:51:37	04:51:37	04:51:37	04:51:37	04:51:37			04:51:38	04:51:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
17	04:51:38	04:51:38	04:51:38	04:51:38	04:51:38	04:51:38			04:51:38	04:51:38	04:51:39	04:51:39	04:51:39	04:51:39	04:51:39	04:51:39			04:51:40	04:51:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
18	04:51:40	04:51:40	04:51:40	04:51:40	04:51:40	04:51:40			04:51:40	04:51:40	04:51:41	04:51:41	04:51:41	04:51:41	04:51:41	04:51:41			04:51:42	04:51:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
19	04:51:42	04:51:42	04:51:42	04:51:42	04:51:42	04:51:42			04:51:42	04:51:42	04:51:43	04:51:43	04:51:43	04:51:43	04:51:43	04:51:43			04:51:43	04:51:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
20	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:44	04:51:45	04:51:45	04:51:45	04:51:45	04:51:45	04:51:45	04:51:45	04:51:45	04:51:46	04:51:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
21	04:51:46	04:51:46	04:51:46	04:51:46	04:51:46	04:51:46			04:51:46	04:51:46	04:51:47	04:51:47	04:51:47	04:51:47	04:51:47	04:51:47			04:51:48	04:51:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
22	04:51:48	04:51:48	04:51:48	04:51:48	04:51:48	04:51:48			04:51:48	04:51:48	04:51:49	04:51:49	04:51:49	04:51:49	04:51:49	04:51:49			04:51:50	04:51:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
