Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:13:49	11:13:49	11:13:49			11:13:49	11:13:49	11:13:49	11:13:49	11:13:49	11:13:55	11:13:55	11:13:55	11:13:55	11:13:55	11:13:55			11:13:57	11:13:57		00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
1	11:13:57	11:13:57	11:13:57	11:13:57	11:13:58	11:13:58	11:13:58	11:13:58	11:13:58	11:13:58	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01			11:14:04	11:14:04		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:06
2	11:14:04	11:14:04	11:14:04	11:14:04	11:14:04	11:14:04			11:14:04	11:14:04	11:14:07	11:14:07	11:14:07	11:14:07	11:14:07	11:14:07			11:14:08	11:14:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	11:14:08	11:14:08	11:14:08	11:14:08	11:14:08	11:14:08			11:14:08	11:14:08	11:14:11	11:14:11	11:14:11	11:14:11	11:14:11	11:14:11			11:14:12	11:14:12		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
4	11:14:12	11:14:12	11:14:12	11:14:12	11:14:13	11:14:13			11:14:13	11:14:13	11:14:15	11:14:15	11:14:15	11:14:15	11:14:15	11:14:15			11:14:16	11:14:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	11:14:16	11:14:16	11:14:16	11:14:16	11:14:16	11:14:16			11:14:16	11:14:16	11:14:18	11:14:18	11:14:18	11:14:18	11:14:18	11:14:18			11:14:19	11:14:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
6	11:14:19	11:14:19	11:14:19	11:14:19	11:14:20	11:14:20			11:14:20	11:14:20	11:14:22	11:14:22	11:14:22	11:14:22	11:14:22	11:14:22			11:14:23	11:14:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	11:14:23	11:14:23	11:14:23	11:14:23	11:14:23	11:14:23			11:14:23	11:14:23	11:14:25	11:14:25	11:14:25	11:14:25	11:14:25	11:14:25			11:14:26	11:14:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	11:14:26	11:14:26	11:14:26	11:14:26	11:14:27	11:14:27			11:14:27	11:14:27	11:14:29	11:14:29	11:14:29	11:14:29	11:14:29	11:14:29			11:14:30	11:14:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	11:14:30	11:14:30	11:14:30	11:14:30	11:14:30	11:14:30			11:14:30	11:14:30	11:14:32	11:14:32	11:14:32	11:14:32	11:14:32	11:14:32			11:14:33	11:14:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	11:14:33	11:14:33	11:14:33	11:14:33	11:14:33	11:14:33	11:14:33	11:14:34	11:14:34	11:14:34	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36	11:14:37	11:14:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	11:14:37	11:14:37	11:14:38	11:14:38	11:14:38	11:14:38			11:14:38	11:14:38	11:14:40	11:14:40	11:14:40	11:14:40	11:14:40	11:14:40			11:14:41	11:14:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
12	11:14:41	11:14:41	11:14:41	11:14:41	11:14:41	11:14:41			11:14:41	11:14:41	11:14:43	11:14:43	11:14:43	11:14:43	11:14:43	11:14:43			11:14:44	11:14:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	11:14:44	11:14:44	11:14:44	11:14:44	11:14:44	11:14:44			11:14:44	11:14:44	11:14:45	11:14:45	11:14:45	11:14:45	11:14:45	11:14:45			11:14:46	11:14:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	11:14:46	11:14:46	11:14:46	11:14:46	11:14:47	11:14:47			11:14:47	11:14:47	11:14:48	11:14:48	11:14:48	11:14:48	11:14:48	11:14:48			11:14:49	11:14:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
