Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:45:59	14:45:59	14:45:59			14:45:59	14:45:59	14:45:59	14:45:59	14:45:59	14:46:04	14:46:04	14:46:04	14:46:04	14:46:04	14:46:04			14:46:05	14:46:05		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:05	14:46:08	14:46:08	14:46:08	14:46:08	14:46:08	14:46:08			14:46:10	14:46:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	14:46:10	14:46:10	14:46:10	14:46:10	14:46:10	14:46:10			14:46:10	14:46:10	14:46:13	14:46:13	14:46:13	14:46:13	14:46:13	14:46:13			14:46:14	14:46:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	14:46:14	14:46:14	14:46:14	14:46:14	14:46:14	14:46:14			14:46:14	14:46:14	14:46:16	14:46:16	14:46:16	14:46:16	14:46:16	14:46:16			14:46:17	14:46:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	14:46:18	14:46:18	14:46:18	14:46:18	14:46:18	14:46:18			14:46:18	14:46:18	14:46:20	14:46:20	14:46:20	14:46:20	14:46:20	14:46:20			14:46:21	14:46:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	14:46:21	14:46:21	14:46:21	14:46:21	14:46:21	14:46:21			14:46:21	14:46:21	14:46:23	14:46:23	14:46:23	14:46:23	14:46:23	14:46:23			14:46:24	14:46:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	14:46:25	14:46:25	14:46:25	14:46:25	14:46:25	14:46:25			14:46:25	14:46:25	14:46:27	14:46:27	14:46:27	14:46:27	14:46:27	14:46:27			14:46:28	14:46:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:46:28	14:46:28	14:46:28	14:46:28	14:46:28	14:46:28			14:46:28	14:46:28	14:46:30	14:46:30	14:46:30	14:46:30	14:46:30	14:46:30			14:46:32	14:46:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	14:46:32	14:46:32	14:46:32	14:46:32	14:46:32	14:46:32			14:46:32	14:46:32	14:46:34	14:46:34	14:46:34	14:46:34	14:46:34	14:46:34			14:46:35	14:46:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
9	14:46:35	14:46:35	14:46:35	14:46:35	14:46:35	14:46:35			14:46:35	14:46:35	14:46:37	14:46:37	14:46:37	14:46:37	14:46:37	14:46:37			14:46:39	14:46:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:39	14:46:41	14:46:41	14:46:41	14:46:41	14:46:41	14:46:41	14:46:41	14:46:41	14:46:43	14:46:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	14:46:43	14:46:43	14:46:43	14:46:43	14:46:43	14:46:43			14:46:43	14:46:43	14:46:45	14:46:45	14:46:45	14:46:45	14:46:45	14:46:45			14:46:46	14:46:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	14:46:46	14:46:46	14:46:46	14:46:46	14:46:46	14:46:46			14:46:46	14:46:46	14:46:48	14:46:48	14:46:48	14:46:48	14:46:48	14:46:48			14:46:49	14:46:49		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	14:46:49	14:46:49	14:46:49	14:46:49	14:46:49	14:46:49			14:46:49	14:46:49	14:46:51	14:46:51	14:46:51	14:46:51	14:46:51	14:46:51			14:46:52	14:46:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
14	14:46:52	14:46:52	14:46:52	14:46:52	14:46:52	14:46:52			14:46:52	14:46:52	14:46:54	14:46:54	14:46:54	14:46:54	14:46:54	14:46:54			14:46:55	14:46:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	14:46:55	14:46:55	14:46:55	14:46:55	14:46:55	14:46:55			14:46:55	14:46:55	14:46:56	14:46:56	14:46:56	14:46:56	14:46:56	14:46:56			14:46:57	14:46:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	14:46:58	14:46:58	14:46:58	14:46:58	14:46:58	14:46:58			14:46:58	14:46:58	14:46:59	14:46:59	14:46:59	14:46:59	14:46:59	14:46:59			14:47:00	14:47:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
17	14:47:00	14:47:00	14:47:00	14:47:00	14:47:00	14:47:00			14:47:00	14:47:00	14:47:02	14:47:02	14:47:02	14:47:02	14:47:02	14:47:02			14:47:03	14:47:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
