Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:43:15	13:43:15	13:43:15			13:43:15	13:43:15	13:43:15	13:43:15	13:43:15	13:43:20	13:43:20	13:43:20	13:43:20	13:43:20	13:43:20			13:43:21	13:43:21		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:43:21	13:43:21	13:43:21	13:43:21	13:43:22	13:43:22	13:43:22	13:43:22	13:43:22	13:43:22	13:43:25	13:43:25	13:43:25	13:43:25	13:43:25	13:43:25			13:43:27	13:43:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:05
2	13:43:27	13:43:27	13:43:27	13:43:27	13:43:28	13:43:28			13:43:28	13:43:28	13:43:30	13:43:30	13:43:30	13:43:30	13:43:30	13:43:30			13:43:31	13:43:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:43:31	13:43:31	13:43:31	13:43:31	13:43:31	13:43:31			13:43:31	13:43:31	13:43:34	13:43:34	13:43:34	13:43:34	13:43:34	13:43:34			13:43:35	13:43:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:43:35	13:43:35	13:43:35	13:43:35	13:43:35	13:43:35			13:43:35	13:43:35	13:43:37	13:43:37	13:43:37	13:43:37	13:43:37	13:43:37			13:43:38	13:43:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	13:43:38	13:43:38	13:43:38	13:43:38	13:43:38	13:43:38			13:43:38	13:43:38	13:43:40	13:43:40	13:43:40	13:43:40	13:43:40	13:43:40			13:43:41	13:43:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	13:43:42	13:43:42	13:43:42	13:43:42	13:43:42	13:43:42			13:43:42	13:43:42	13:43:44	13:43:44	13:43:44	13:43:44	13:43:44	13:43:44			13:43:45	13:43:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:43:45	13:43:45	13:43:45	13:43:45	13:43:45	13:43:45			13:43:45	13:43:45	13:43:47	13:43:47	13:43:47	13:43:47	13:43:47	13:43:47			13:43:48	13:43:48		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	13:43:48	13:43:48	13:43:48	13:43:48	13:43:49	13:43:49			13:43:49	13:43:49	13:43:51	13:43:51	13:43:51	13:43:51	13:43:51	13:43:51			13:43:52	13:43:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:43:52	13:43:52	13:43:52	13:43:52	13:43:52	13:43:52			13:43:52	13:43:52	13:43:54	13:43:54	13:43:54	13:43:54	13:43:54	13:43:54			13:43:55	13:43:55		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
10	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:55	13:43:57	13:43:57	13:43:57	13:43:57	13:43:57	13:43:57	13:43:57	13:43:57	13:43:59	13:43:59		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	13:43:59	13:43:59	13:43:59	13:43:59	13:43:59	13:43:59			13:43:59	13:43:59	13:44:01	13:44:01	13:44:01	13:44:01	13:44:01	13:44:01			13:44:02	13:44:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
12	13:44:02	13:44:02	13:44:02	13:44:02	13:44:02	13:44:02			13:44:02	13:44:02	13:44:04	13:44:04	13:44:04	13:44:04	13:44:04	13:44:04			13:44:05	13:44:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	13:44:05	13:44:05	13:44:05	13:44:05	13:44:05	13:44:05			13:44:05	13:44:05	13:44:07	13:44:07	13:44:07	13:44:07	13:44:07	13:44:07			13:44:08	13:44:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	13:44:08	13:44:08	13:44:08	13:44:08	13:44:08	13:44:08			13:44:08	13:44:08	13:44:10	13:44:10	13:44:10	13:44:10	13:44:10	13:44:10			13:44:11	13:44:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	13:44:11	13:44:11	13:44:11	13:44:11	13:44:11	13:44:11			13:44:11	13:44:11	13:44:13	13:44:13	13:44:13	13:44:13	13:44:13	13:44:13			13:44:14	13:44:14		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	13:44:14	13:44:14	13:44:14	13:44:14	13:44:14	13:44:14			13:44:14	13:44:14	13:44:15	13:44:15	13:44:15	13:44:15	13:44:15	13:44:15			13:44:16	13:44:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	13:44:16	13:44:16	13:44:16	13:44:16	13:44:16	13:44:16			13:44:16	13:44:16	13:44:18	13:44:18	13:44:18	13:44:18	13:44:18	13:44:18			13:44:19	13:44:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	13:44:19	13:44:19	13:44:19	13:44:19	13:44:19	13:44:19			13:44:19	13:44:19	13:44:21	13:44:21	13:44:21	13:44:21	13:44:21	13:44:21			13:44:22	13:44:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
19	13:44:22	13:44:22	13:44:22	13:44:22	13:44:22	13:44:22			13:44:22	13:44:22	13:44:23	13:44:23	13:44:23	13:44:23	13:44:23	13:44:23			13:44:24	13:44:24		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:24	13:44:26	13:44:26	13:44:26	13:44:26	13:44:26	13:44:26	13:44:26	13:44:26	13:44:28	13:44:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	13:44:28	13:44:28	13:44:28	13:44:28	13:44:28	13:44:28			13:44:28	13:44:28	13:44:30	13:44:30	13:44:30	13:44:30	13:44:30	13:44:30			13:44:30	13:44:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
