Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:34:05	13:34:05	13:34:05			13:34:05	13:34:05	13:34:05	13:34:05	13:34:05	13:34:09	13:34:09	13:34:09	13:34:09	13:34:09	13:34:09			13:34:10	13:34:10		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:11	13:34:14	13:34:14	13:34:14	13:34:14	13:34:14	13:34:14			13:34:16	13:34:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	13:34:16	13:34:16	13:34:16	13:34:16	13:34:16	13:34:16			13:34:16	13:34:16	13:34:18	13:34:18	13:34:18	13:34:18	13:34:18	13:34:18			13:34:19	13:34:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:34:19	13:34:19	13:34:19	13:34:19	13:34:19	13:34:19			13:34:19	13:34:19	13:34:22	13:34:22	13:34:22	13:34:22	13:34:22	13:34:22			13:34:23	13:34:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	13:34:23	13:34:23	13:34:23	13:34:23	13:34:23	13:34:23			13:34:23	13:34:23	13:34:25	13:34:25	13:34:25	13:34:25	13:34:25	13:34:25			13:34:26	13:34:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
5	13:34:26	13:34:26	13:34:26	13:34:26	13:34:27	13:34:27			13:34:27	13:34:27	13:34:29	13:34:29	13:34:29	13:34:29	13:34:29	13:34:29			13:34:30	13:34:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	13:34:30	13:34:30	13:34:30	13:34:30	13:34:30	13:34:30			13:34:30	13:34:30	13:34:32	13:34:32	13:34:32	13:34:32	13:34:32	13:34:32			13:34:33	13:34:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:34:33	13:34:33	13:34:33	13:34:33	13:34:33	13:34:33			13:34:33	13:34:33	13:34:36	13:34:36	13:34:36	13:34:36	13:34:36	13:34:36			13:34:37	13:34:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	13:34:37	13:34:37	13:34:37	13:34:37	13:34:37	13:34:37			13:34:37	13:34:37	13:34:39	13:34:39	13:34:39	13:34:39	13:34:39	13:34:39			13:34:40	13:34:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	13:34:40	13:34:40	13:34:40	13:34:40	13:34:40	13:34:40			13:34:40	13:34:40	13:34:42	13:34:42	13:34:42	13:34:42	13:34:42	13:34:42			13:34:43	13:34:43		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
