ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6546.5	14100	1.0	3697.0105883426195
1	5532.7	12600	0.952	3835.2272279909103
2	4876.0	11400	0.922	3919.724470874083
3	4615.3	11400	0.906	3997.9031644128254
4	4088.9	10200	0.88	4085.6393483854645
5	3704.9	9300	0.86	4164.243208085363
6	3408.5	8700	0.844	4203.5873003116
7	3437.6	8700	0.844	4247.803753510611
8	3177.3	8400	0.842	4283.895673755629
9	3229.8	7800	0.814	4344.584983355627
10	2963.4	7500	0.834	4429.756217305616
11	3019.0	7500	0.826	4490.856637406385
12	2770.3	6600	0.83	4517.98463871126
13	2791.1	7500	0.82	4509.815213104714
14	2708.2	7200	0.828	4580.197688456591
15	2712.5	6900	0.832	4553.795446806142
16	2696.3	6900	0.828	4616.988257802104
17	2672.7	7200	0.836	4601.602035488475
18	2617.1	6900	0.838	4600.8580014839845
19	2602.8	6900	0.846	4688.399093528192
20	2582.1	7200	0.836	4647.124170033241
21	2521.2	6600	0.842	4755.926709530867
22	2535.4	7200	0.838	4727.70673242322
23	2449.5	7200	0.84	4733.551432405606
24	2433.1	7500	0.84	4829.578471858537
25	2421.0	7200	0.858	4798.805490180714
26	2365.5	6600	0.852	4798.277891653501
27	2353.7	7200	0.844	4872.393030877601
28	2325.2	6600	0.85	4854.459555268707
29	2342.6	6900	0.874	4922.374271651942
30	2285.7	7200	0.848	4929.3471806594625
31	2250.3	7200	0.878	4952.413935138469
32	2304.9	7500	0.866	4922.591096966235
33	2309.3	7200	0.846	4930.042505362493
34	2213.7	7200	0.854	4938.55139806808
35	2278.1	7500	0.866	4977.94376825002
36	2264.1	7200	0.858	5024.159076702596
37	2250.6	7500	0.872	4971.325380324084
38	2223.9	6900	0.864	4993.18348171827
39	2267.0	7200	0.88	5026.655235057371
40	2234.5	7200	0.87	4996.8358082588275
41	2186.0	7500	0.878	4981.209358523916
42	2217.4	7500	0.872	5111.775523334527
43	2148.7	6900	0.87	5041.170640083065
44	2200.7	6900	0.868	5027.21449763855
45	2134.0	7500	0.862	4997.180098402271
46	2119.4	6600	0.878	5003.010700152407
47	2132.6	6900	0.856	5006.904199491284
48	2151.3	6900	0.87	5054.58455929686
49	2075.3	6600	0.876	4984.145721081285
50	2165.8	7200	0.864	5077.910326619668
51	2097.5	7200	0.858	5059.934114700213
52	2109.5	7200	0.886	5078.784746037317
53	2121.9	7500	0.866	5069.231636330976
54	2199.5	7500	0.862	5096.377373097859
55	2175.5	7200	0.854	5031.6892370442965
56	2137.1	6300	0.892	5153.828428322993
57	2105.1	6900	0.866	5127.46200184741
58	2120.0	6900	0.868	5073.288633960485
59	2073.1	6600	0.88	5118.292802413026
60	2070.7	7200	0.874	5112.501585670909
61	2070.4	7200	0.846	5060.216955689806
62	2127.3	6900	0.866	5081.756960357181
63	2079.1	7200	0.846	5010.60195444256
64	2043.0	6900	0.868	5047.654518731397
65	2075.8	6900	0.868	5035.732148672481
66	2058.9	6900	0.854	5039.307598063557
67	2107.2	7200	0.86	5084.120842804406
68	2140.1	7200	0.87	5150.773237795164
69	2053.4	7200	0.848	5012.392831791644
70	2083.6	6600	0.868	5073.339552733149
71	2036.3	6900	0.874	5135.3543402105715
72	2033.6	6900	0.848	5015.352344643618
73	2022.9	7200	0.858	5026.128564203999
74	2065.6	7200	0.884	5085.1031848624425
75	2016.2	6900	0.864	5107.939384726277
76	2063.9	7500	0.858	5066.997072085863
77	2036.8	6600	0.862	5085.7687313499
78	2065.8	7500	0.868	5094.480043744392
79	2048.1	6900	0.868	5130.705976482662
80	2097.7	6900	0.868	5067.562073780828
81	2052.0	7200	0.866	5129.125034107155
82	2023.8	7200	0.864	5096.800404981117
83	2035.0	7500	0.87	5108.281657856086
84	2040.7	6900	0.856	5122.4485135041405
85	2135.7	7500	0.866	5066.1829589648205
86	2044.4	7200	0.882	5102.089748127877
87	1953.1	6600	0.858	5072.601546695666
88	2029.2	7500	0.864	5146.364813096455
89	1998.0	6900	0.868	5100.085471348834
90	2087.4	6900	0.846	5057.749498258744
91	1978.8	7500	0.874	5076.7526803244
92	2062.9	7500	0.864	5130.094262887492
93	2031.1	6900	0.86	5076.559084501144
94	2043.9	6900	0.864	5109.663680166111
95	1988.9	7200	0.87	5056.9913086333245
96	2003.7	6900	0.882	5146.141632245478
97	2043.8	6600	0.86	5071.09074909969
98	1977.8	7200	0.87	5087.684049579562
99	2023.9	7500	0.866	5076.798397200349
100	2014.4	7200	0.868	5091.368862699936
