Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:06:15	14:06:15	14:06:15			14:06:15	14:06:15	14:06:15	14:06:15	14:06:15	14:06:20	14:06:20	14:06:20	14:06:20	14:06:20	14:06:20			14:06:21	14:06:21		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	14:06:21	14:06:21	14:06:21	14:06:21	14:06:22	14:06:22	14:06:22	14:06:22	14:06:22	14:06:22	14:06:26	14:06:26	14:06:26	14:06:26	14:06:26	14:06:26			14:06:28	14:06:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
2	14:06:28	14:06:28	14:06:28	14:06:28	14:06:28	14:06:28			14:06:28	14:06:28	14:06:31	14:06:31	14:06:31	14:06:31	14:06:31	14:06:31			14:06:32	14:06:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	14:06:32	14:06:32	14:06:32	14:06:32	14:06:32	14:06:32			14:06:32	14:06:32	14:06:35	14:06:35	14:06:35	14:06:35	14:06:35	14:06:35			14:06:36	14:06:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	14:06:36	14:06:36	14:06:36	14:06:36	14:06:36	14:06:36			14:06:36	14:06:36	14:06:38	14:06:38	14:06:39	14:06:39	14:06:39	14:06:39			14:06:40	14:06:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	14:06:40	14:06:40	14:06:40	14:06:40	14:06:40	14:06:40			14:06:40	14:06:40	14:06:42	14:06:42	14:06:42	14:06:42	14:06:42	14:06:42			14:06:43	14:06:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	14:06:43	14:06:43	14:06:43	14:06:43	14:06:43	14:06:43			14:06:43	14:06:43	14:06:45	14:06:45	14:06:45	14:06:45	14:06:45	14:06:45			14:06:47	14:06:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	14:06:47	14:06:47	14:06:47	14:06:47	14:06:47	14:06:47			14:06:47	14:06:47	14:06:49	14:06:49	14:06:49	14:06:49	14:06:49	14:06:49			14:06:50	14:06:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	14:06:50	14:06:50	14:06:50	14:06:50	14:06:50	14:06:50			14:06:50	14:06:50	14:06:52	14:06:52	14:06:52	14:06:52	14:06:52	14:06:52			14:06:53	14:06:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
9	14:06:53	14:06:53	14:06:53	14:06:53	14:06:53	14:06:53			14:06:53	14:06:53	14:06:56	14:06:56	14:06:56	14:06:56	14:06:56	14:06:56			14:06:57	14:06:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
10	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:57	14:06:59	14:06:59	14:06:59	14:06:59	14:06:59	14:06:59	14:06:59	14:06:59	14:07:00	14:07:00		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	14:07:01	14:07:01	14:07:01	14:07:01	14:07:01	14:07:01			14:07:01	14:07:01	14:07:03	14:07:03	14:07:03	14:07:03	14:07:03	14:07:03			14:07:04	14:07:04		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
12	14:07:04	14:07:04	14:07:04	14:07:04	14:07:04	14:07:04			14:07:04	14:07:04	14:07:06	14:07:06	14:07:06	14:07:06	14:07:06	14:07:06			14:07:07	14:07:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	14:07:07	14:07:07	14:07:07	14:07:07	14:07:07	14:07:07			14:07:07	14:07:07	14:07:09	14:07:09	14:07:09	14:07:09	14:07:09	14:07:09			14:07:09	14:07:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	14:07:10	14:07:10	14:07:10	14:07:10	14:07:10	14:07:10			14:07:10	14:07:10	14:07:11	14:07:11	14:07:11	14:07:11	14:07:11	14:07:11			14:07:12	14:07:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	14:07:12	14:07:12	14:07:12	14:07:12	14:07:12	14:07:12			14:07:12	14:07:12	14:07:14	14:07:14	14:07:14	14:07:14	14:07:14	14:07:14			14:07:15	14:07:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	14:07:15	14:07:15	14:07:15	14:07:15	14:07:15	14:07:15			14:07:15	14:07:15	14:07:17	14:07:17	14:07:17	14:07:17	14:07:17	14:07:17			14:07:18	14:07:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	14:07:18	14:07:18	14:07:18	14:07:18	14:07:18	14:07:18			14:07:18	14:07:18	14:07:20	14:07:20	14:07:20	14:07:20	14:07:20	14:07:20			14:07:21	14:07:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
18	14:07:21	14:07:21	14:07:21	14:07:21	14:07:21	14:07:21			14:07:21	14:07:21	14:07:22	14:07:22	14:07:22	14:07:22	14:07:22	14:07:22			14:07:23	14:07:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
19	14:07:23	14:07:23	14:07:23	14:07:23	14:07:23	14:07:23			14:07:23	14:07:23	14:07:25	14:07:25	14:07:25	14:07:25	14:07:25	14:07:25			14:07:26	14:07:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
20	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:26	14:07:28	14:07:28	14:07:28	14:07:28	14:07:28	14:07:28	14:07:28	14:07:28	14:07:30	14:07:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	14:07:30	14:07:30	14:07:30	14:07:30	14:07:30	14:07:30			14:07:30	14:07:30	14:07:31	14:07:31	14:07:31	14:07:31	14:07:31	14:07:31			14:07:32	14:07:32		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	14:07:32	14:07:32	14:07:32	14:07:32	14:07:32	14:07:32			14:07:32	14:07:32	14:07:33	14:07:33	14:07:33	14:07:33	14:07:33	14:07:33			14:07:34	14:07:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	14:07:35	14:07:35	14:07:35	14:07:35	14:07:35	14:07:35			14:07:35	14:07:35	14:07:36	14:07:36	14:07:36	14:07:36	14:07:36	14:07:36			14:07:37	14:07:37		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	14:07:37	14:07:37	14:07:37	14:07:37	14:07:37	14:07:37			14:07:37	14:07:37	14:07:38	14:07:38	14:07:38	14:07:38	14:07:38	14:07:38			14:07:39	14:07:39		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	14:07:40	14:07:40	14:07:40	14:07:40	14:07:40	14:07:40			14:07:40	14:07:40	14:07:41	14:07:41	14:07:41	14:07:41	14:07:41	14:07:41			14:07:42	14:07:42		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	14:07:42	14:07:42	14:07:42	14:07:42	14:07:42	14:07:42			14:07:42	14:07:42	14:07:43	14:07:43	14:07:43	14:07:43	14:07:43	14:07:43			14:07:44	14:07:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
27	14:07:45	14:07:45	14:07:45	14:07:45	14:07:45	14:07:45			14:07:45	14:07:45	14:07:46	14:07:46	14:07:46	14:07:46	14:07:46	14:07:46			14:07:47	14:07:47		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
28	14:07:47	14:07:47	14:07:47	14:07:47	14:07:47	14:07:47			14:07:47	14:07:47	14:07:49	14:07:49	14:07:49	14:07:49	14:07:49	14:07:49			14:07:50	14:07:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	14:07:50	14:07:50	14:07:50	14:07:50	14:07:50	14:07:50			14:07:50	14:07:50	14:07:51	14:07:51	14:07:51	14:07:51	14:07:51	14:07:51			14:07:52	14:07:52		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
30	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:52	14:07:54	14:07:54	14:07:54	14:07:54	14:07:54	14:07:54	14:07:54	14:07:54	14:07:55	14:07:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
31	14:07:55	14:07:55	14:07:55	14:07:55	14:07:55	14:07:55			14:07:55	14:07:55	14:07:56	14:07:56	14:07:57	14:07:57	14:07:57	14:07:57			14:07:57	14:07:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
32	14:07:58	14:07:58	14:07:58	14:07:58	14:07:58	14:07:58			14:07:58	14:07:58	14:07:59	14:07:59	14:07:59	14:07:59	14:07:59	14:07:59			14:08:00	14:08:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
33	14:08:00	14:08:00	14:08:00	14:08:00	14:08:00	14:08:00			14:08:00	14:08:00	14:08:01	14:08:01	14:08:01	14:08:01	14:08:01	14:08:01			14:08:02	14:08:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
34	14:08:02	14:08:02	14:08:02	14:08:02	14:08:02	14:08:02			14:08:02	14:08:02	14:08:03	14:08:03	14:08:03	14:08:03	14:08:03	14:08:03			14:08:04	14:08:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
35	14:08:04	14:08:04	14:08:04	14:08:04	14:08:04	14:08:04			14:08:04	14:08:04	14:08:05	14:08:05	14:08:05	14:08:05	14:08:05	14:08:05			14:08:06	14:08:06		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
36	14:08:07	14:08:07	14:08:07	14:08:07	14:08:07	14:08:07			14:08:07	14:08:07	14:08:08	14:08:08	14:08:08	14:08:08	14:08:08	14:08:08			14:08:09	14:08:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
37	14:08:09	14:08:09	14:08:09	14:08:09	14:08:09	14:08:09			14:08:09	14:08:09	14:08:10	14:08:10	14:08:10	14:08:10	14:08:10	14:08:10			14:08:11	14:08:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
38	14:08:11	14:08:11	14:08:11	14:08:11	14:08:11	14:08:11			14:08:11	14:08:11	14:08:12	14:08:12	14:08:12	14:08:12	14:08:12	14:08:12			14:08:13	14:08:13		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
39	14:08:13	14:08:13	14:08:13	14:08:13	14:08:13	14:08:13			14:08:13	14:08:13	14:08:14	14:08:14	14:08:14	14:08:14	14:08:14	14:08:14			14:08:15	14:08:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
40	14:08:15	14:08:15	14:08:15	14:08:15	14:08:15	14:08:15	14:08:16	14:08:16	14:08:16	14:08:16	14:08:17	14:08:17	14:08:17	14:08:17	14:08:17	14:08:17	14:08:17	14:08:17	14:08:18	14:08:18		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:02
41	14:08:19	14:08:19	14:08:19	14:08:19	14:08:19	14:08:19			14:08:19	14:08:19	14:08:20	14:08:20	14:08:20	14:08:20	14:08:20	14:08:20			14:08:21	14:08:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
