ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6509.3	14100	1.0	3697.0105883426195
1	5520.3	13500	0.948	3588.7803119686328
2	5011.4	13200	0.914	3526.6454747645203
3	4732.2	12900	0.898	3483.442759799917
4	4311.7	12600	0.87	3431.78279116224
5	3985.1	12000	0.842	3376.1023478208635
6	3664.3	11700	0.82	3340.204138195737
7	3578.7	11400	0.814	3333.081099165667
8	3259.2	11100	0.784	3272.764423634161
9	3027.2	10800	0.754	3215.8667585047124
10	3028.3	10800	0.756	3237.3240210042964
11	2740.2	10200	0.726	3195.666243082643
12	2598.7	9900	0.706	3155.295174000527
13	2468.3	9600	0.698	3162.8489517526837
14	2409.2	9300	0.704	3206.6392539455105
15	2304.3	9000	0.692	3193.080639178069
16	2271.0	8700	0.688	3188.9278786813416
17	2167.7	8400	0.682	3198.7489494227884
18	2081.6	8100	0.67	3196.6209280030976
19	2059.4	8100	0.658	3175.6605802257486
20	2099.0	7800	0.662	3212.0190781637493
21	2005.2	7500	0.658	3228.678270878343
22	1931.6	7200	0.652	3222.5374415502442
23	1899.4	7200	0.654	3237.3547764561326
24	1893.0	7200	0.646	3247.835918677392
25	1831.2	6900	0.658	3283.3147343546257
26	1854.8	6900	0.658	3310.507593068733
27	1811.1	6600	0.648	3313.2407380152204
28	1750.7	6600	0.646	3320.5214293276363
29	1750.5	6600	0.644	3330.9228361032674
30	1771.3	6900	0.648	3350.6392916211266
31	1767.0	6300	0.674	3437.219335016937
32	1744.6	6000	0.67	3449.030216636216
33	1707.4	6600	0.67	3466.450444505628
34	1722.2	5400	0.682	3527.824930670141
35	1727.4	5400	0.682	3561.2495327709908
36	1780.6	5700	0.684	3592.84987353641
37	1737.3	5400	0.71	3658.633743555446
38	1784.2	5700	0.706	3685.755771915028
39	1767.4	5400	0.716	3722.9156155756073
40	1787.6	5700	0.718	3790.478319150577
41	1764.1	5400	0.73	3820.4088360214237
42	1690.1	5100	0.724	3842.33385228971
43	1709.9	5400	0.724	3885.42608555025
44	1666.6	5100	0.714	3856.785799741658
45	1736.5	5400	0.722	3912.7638744294063
46	1654.1	5100	0.728	3943.198500942841
47	1710.2	5400	0.734	3996.374011529209
48	1745.3	5400	0.736	4007.867004523286
49	1722.6	5100	0.76	4075.2071090989175
50	1745.1	5400	0.75	4051.2267396405528
51	1751.8	5400	0.758	4085.068932436285
52	1769.9	5700	0.758	4104.82400574796
53	1748.7	5400	0.774	4189.870772728954
54	1719.5	5100	0.768	4143.6712025857505
55	1742.8	5100	0.76	4130.056846604428
56	1721.6	5400	0.768	4166.915137982676
57	1767.5	5400	0.786	4255.626153304146
58	1716.8	5100	0.784	4299.910491909186
59	1779.9	5400	0.796	4339.664749352406
60	1692.1	5100	0.778	4263.637955699706
61	1720.1	5100	0.784	4322.020610723516
62	1788.0	5400	0.784	4303.46939856812
63	1806.3	5400	0.804	4388.874799908487
64	1822.9	5400	0.8	4422.434500169483
65	1781.6	5100	0.808	4438.638578310796
66	1841.9	5700	0.816	4468.886950189955
67	1851.1	5400	0.82	4470.83642005766
68	1876.0	5400	0.828	4518.495840923849
69	1883.5	5400	0.836	4565.198163255464
70	1825.7	5400	0.826	4521.372161963089
71	1807.3	5400	0.818	4481.202883200127
72	1806.7	5400	0.818	4510.773454280168
73	1806.8	5400	0.822	4516.394504229733
74	1894.8	5400	0.842	4607.447507515998
75	1826.8	5400	0.83	4583.030982052275
76	1778.8	5100	0.814	4553.605999770557
77	1839.0	5400	0.822	4545.940230676209
78	1846.1	5400	0.834	4617.492385257209
79	1872.6	5100	0.846	4651.067851676303
80	1818.4	5100	0.834	4597.31315104127
81	1854.7	5100	0.84	4650.124951667064
82	1822.8	5100	0.836	4629.526671989229
83	1829.3	5100	0.834	4605.655026882078
84	1873.5	5400	0.844	4641.888415783503
85	1825.0	5100	0.842	4700.802165637793
86	1898.2	5400	0.856	4723.154744208516
87	1871.6	5400	0.862	4741.535125390012
88	1847.1	5100	0.842	4701.2012004139
89	1845.9	5400	0.85	4709.515946660509
90	1905.7	5400	0.86	4743.3600421605115
91	1925.0	5400	0.87	4779.450346083014
92	1889.6	5400	0.854	4707.767968246566
93	1877.5	5100	0.85	4724.158779191845
94	1877.2	5400	0.856	4770.195029080033
95	1906.1	5400	0.864	4733.642892263203
96	1936.6	5400	0.88	4850.333720461457
97	1942.1	5400	0.872	4812.514813429981
98	1924.0	5400	0.862	4789.614952227967
99	1888.5	5100	0.872	4835.789881494082
100	1897.1	5400	0.858	4812.176423772363
