Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:59:11	15:59:11	15:59:11			15:59:11	15:59:11	15:59:11	15:59:11	15:59:11	15:59:15	15:59:15	15:59:15	15:59:15	15:59:15	15:59:15			15:59:16	15:59:16		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:17	15:59:20	15:59:20	15:59:20	15:59:20	15:59:20	15:59:20			15:59:22	15:59:22		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	15:59:22	15:59:22	15:59:22	15:59:22	15:59:22	15:59:22			15:59:22	15:59:22	15:59:24	15:59:24	15:59:24	15:59:24	15:59:24	15:59:24			15:59:25	15:59:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	15:59:25	15:59:25	15:59:25	15:59:25	15:59:25	15:59:25			15:59:25	15:59:25	15:59:28	15:59:28	15:59:28	15:59:28	15:59:28	15:59:28			15:59:29	15:59:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	15:59:29	15:59:29	15:59:29	15:59:29	15:59:29	15:59:29			15:59:29	15:59:29	15:59:31	15:59:31	15:59:31	15:59:31	15:59:31	15:59:31			15:59:33	15:59:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	15:59:33	15:59:33	15:59:33	15:59:33	15:59:33	15:59:33			15:59:33	15:59:33	15:59:35	15:59:35	15:59:35	15:59:35	15:59:35	15:59:35			15:59:36	15:59:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	15:59:36	15:59:36	15:59:36	15:59:36	15:59:36	15:59:36			15:59:36	15:59:36	15:59:38	15:59:38	15:59:38	15:59:38	15:59:38	15:59:38			15:59:39	15:59:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	15:59:40	15:59:40	15:59:40	15:59:40	15:59:40	15:59:40			15:59:40	15:59:40	15:59:42	15:59:42	15:59:42	15:59:42	15:59:42	15:59:42			15:59:43	15:59:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	15:59:43	15:59:43	15:59:43	15:59:43	15:59:43	15:59:43			15:59:43	15:59:43	15:59:45	15:59:45	15:59:45	15:59:45	15:59:45	15:59:45			15:59:46	15:59:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	15:59:47	15:59:47	15:59:47	15:59:47	15:59:47	15:59:47			15:59:47	15:59:47	15:59:49	15:59:49	15:59:49	15:59:49	15:59:49	15:59:49			15:59:50	15:59:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
10	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:50	15:59:52	15:59:52	15:59:52	15:59:52	15:59:52	15:59:52	15:59:52	15:59:52	15:59:54	15:59:54		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	15:59:54	15:59:54	15:59:54	15:59:54	15:59:54	15:59:54			15:59:54	15:59:54	15:59:56	15:59:56	15:59:56	15:59:56	15:59:56	15:59:56			15:59:57	15:59:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
12	15:59:57	15:59:57	15:59:57	15:59:57	15:59:57	15:59:57			15:59:57	15:59:57	15:59:59	15:59:59	15:59:59	15:59:59	15:59:59	15:59:59			16:00:00	16:00:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	16:00:00	16:00:00	16:00:00	16:00:00	16:00:00	16:00:00			16:00:00	16:00:00	16:00:02	16:00:02	16:00:02	16:00:02	16:00:02	16:00:02			16:00:02	16:00:02		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	16:00:03	16:00:03	16:00:03	16:00:03	16:00:03	16:00:03			16:00:03	16:00:03	16:00:04	16:00:04	16:00:04	16:00:04	16:00:04	16:00:04			16:00:05	16:00:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	16:00:05	16:00:05	16:00:05	16:00:05	16:00:05	16:00:05			16:00:05	16:00:05	16:00:07	16:00:07	16:00:07	16:00:07	16:00:07	16:00:07			16:00:08	16:00:08		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	16:00:08	16:00:08	16:00:08	16:00:08	16:00:08	16:00:08			16:00:08	16:00:08	16:00:10	16:00:10	16:00:10	16:00:10	16:00:10	16:00:10			16:00:11	16:00:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
