Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	16:18:28	16:18:28	16:18:28			16:18:28	16:18:28	16:18:28	16:18:28	16:18:28	16:18:32	16:18:32	16:18:32	16:18:32	16:18:32	16:18:32			16:18:34	16:18:34		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
1	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:34	16:18:37	16:18:37	16:18:37	16:18:37	16:18:37	16:18:37			16:18:39	16:18:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	16:18:39	16:18:39	16:18:39	16:18:39	16:18:39	16:18:39			16:18:39	16:18:39	16:18:42	16:18:42	16:18:42	16:18:42	16:18:42	16:18:42			16:18:43	16:18:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
3	16:18:43	16:18:43	16:18:43	16:18:43	16:18:43	16:18:43			16:18:43	16:18:43	16:18:45	16:18:45	16:18:45	16:18:45	16:18:45	16:18:45			16:18:46	16:18:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	16:18:47	16:18:47	16:18:47	16:18:47	16:18:47	16:18:47			16:18:47	16:18:47	16:18:49	16:18:49	16:18:49	16:18:49	16:18:49	16:18:49			16:18:50	16:18:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	16:18:51	16:18:51	16:18:51	16:18:51	16:18:51	16:18:51			16:18:51	16:18:51	16:18:53	16:18:53	16:18:53	16:18:53	16:18:53	16:18:53			16:18:54	16:18:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	16:18:54	16:18:54	16:18:54	16:18:54	16:18:54	16:18:54			16:18:54	16:18:54	16:18:56	16:18:56	16:18:56	16:18:56	16:18:56	16:18:56			16:18:57	16:18:57		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
7	16:18:57	16:18:57	16:18:57	16:18:57	16:18:57	16:18:57			16:18:57	16:18:57	16:19:00	16:19:00	16:19:00	16:19:00	16:19:00	16:19:00			16:19:01	16:19:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	16:19:01	16:19:01	16:19:01	16:19:01	16:19:01	16:19:01			16:19:01	16:19:01	16:19:03	16:19:03	16:19:03	16:19:03	16:19:03	16:19:03			16:19:04	16:19:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	16:19:04	16:19:04	16:19:04	16:19:04	16:19:04	16:19:04			16:19:04	16:19:04	16:19:06	16:19:06	16:19:06	16:19:06	16:19:06	16:19:06			16:19:07	16:19:07		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
