Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	15:38:05	15:38:05	15:38:05			15:38:05	15:38:05	15:38:05	15:38:05	15:38:05	15:38:18	15:38:18	15:38:18	15:38:18	15:38:18	15:38:18			15:38:20	15:38:20		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
1	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:20	15:38:33	15:38:33	15:38:33	15:38:33	15:38:33	15:38:33			15:38:35	15:38:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	15:38:35	15:38:35	15:38:35	15:38:35	15:38:35	15:38:35			15:38:35	15:38:35	15:38:47	15:38:47	15:38:47	15:38:47	15:38:47	15:38:47			15:38:48	15:38:48		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
3	15:38:48	15:38:48	15:38:48	15:38:48	15:38:48	15:38:48			15:38:48	15:38:48	15:39:00	15:39:00	15:39:00	15:39:00	15:39:00	15:39:00			15:39:01	15:39:01		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
4	15:39:01	15:39:01	15:39:01	15:39:01	15:39:01	15:39:01			15:39:01	15:39:01	15:39:13	15:39:13	15:39:13	15:39:13	15:39:13	15:39:13			15:39:14	15:39:14		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
5	15:39:14	15:39:14	15:39:14	15:39:14	15:39:14	15:39:14			15:39:14	15:39:14	15:39:26	15:39:26	15:39:26	15:39:26	15:39:26	15:39:26			15:39:27	15:39:27		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
6	15:39:27	15:39:27	15:39:27	15:39:27	15:39:27	15:39:27			15:39:27	15:39:27	15:39:38	15:39:38	15:39:38	15:39:38	15:39:38	15:39:38			15:39:39	15:39:39		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
7	15:39:39	15:39:39	15:39:39	15:39:39	15:39:40	15:39:40			15:39:40	15:39:40	15:39:51	15:39:51	15:39:51	15:39:51	15:39:51	15:39:51			15:39:52	15:39:52		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	15:39:52	15:39:52	15:39:52	15:39:52	15:39:53	15:39:53			15:39:53	15:39:53	15:40:04	15:40:04	15:40:04	15:40:04	15:40:04	15:40:04			15:40:05	15:40:05		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	15:40:05	15:40:05	15:40:05	15:40:05	15:40:06	15:40:06			15:40:06	15:40:06	15:40:18	15:40:18	15:40:18	15:40:18	15:40:18	15:40:18			15:40:18	15:40:18		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:12
