ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.8048839296584065	5.8048839296584065	5.8048839296584065	5.8048839296584065
1	7.685433976397987	6.736565637219722	7.235548038477071	7.734530439734423
2	8.607943669667069	6.918426099160404	7.816773724509857	8.696272437316214
3	9.490129048335744	7.376604922583367	8.48527939654229	9.552050584900547
4	10.341054673024857	7.7462466007684805	9.12856152108725	10.420316934728415
5	10.871537641658529	8.033330108867862	9.588149301821064	11.000879125279962
6	11.3859006783462	8.123617191348693	9.911563597941667	11.549384338103343
7	11.069119128117409	7.805804557914852	9.619801341572197	11.24310717956191
8	11.850982214042277	8.07916562864197	10.118509831370696	11.938174666156197
9	11.872000199697377	8.138946386954144	10.24834980488419	12.095370442658169
10	11.624215462466783	7.80901209783162	10.000123190033444	11.869211597326313
11	12.001606297374947	8.018238450545084	10.306651587389382	12.209093561312617
12	12.335507062296527	8.015895240839052	10.45342686545571	12.497829554890714
13	12.092810925673904	7.984701228480209	10.404391929933562	12.39054606706782
14	12.342809589665361	7.748768356126632	10.331296055809698	12.481820044944241
15	12.496564484024956	7.9914728481596295	10.57431033098623	12.679140759688456
16	12.478657176967742	7.954203335503209	10.592085758313615	12.681203403615985
17	12.71360469799981	7.97499874879209	10.7154726230672	12.879293289363657
18	12.612183004287433	7.999517342136222	10.724970263511869	12.80041169899087
19	12.515942415365917	7.981129379188163	10.715317557184061	12.763775834559734
20	12.825290033385384	7.885929404075832	10.755273510782105	12.980818050158298
21	12.794460400944345	7.925561787356955	10.817231452383364	12.982779766588804
22	12.909178675948004	7.901710772473758	10.854037249096788	13.040559628523852
23	12.968904751497055	7.898482748528715	10.890034857407766	13.118162729083148
24	12.974115671278318	7.884515697748412	10.934863496951014	13.220115741581417
25	12.952543251970816	7.85303905164513	10.917805642144057	13.195155807457958
26	12.853670899322173	7.810326065384276	10.873585843151648	13.08704927607925
27	13.154299727459383	7.816121537195052	10.982039511984	13.378382347413725
28	12.895910743539016	7.790799885452518	10.904383048470098	13.16820299392869
29	13.088315629638357	7.7750950882307	10.955039449203603	13.304388983206778
30	13.013294801599223	7.780958317492328	10.945948083810062	13.235711402558998
31	13.0502744502568	7.753530549675874	10.926789702764408	13.229607406450347
32	13.23598816025283	7.761254544492494	11.006884298628453	13.396267512128864
33	13.080197720747146	7.755672506918915	10.992164941796606	13.335408420017506
34	12.938385213288738	7.721194388889715	10.938423820805586	13.223724081515414
35	13.170863383981517	7.709131427208838	10.992535660775317	13.354966643107478
36	13.161331788138115	7.675267704071474	11.012491283915704	13.4214022190388
37	13.01312912067592	7.662057446323988	10.962495720777316	13.23787819326056
38	13.117130498008681	7.647229637409615	10.992833854016041	13.392054287948875
39	13.120243671780187	7.627745527959884	10.969375164978771	13.345377767956052
40	13.189239267290892	7.626465982512068	10.99848703596506	13.432843166405439
41	13.127127935938764	7.621468763845543	10.975903499907693	13.321138277586625
42	13.05746825531399	7.6151514703239815	10.967237907167341	13.302934880212803
43	13.210747625883931	7.611960421672887	11.008422528585582	13.449606956892467
44	13.150525436242793	7.602207579802486	10.990320837250922	13.37108013251607
45	13.124345842785422	7.602475475029983	10.984689960511282	13.331270306844655
46	13.25521923455277	7.597658216002863	11.005746684071521	13.439722661128979
47	13.1765161154775	7.594950844871586	10.998020793218997	13.38332414189641
48	13.200214504720686	7.5892840678336775	11.01336825546609	13.423648269655637
49	13.173556055434775	7.5618807369592735	10.997125493827202	13.405644817358192
50	13.197861449951638	7.558248870964376	11.002331926360384	13.393819425922688
51	13.141069498317233	7.555555008443834	10.999648189834405	13.364600575076029
52	13.211083278187756	7.548845035731918	11.005489487131005	13.387510364570266
53	13.272114855721709	7.548845035731918	11.022638226389292	13.432435904638275
54	13.258785897875027	7.544408303938838	11.036227705501824	13.450505403036338
55	13.314992217100311	7.533791958940893	11.047260840545237	13.507182788885094
56	13.313138552604777	7.530781469878049	11.045257597329519	13.474271700420566
57	13.192260017665141	7.519072613323361	11.031908272107719	13.429023815076704
58	13.165462639624375	7.518758622689309	11.018442864117606	13.365038811778675
59	13.345055675050684	7.5166055964232275	11.043446226331302	13.523420392849564
