ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6532.5	14100	1.0	3697.0105883426195
1	4991.5	12600	0.952	3703.9034859775265
2	4209.0	11700	0.912	3703.2977629756456
3	3648.6	10800	0.89	3719.494925432116
4	3082.4	9600	0.856	3732.6442038039595
5	2747.1	8700	0.832	3739.4249685799373
6	2477.2	8100	0.818	3771.46641611387
7	2593.5	9000	0.814	3810.677403003881
8	2206.6	7800	0.794	3832.677801805528
9	2097.2	7500	0.76	3742.1074941478937
10	2240.4	8700	0.776	3887.4834211345205
11	2087.2	7200	0.774	3915.1935861660663
12	1984.2	6900	0.784	3943.767803999883
13	2002.0	6600	0.756	3903.5389916758004
14	2003.7	7200	0.792	4032.1955963841506
15	1848.3	6000	0.756	3965.939331493671
16	1865.2	6000	0.76	4028.0465950252046
17	1724.0	5700	0.738	3958.6915580736027
18	1780.4	6000	0.746	4014.843344890326
19	1821.4	6000	0.748	4038.4391908250573
20	1732.5	5700	0.76	4019.5427840636653
21	1734.9	5700	0.756	4134.7929747009075
22	1655.6	5700	0.74	4053.660662583241
23	1633.3	5400	0.74	4078.737612472591
24	1666.5	5400	0.756	4101.130293603003
25	1711.5	5400	0.772	4231.976138385989
26	1712.3	5700	0.756	4170.628565132266
27	1585.0	5400	0.75	4153.460136843043
28	1678.2	5700	0.748	4168.978548868977
29	1691.1	5100	0.786	4320.5383848428255
30	1656.0	4800	0.758	4237.862661536365
31	1687.3	5100	0.778	4359.498039159758
32	1583.7	5100	0.764	4248.5720115825
33	1621.7	5100	0.754	4261.4168916568
34	1698.3	5400	0.764	4293.038485377343
35	1622.0	5100	0.77	4346.369779753245
36	1612.5	4800	0.764	4373.452789975671
37	1669.5	5100	0.764	4362.248610838112
38	1679.7	5100	0.786	4481.340810501131
39	1683.2	5400	0.788	4467.805526569219
40	1655.7	5100	0.788	4493.615319069448
41	1680.5	4800	0.788	4431.443903934949
42	1684.5	5100	0.778	4458.269499726132
43	1628.9	4800	0.78	4509.451227289825
44	1648.0	5100	0.778	4453.88042545397
45	1681.6	5100	0.788	4501.492940759528
46	1638.7	5100	0.792	4563.424860590601
47	1628.8	4800	0.774	4460.494321048773
48	1660.7	4800	0.792	4568.5866140748
49	1685.6	5100	0.798	4567.174929866565
50	1656.9	4800	0.79	4518.6956715052465
51	1651.7	5100	0.778	4446.314998304042
52	1665.8	4800	0.796	4497.600091161731
53	1622.7	4800	0.788	4542.712309821207
54	1628.0	5100	0.788	4564.567806061471
55	1579.0	4800	0.776	4489.042147897748
56	1638.6	5100	0.802	4623.627340322171
57	1618.2	5100	0.772	4433.625870548395
58	1642.1	4800	0.778	4509.103994180853
59	1589.2	4800	0.786	4564.6637231800105
60	1591.4	4800	0.778	4612.3461390450375
61	1537.3	4800	0.752	4463.64257741581
62	1593.0	4800	0.77	4514.341156236907
63	1520.8	4800	0.748	4414.8027924161015
64	1638.5	4800	0.784	4572.110664912237
65	1619.3	5100	0.79	4555.359211522037
66	1553.8	4800	0.766	4512.41512449248
67	1530.7	4800	0.762	4455.77463139741
68	1615.0	5400	0.768	4484.524386341659
69	1507.8	4500	0.754	4444.875364375617
70	1604.1	4800	0.766	4491.462966900545
71	1613.9	4800	0.786	4611.642062621284
72	1581.0	5100	0.77	4492.328632010254
73	1605.7	5400	0.78	4497.72130789377
74	1696.6	5100	0.804	4619.245073690508
75	1638.0	4800	0.798	4681.189168016799
76	1578.7	5700	0.778	4566.986320327236
77	1586.2	5100	0.776	4539.959529124997
78	1613.0	4800	0.786	4598.397875677596
79	1633.1	5100	0.788	4596.421948767262
80	1594.7	4500	0.798	4707.7875866200675
81	1624.3	5100	0.786	4596.030529225552
82	1600.4	5100	0.798	4577.092228878069
83	1636.7	4800	0.804	4716.349820254267
84	1649.9	5100	0.796	4679.613674273594
85	1642.5	4800	0.806	4658.394882671836
86	1608.5	4800	0.806	4640.088642236547
87	1606.0	4800	0.796	4641.052608087681
88	1657.5	5100	0.814	4755.48957900127
89	1710.7	4800	0.822	4669.979364326404
90	1552.4	4800	0.78	4586.725013335244
91	1615.8	5100	0.806	4683.313524376134
92	1651.5	5100	0.794	4582.521921665462
93	1637.4	4800	0.806	4665.56924661625
94	1562.4	4800	0.792	4679.644074212726
95	1608.4	5100	0.796	4647.258887397738
96	1640.3	4500	0.804	4687.526699512277
97	1628.8	5100	0.796	4637.5276442101185
98	1609.1	4800	0.802	4614.905906004412
99	1615.0	5100	0.786	4589.921610056109
100	1592.4	5100	0.792	4628.104492311761
