Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:35:43	13:35:43	13:35:43			13:35:43	13:35:43	13:35:44	13:35:44	13:35:44	13:35:54	13:35:54	13:35:54	13:35:54	13:35:54	13:35:54			13:35:55	13:35:55		00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
1	13:35:55	13:35:55	13:35:55	13:35:55	13:35:56	13:35:56	13:35:56	13:35:56	13:35:56	13:35:56	13:36:05	13:36:05	13:36:05	13:36:05	13:36:05	13:36:05			13:36:06	13:36:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
2	13:36:06	13:36:06	13:36:06	13:36:06	13:36:06	13:36:06			13:36:06	13:36:06	13:36:14	13:36:14	13:36:14	13:36:14	13:36:14	13:36:14			13:36:15	13:36:15		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
3	13:36:16	13:36:16	13:36:16	13:36:16	13:36:16	13:36:16			13:36:16	13:36:16	13:36:24	13:36:24	13:36:24	13:36:24	13:36:24	13:36:24			13:36:25	13:36:25		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
4	13:36:25	13:36:25	13:36:25	13:36:25	13:36:26	13:36:26			13:36:26	13:36:26	13:36:34	13:36:34	13:36:34	13:36:34	13:36:34	13:36:34			13:36:35	13:36:35		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
5	13:36:35	13:36:35	13:36:35	13:36:35	13:36:35	13:36:35			13:36:35	13:36:35	13:36:43	13:36:43	13:36:43	13:36:43	13:36:43	13:36:43			13:36:44	13:36:44		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
6	13:36:44	13:36:44	13:36:44	13:36:44	13:36:44	13:36:44			13:36:44	13:36:44	13:36:52	13:36:52	13:36:52	13:36:52	13:36:52	13:36:52			13:36:53	13:36:53		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
7	13:36:53	13:36:53	13:36:53	13:36:53	13:36:53	13:36:53			13:36:53	13:36:53	13:37:02	13:37:02	13:37:02	13:37:02	13:37:02	13:37:02			13:37:03	13:37:03		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
8	13:37:03	13:37:03	13:37:03	13:37:03	13:37:03	13:37:03			13:37:03	13:37:03	13:37:11	13:37:11	13:37:11	13:37:11	13:37:11	13:37:11			13:37:12	13:37:12		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
9	13:37:12	13:37:12	13:37:12	13:37:12	13:37:12	13:37:12			13:37:12	13:37:12	13:37:20	13:37:20	13:37:20	13:37:20	13:37:20	13:37:20			13:37:21	13:37:21		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
10	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:21	13:37:29	13:37:29	13:37:29	13:37:29	13:37:29	13:37:29	13:37:29	13:37:29	13:37:31	13:37:31		00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:01	00:00:09
11	13:37:31	13:37:31	13:37:31	13:37:31	13:37:31	13:37:31			13:37:31	13:37:31	13:37:39	13:37:39	13:37:39	13:37:39	13:37:39	13:37:39			13:37:40	13:37:40		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	13:37:40	13:37:40	13:37:40	13:37:40	13:37:40	13:37:40			13:37:40	13:37:40	13:37:47	13:37:47	13:37:47	13:37:47	13:37:47	13:37:47			13:37:48	13:37:48		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
13	13:37:48	13:37:48	13:37:48	13:37:48	13:37:48	13:37:48			13:37:48	13:37:48	13:37:56	13:37:56	13:37:56	13:37:56	13:37:56	13:37:56			13:37:57	13:37:57		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
14	13:37:57	13:37:57	13:37:57	13:37:57	13:37:57	13:37:57			13:37:57	13:37:57	13:38:05	13:38:05	13:38:05	13:38:05	13:38:05	13:38:05			13:38:06	13:38:06		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	13:38:06	13:38:06	13:38:06	13:38:06	13:38:06	13:38:06			13:38:06	13:38:06	13:38:14	13:38:14	13:38:14	13:38:14	13:38:14	13:38:14			13:38:15	13:38:15		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	13:38:15	13:38:15	13:38:15	13:38:15	13:38:15	13:38:15			13:38:15	13:38:15	13:38:23	13:38:23	13:38:23	13:38:23	13:38:23	13:38:23			13:38:23	13:38:23		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
17	13:38:23	13:38:23	13:38:23	13:38:23	13:38:24	13:38:24			13:38:24	13:38:24	13:38:31	13:38:31	13:38:31	13:38:31	13:38:31	13:38:31			13:38:32	13:38:32		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
18	13:38:33	13:38:33	13:38:33	13:38:33	13:38:33	13:38:33			13:38:33	13:38:33	13:38:40	13:38:40	13:38:40	13:38:40	13:38:40	13:38:40			13:38:41	13:38:41		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	13:38:41	13:38:41	13:38:41	13:38:41	13:38:41	13:38:41			13:38:42	13:38:42	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53	13:38:53			13:38:54	13:38:54		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:38:54	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04	13:39:04	13:39:05	13:39:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:09	00:00:00	00:00:00	00:00:00	00:00:01	00:00:11
21	13:39:05	13:39:05	13:39:05	13:39:05	13:39:06	13:39:06			13:39:06	13:39:06	13:39:14	13:39:14	13:39:14	13:39:14	13:39:14	13:39:14			13:39:15	13:39:15		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
22	13:39:15	13:39:15	13:39:15	13:39:15	13:39:15	13:39:15			13:39:15	13:39:15	13:39:24	13:39:24	13:39:24	13:39:24	13:39:24	13:39:24			13:39:25	13:39:25		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
23	13:39:25	13:39:25	13:39:25	13:39:25	13:39:25	13:39:25			13:39:25	13:39:25	13:39:33	13:39:33	13:39:33	13:39:33	13:39:33	13:39:33			13:39:34	13:39:34		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
24	13:39:34	13:39:34	13:39:34	13:39:34	13:39:34	13:39:34			13:39:34	13:39:34	13:39:42	13:39:42	13:39:42	13:39:42	13:39:42	13:39:42			13:39:43	13:39:43		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
25	13:39:43	13:39:43	13:39:43	13:39:43	13:39:43	13:39:43			13:39:43	13:39:43	13:39:51	13:39:51	13:39:51	13:39:51	13:39:51	13:39:51			13:39:52	13:39:52		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
26	13:39:52	13:39:52	13:39:52	13:39:52	13:39:52	13:39:52			13:39:52	13:39:52	13:40:00	13:40:00	13:40:00	13:40:00	13:40:00	13:40:00			13:40:01	13:40:01		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
27	13:40:01	13:40:01	13:40:01	13:40:01	13:40:02	13:40:02			13:40:02	13:40:02	13:40:10	13:40:10	13:40:10	13:40:10	13:40:10	13:40:10			13:40:11	13:40:11		00:00:00	00:00:00		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
28	13:40:11	13:40:11	13:40:11	13:40:11	13:40:11	13:40:11			13:40:11	13:40:11	13:40:18	13:40:18	13:40:18	13:40:18	13:40:18	13:40:18			13:40:19	13:40:19		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
29	13:40:19	13:40:19	13:40:19	13:40:19	13:40:20	13:40:20			13:40:20	13:40:20	13:40:27	13:40:27	13:40:27	13:40:27	13:40:27	13:40:27			13:40:28	13:40:28		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
30	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:29	13:40:36	13:40:36	13:40:36	13:40:36	13:40:36	13:40:36	13:40:36	13:40:36	13:40:38	13:40:38		00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:01	00:00:09
31	13:40:38	13:40:38	13:40:38	13:40:38	13:40:38	13:40:38			13:40:38	13:40:38	13:40:46	13:40:46	13:40:46	13:40:46	13:40:46	13:40:46			13:40:47	13:40:47		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
32	13:40:47	13:40:47	13:40:47	13:40:47	13:40:47	13:40:47			13:40:47	13:40:47	13:40:54	13:40:54	13:40:54	13:40:54	13:40:54	13:40:54			13:40:55	13:40:55		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
33	13:40:56	13:40:56	13:40:56	13:40:56	13:40:56	13:40:56			13:40:56	13:40:56	13:41:03	13:41:03	13:41:03	13:41:03	13:41:03	13:41:03			13:41:04	13:41:04		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
34	13:41:04	13:41:04	13:41:04	13:41:04	13:41:04	13:41:04			13:41:04	13:41:04	13:41:12	13:41:12	13:41:12	13:41:12	13:41:12	13:41:12			13:41:13	13:41:13		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
35	13:41:13	13:41:13	13:41:13	13:41:13	13:41:13	13:41:13			13:41:13	13:41:13	13:41:21	13:41:21	13:41:21	13:41:21	13:41:21	13:41:21			13:41:21	13:41:21		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
36	13:41:21	13:41:21	13:41:21	13:41:21	13:41:21	13:41:21			13:41:21	13:41:21	13:41:29	13:41:29	13:41:29	13:41:29	13:41:29	13:41:29			13:41:30	13:41:30		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
37	13:41:30	13:41:30	13:41:30	13:41:30	13:41:30	13:41:30			13:41:30	13:41:30	13:41:38	13:41:38	13:41:38	13:41:38	13:41:38	13:41:38			13:41:38	13:41:38		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
38	13:41:39	13:41:39	13:41:39	13:41:39	13:41:39	13:41:39			13:41:39	13:41:39	13:41:46	13:41:46	13:41:46	13:41:46	13:41:46	13:41:46			13:41:47	13:41:47		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
39	13:41:47	13:41:47	13:41:47	13:41:47	13:41:47	13:41:47			13:41:47	13:41:47	13:41:55	13:41:55	13:41:55	13:41:55	13:41:55	13:41:55			13:41:56	13:41:56		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
40	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:41:56	13:42:04	13:42:04	13:42:04	13:42:04	13:42:04	13:42:04	13:42:04	13:42:04	13:42:06	13:42:06		00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:09
41	13:42:06	13:42:06	13:42:06	13:42:06	13:42:06	13:42:06			13:42:06	13:42:06	13:42:14	13:42:14	13:42:14	13:42:14	13:42:14	13:42:14			13:42:15	13:42:15		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
42	13:42:15	13:42:15	13:42:15	13:42:15	13:42:15	13:42:15			13:42:15	13:42:15	13:42:22	13:42:22	13:42:22	13:42:22	13:42:22	13:42:22			13:42:23	13:42:23		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:08
43	13:42:23	13:42:23	13:42:23	13:42:23	13:42:23	13:42:23			13:42:23	13:42:23	13:42:31	13:42:31	13:42:31	13:42:31	13:42:31	13:42:31			13:42:32	13:42:32		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
44	13:42:32	13:42:32	13:42:32	13:42:32	13:42:32	13:42:32			13:42:32	13:42:32	13:42:40	13:42:40	13:42:40	13:42:40	13:42:40	13:42:40			13:42:40	13:42:40		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
45	13:42:40	13:42:40	13:42:40	13:42:40	13:42:41	13:42:41			13:42:41	13:42:41	13:42:48	13:42:48	13:42:48	13:42:48	13:42:48	13:42:48			13:42:49	13:42:49		00:00:00	00:00:00		00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
