ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6526.6	14100	1.0	3697.0105883426195
1	4992.2	12600	0.952	3703.9034859775265
2	4204.8	11700	0.912	3703.2977629756456
3	3634.4	10800	0.888	3714.4756570975487
4	3058.4	9600	0.854	3727.6249354693923
5	2731.6	8700	0.83	3734.4057002453696
6	2487.6	8400	0.82	3775.1068252152645
7	2601.3	9000	0.814	3808.917575595699
8	2278.7	8100	0.804	3851.9060092121913
9	2137.3	7800	0.766	3767.127737580825
10	2190.0	8100	0.776	3879.852291281026
11	2170.2	7200	0.776	3900.9038960680828
12	1975.4	6900	0.784	3916.0344586639358
13	1970.1	6600	0.762	3904.2556232665097
14	1846.8	6300	0.774	4017.0861063119864
15	1833.1	6300	0.766	3970.7993009302513
16	1875.5	6000	0.758	3991.224711008774
17	1919.0	6000	0.778	4059.7173867616157
18	1830.0	5700	0.784	4096.792967717271
19	1855.3	6000	0.782	4140.783776497225
20	1777.3	5700	0.768	4116.9161098528375
21	1784.8	5400	0.776	4180.194430949057
22	1742.2	6000	0.762	4127.80852387511
23	1688.3	5700	0.772	4178.334897688987
24	1777.0	6000	0.778	4228.506645113835
25	1804.2	6000	0.782	4221.511545469664
26	1723.1	5400	0.77	4227.662886748541
27	1628.2	5400	0.752	4231.806649949942
28	1650.0	5400	0.758	4171.505072334818
29	1712.3	5400	0.772	4296.906105062584
30	1691.6	5100	0.782	4346.791120027376
31	1764.7	5400	0.79	4393.6586883855525
32	1716.1	5400	0.792	4337.747857400591
33	1690.8	5700	0.782	4346.6026266457975
34	1726.5	5400	0.788	4374.2599628306125
35	1774.0	5400	0.806	4426.163601905348
36	1677.1	5100	0.782	4392.318600167828
37	1746.6	5400	0.794	4445.56981552838
38	1696.3	5100	0.8	4499.6367702272855
39	1755.2	5400	0.808	4471.079594358837
40	1723.0	5100	0.802	4423.8957749942065
41	1740.3	4800	0.814	4502.9261447089275
42	1696.2	4800	0.794	4494.241281134461
43	1685.9	5100	0.792	4539.202980663254
44	1697.1	5100	0.798	4527.784458974159
45	1677.7	5100	0.788	4429.087096516735
46	1771.5	5400	0.806	4520.798517644251
47	1656.6	4800	0.786	4453.2947842911535
48	1644.0	4800	0.79	4492.311365301518
49	1666.2	5100	0.796	4532.295264498453
50	1629.3	5100	0.786	4497.398737944181
51	1627.5	5400	0.78	4452.888671102548
52	1654.6	4800	0.806	4547.5822774447015
53	1643.4	4800	0.79	4515.889077767525
54	1645.8	5100	0.788	4561.50961499705
55	1651.4	5100	0.796	4587.928079342799
56	1731.6	5100	0.818	4624.152843169726
57	1602.3	5100	0.79	4591.603111998975
58	1637.4	5100	0.788	4511.470728701114
59	1652.0	5100	0.804	4649.852645009126
60	1620.5	4800	0.796	4633.107903424399
61	1559.6	5100	0.77	4558.331319869663
62	1592.9	5100	0.784	4514.857419589939
63	1527.8	4500	0.76	4458.162424437587
64	1613.9	4800	0.798	4581.168370629097
65	1620.1	4800	0.79	4550.777224196153
66	1591.1	4800	0.78	4550.629043647933
67	1592.8	5100	0.78	4491.253904182474
68	1576.2	6000	0.778	4413.5871244586315
69	1556.7	5100	0.768	4463.5453044511905
70	1616.2	5100	0.778	4484.554909369775
71	1602.9	5100	0.792	4533.29725727812
72	1633.5	5100	0.786	4521.464922678917
73	1628.0	5400	0.792	4548.164788744744
74	1682.7	5400	0.814	4665.755215574733
75	1655.1	5100	0.796	4656.823717959237
76	1565.9	5100	0.778	4521.226273879987
77	1537.4	5100	0.786	4569.820905047788
78	1618.5	4800	0.788	4579.357764357893
79	1644.4	5400	0.808	4606.667519283581
80	1646.8	4800	0.806	4554.153286470907
81	1626.2	5100	0.79	4591.242523588399
82	1648.4	5400	0.798	4576.992673145478
83	1643.1	5100	0.806	4619.120306083506
84	1641.5	5100	0.794	4601.51550527115
85	1686.1	5100	0.81	4621.039439186524
86	1634.7	5100	0.798	4631.7598653124105
87	1650.1	4800	0.794	4590.817476953747
88	1636.7	5100	0.802	4638.398755278189
89	1650.7	5100	0.81	4634.531235595446
90	1606.5	5100	0.78	4518.825106708629
91	1655.8	5100	0.802	4607.555632125186
92	1630.4	5400	0.794	4621.586157712341
93	1575.6	5100	0.792	4591.275997387243
94	1618.6	5400	0.792	4597.898000475527
95	1655.0	5400	0.8	4645.562226918246
96	1644.1	5100	0.82	4652.129870120046
97	1600.3	5400	0.79	4611.271134680739
98	1611.5	4800	0.8	4581.433857777975
99	1622.8	4800	0.792	4637.361812998043
100	1661.9	5400	0.802	4609.723170194786
