Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:09:57	14:09:57	14:09:57			14:09:57	14:09:57	14:09:57	14:09:57	14:09:57	14:10:10	14:10:10	14:10:10	14:10:10	14:10:10	14:10:10			14:10:12	14:10:12		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
1	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:12	14:10:24	14:10:24	14:10:24	14:10:24	14:10:24	14:10:24			14:10:26	14:10:26		00:00:00	00:00:00	00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:14
2	14:10:26	14:10:26	14:10:26	14:10:26	14:10:27	14:10:27			14:10:27	14:10:27	14:10:38	14:10:38	14:10:38	14:10:38	14:10:38	14:10:38			14:10:39	14:10:39		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:12
3	14:10:39	14:10:39	14:10:39	14:10:39	14:10:39	14:10:39			14:10:39	14:10:39	14:10:50	14:10:50	14:10:50	14:10:50	14:10:50	14:10:50			14:10:50	14:10:50		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
4	14:10:51	14:10:51	14:10:51	14:10:51	14:10:51	14:10:51			14:10:51	14:10:51	14:11:06	14:11:06	14:11:06	14:11:06	14:11:06	14:11:06			14:11:08	14:11:08		00:00:00	00:00:00		00:00:00	00:00:15	00:00:00	00:00:00		00:00:01	00:00:17
5	14:11:08	14:11:08	14:11:08	14:11:08	14:11:08	14:11:08			14:11:08	14:11:08	14:11:20	14:11:20	14:11:20	14:11:20	14:11:20	14:11:20			14:11:21	14:11:21		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
6	14:11:21	14:11:21	14:11:21	14:11:21	14:11:21	14:11:21			14:11:21	14:11:21	14:11:34	14:11:34	14:11:34	14:11:34	14:11:34	14:11:34			14:11:35	14:11:35		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
7	14:11:35	14:11:35	14:11:35	14:11:35	14:11:35	14:11:35			14:11:35	14:11:35	14:11:48	14:11:48	14:11:48	14:11:48	14:11:48	14:11:48			14:11:49	14:11:49		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
8	14:11:49	14:11:49	14:11:49	14:11:49	14:11:49	14:11:49			14:11:49	14:11:49	14:12:02	14:12:02	14:12:02	14:12:02	14:12:02	14:12:02			14:12:03	14:12:03		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
9	14:12:03	14:12:03	14:12:03	14:12:03	14:12:03	14:12:03			14:12:03	14:12:03	14:12:14	14:12:14	14:12:14	14:12:14	14:12:14	14:12:14			14:12:15	14:12:15		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
10	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:15	14:12:26	14:12:26	14:12:26	14:12:26	14:12:26	14:12:26	14:12:26	14:12:26	14:12:28	14:12:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:01	00:00:12
11	14:12:28	14:12:28	14:12:28	14:12:28	14:12:28	14:12:28			14:12:28	14:12:28	14:12:39	14:12:39	14:12:39	14:12:39	14:12:39	14:12:39			14:12:40	14:12:40		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
12	14:12:40	14:12:40	14:12:40	14:12:40	14:12:40	14:12:40			14:12:40	14:12:40	14:12:51	14:12:51	14:12:51	14:12:51	14:12:51	14:12:51			14:12:52	14:12:52		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
13	14:12:52	14:12:52	14:12:52	14:12:52	14:12:52	14:12:52			14:12:52	14:12:52	14:13:03	14:13:03	14:13:03	14:13:03	14:13:03	14:13:03			14:13:04	14:13:04		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
14	14:13:04	14:13:04	14:13:04	14:13:04	14:13:04	14:13:04			14:13:04	14:13:04	14:13:15	14:13:15	14:13:15	14:13:15	14:13:15	14:13:15			14:13:16	14:13:16		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
15	14:13:16	14:13:16	14:13:16	14:13:16	14:13:16	14:13:16			14:13:16	14:13:16	14:13:27	14:13:27	14:13:27	14:13:27	14:13:27	14:13:27			14:13:27	14:13:27		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
16	14:13:28	14:13:28	14:13:28	14:13:28	14:13:28	14:13:28			14:13:28	14:13:28	14:13:39	14:13:39	14:13:39	14:13:39	14:13:39	14:13:39			14:13:39	14:13:39		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
17	14:13:39	14:13:39	14:13:39	14:13:39	14:13:40	14:13:40			14:13:40	14:13:40	14:13:50	14:13:50	14:13:50	14:13:50	14:13:50	14:13:50			14:13:51	14:13:51		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
18	14:13:51	14:13:51	14:13:51	14:13:51	14:13:51	14:13:51			14:13:51	14:13:51	14:14:02	14:14:02	14:14:02	14:14:02	14:14:02	14:14:02			14:14:03	14:14:03		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
19	14:14:03	14:14:03	14:14:03	14:14:03	14:14:03	14:14:03			14:14:03	14:14:03	14:14:14	14:14:14	14:14:14	14:14:14	14:14:14	14:14:14			14:14:15	14:14:15		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
20	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:15	14:14:26	14:14:26	14:14:26	14:14:26	14:14:26	14:14:26	14:14:26	14:14:26	14:14:28	14:14:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:01	00:00:12
21	14:14:28	14:14:28	14:14:28	14:14:28	14:14:28	14:14:28			14:14:28	14:14:28	14:14:39	14:14:39	14:14:39	14:14:39	14:14:39	14:14:39			14:14:39	14:14:39		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
22	14:14:40	14:14:40	14:14:40	14:14:40	14:14:40	14:14:40			14:14:40	14:14:40	14:14:50	14:14:50	14:14:50	14:14:50	14:14:50	14:14:50			14:14:51	14:14:51		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
23	14:14:51	14:14:51	14:14:51	14:14:51	14:14:52	14:14:52			14:14:52	14:14:52	14:15:01	14:15:01	14:15:01	14:15:01	14:15:01	14:15:01			14:15:02	14:15:02		00:00:00	00:00:00		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
24	14:15:02	14:15:02	14:15:02	14:15:02	14:15:03	14:15:03			14:15:03	14:15:03	14:15:14	14:15:14	14:15:14	14:15:14	14:15:14	14:15:14			14:15:15	14:15:15		00:00:00	00:00:00		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:12
