Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:13:52	11:13:52	11:13:52			11:13:52	11:13:52	11:13:52	11:13:52	11:13:52	11:13:58	11:13:58	11:13:58	11:13:58	11:13:58	11:13:58			11:14:00	11:14:00		00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:02	00:00:08
1	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:01	11:14:06	11:14:06	11:14:06	11:14:06	11:14:06	11:14:06			11:14:08	11:14:08		00:00:00	00:00:00	00:00:00	00:00:00	00:00:05	00:00:00	00:00:00		00:00:01	00:00:07
2	11:14:08	11:14:08	11:14:08	11:14:08	11:14:08	11:14:08			11:14:08	11:14:08	11:14:12	11:14:12	11:14:12	11:14:12	11:14:12	11:14:12			11:14:14	11:14:14		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
3	11:14:14	11:14:14	11:14:14	11:14:14	11:14:14	11:14:14			11:14:14	11:14:14	11:14:17	11:14:17	11:14:17	11:14:17	11:14:17	11:14:17			11:14:18	11:14:18		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
4	11:14:18	11:14:18	11:14:18	11:14:18	11:14:19	11:14:19			11:14:19	11:14:19	11:14:22	11:14:22	11:14:22	11:14:22	11:14:22	11:14:22			11:14:23	11:14:23		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
5	11:14:23	11:14:23	11:14:23	11:14:23	11:14:23	11:14:23			11:14:23	11:14:23	11:14:26	11:14:26	11:14:26	11:14:26	11:14:26	11:14:26			11:14:27	11:14:27		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
6	11:14:27	11:14:27	11:14:27	11:14:27	11:14:28	11:14:28			11:14:28	11:14:28	11:14:31	11:14:31	11:14:31	11:14:31	11:14:31	11:14:31			11:14:32	11:14:32		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
7	11:14:32	11:14:32	11:14:32	11:14:32	11:14:33	11:14:33			11:14:33	11:14:33	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36	11:14:36			11:14:37	11:14:37		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
8	11:14:37	11:14:37	11:14:37	11:14:37	11:14:37	11:14:37			11:14:37	11:14:37	11:14:40	11:14:40	11:14:40	11:14:40	11:14:40	11:14:40			11:14:41	11:14:41		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
9	11:14:41	11:14:41	11:14:41	11:14:41	11:14:41	11:14:41			11:14:41	11:14:41	11:14:45	11:14:45	11:14:45	11:14:45	11:14:45	11:14:45			11:14:46	11:14:46		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
