Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	14:53:09	14:53:09	14:53:09			14:53:09	14:53:09	14:53:09	14:53:09	14:53:09	14:53:22	14:53:22	14:53:22	14:53:22	14:53:22	14:53:22			14:53:24	14:53:24		00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:15
1	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:24	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37	14:53:37			14:53:39	14:53:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:14
2	14:53:39	14:53:39	14:53:39	14:53:39	14:53:39	14:53:39			14:53:39	14:53:39	14:53:51	14:53:51	14:53:51	14:53:51	14:53:51	14:53:51			14:53:52	14:53:52		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
3	14:53:52	14:53:52	14:53:52	14:53:52	14:53:52	14:53:52			14:53:52	14:53:52	14:54:04	14:54:04	14:54:04	14:54:04	14:54:04	14:54:04			14:54:05	14:54:05		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
4	14:54:05	14:54:05	14:54:05	14:54:05	14:54:05	14:54:05			14:54:05	14:54:05	14:54:17	14:54:17	14:54:17	14:54:17	14:54:17	14:54:17			14:54:18	14:54:18		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
5	14:54:18	14:54:18	14:54:18	14:54:18	14:54:19	14:54:19			14:54:19	14:54:19	14:54:31	14:54:31	14:54:31	14:54:31	14:54:31	14:54:31			14:54:32	14:54:32		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
6	14:54:32	14:54:32	14:54:32	14:54:32	14:54:32	14:54:32			14:54:32	14:54:32	14:54:44	14:54:44	14:54:44	14:54:44	14:54:44	14:54:44			14:54:45	14:54:45		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
7	14:54:45	14:54:45	14:54:45	14:54:45	14:54:45	14:54:45			14:54:45	14:54:45	14:54:57	14:54:57	14:54:57	14:54:57	14:54:57	14:54:57			14:54:58	14:54:58		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
8	14:54:58	14:54:58	14:54:58	14:54:58	14:54:58	14:54:58			14:54:58	14:54:58	14:55:10	14:55:10	14:55:10	14:55:10	14:55:10	14:55:10			14:55:11	14:55:11		00:00:00	00:00:00		00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
9	14:55:11	14:55:11	14:55:11	14:55:11	14:55:11	14:55:11			14:55:11	14:55:11	14:55:23	14:55:23	14:55:23	14:55:23	14:55:23	14:55:23			14:55:24	14:55:24		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:13
10	14:55:24	14:55:24	14:55:24	14:55:24	14:55:25	14:55:25	14:55:25	14:55:25	14:55:25	14:55:25	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38	14:55:38	14:55:40	14:55:40		00:00:00	00:00:00	00:00:00	00:00:00	00:00:13	00:00:00	00:00:00	00:00:00	00:00:01	00:00:15
11	14:55:40	14:55:40	14:55:40	14:55:40	14:55:41	14:55:41			14:55:41	14:55:41	14:55:53	14:55:53	14:55:53	14:55:53	14:55:53	14:55:53			14:55:54	14:55:54		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
12	14:55:54	14:55:54	14:55:54	14:55:54	14:55:55	14:55:55			14:55:55	14:55:55	14:56:07	14:56:07	14:56:07	14:56:07	14:56:07	14:56:07			14:56:08	14:56:08		00:00:00	00:00:00		00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
