ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6508.8	14100	1.0	3697.0105883426195
1	5524.0	13500	0.948	3595.308314995739
2	4957.3	13200	0.91	3523.579269342772
3	4719.9	12900	0.898	3489.563563371383
4	4234.5	12600	0.864	3424.500063733064
5	3940.5	12000	0.838	3385.356468422372
6	3547.0	11400	0.81	3324.98984807901
7	3470.8	11400	0.804	3323.5834957352304
8	3154.1	11100	0.772	3265.726356679164
9	2928.3	10800	0.742	3215.4858403740286
10	2939.4	10500	0.746	3241.7360189011665
11	2624.0	9900	0.712	3191.614539109676
12	2500.6	9900	0.696	3160.0818673155804
13	2359.8	9300	0.686	3162.545009177106
14	2274.9	9000	0.69	3202.470058438503
15	2149.1	8700	0.674	3175.108962726501
16	2083.8	8400	0.664	3169.1345624071596
17	1997.0	8400	0.658	3170.5506381267064
18	1891.6	7800	0.644	3159.204415038535
19	1845.2	7500	0.63	3146.0432058380025
20	1846.8	7500	0.634	3175.5555695337803
21	1752.0	6900	0.622	3182.7024430536676
22	1677.0	6600	0.618	3187.2250796059634
23	1683.8	6600	0.612	3185.6015725301722
24	1662.2	6600	0.616	3227.5722300867988
25	1625.8	6300	0.62	3258.162417975156
26	1593.5	6300	0.616	3259.3199969870457
27	1575.3	6300	0.608	3280.351551916388
28	1504.2	6300	0.612	3315.0682559457496
29	1526.2	6300	0.614	3313.8177389854764
30	1513.6	6300	0.608	3319.3574783208214
31	1562.7	6300	0.636	3399.912089125081
32	1535.1	6300	0.632	3398.657423663519
33	1510.2	6300	0.632	3422.572503061948
34	1491.8	6300	0.624	3411.2199893922866
35	1559.7	6300	0.638	3512.7924316722033
36	1463.4	6300	0.624	3492.92180697565
37	1462.7	6300	0.638	3542.0207641887077
38	1479.4	6000	0.638	3547.5105652588877
39	1488.9	6000	0.648	3639.3741347569594
40	1452.8	6000	0.65	3661.7034355594296
41	1479.7	6000	0.652	3654.9106640409814
42	1447.0	6000	0.652	3699.3945954836686
43	1479.8	6000	0.646	3651.306355418857
44	1412.2	6300	0.642	3678.228509713255
45	1429.8	6000	0.648	3713.559018714434
46	1421.1	6000	0.65	3727.879356864407
47	1408.8	6000	0.658	3781.3652495672477
48	1449.6	6300	0.658	3798.8046996693424
49	1441.7	6000	0.676	3817.509169273506
50	1432.1	6000	0.664	3796.0361376986875
51	1484.0	6000	0.684	3832.2328762096276
52	1479.5	6000	0.68	3843.9933832799506
53	1485.2	6000	0.698	3924.298517035795
54	1472.9	6000	0.68	3878.7210063182133
55	1501.7	6300	0.684	3898.0805776813886
56	1490.4	6000	0.702	3953.4624657241384
57	1516.0	6300	0.712	4017.2778329065623
58	1463.7	6000	0.706	3998.2014949403188
59	1494.4	6000	0.712	4023.0630017689195
60	1508.6	6000	0.72	4076.9292848164437
61	1489.2	6000	0.72	4093.334852002745
62	1510.8	6000	0.716	4076.047142636598
63	1531.2	6000	0.728	4121.3422470666055
64	1507.1	6000	0.722	4116.305529370393
65	1567.6	6300	0.732	4169.800364234157
66	1610.4	6000	0.774	4314.654261257378
67	1559.9	6000	0.746	4228.181544232789
68	1499.4	6000	0.74	4214.1410750812165
69	1543.8	6000	0.748	4222.633156776327
70	1566.4	5400	0.758	4282.934050399611
71	1605.9	4800	0.766	4290.357678548473
72	1571.5	6300	0.756	4310.449661144461
73	1582.4	4800	0.764	4337.1367400399595
74	1623.5	5100	0.776	4381.924375687858
75	1643.2	5700	0.776	4385.721768640268
76	1552.3	4800	0.756	4284.497706807906
77	1536.0	4800	0.75	4259.996901119061
78	1594.6	5100	0.772	4371.893410437351
79	1625.9	6300	0.78	4388.397539756193
80	1647.2	5100	0.784	4413.850637119208
81	1667.8	4800	0.798	4468.771297313335
82	1631.5	5100	0.782	4396.953830308836
83	1633.4	5100	0.776	4408.263822148386
84	1654.6	4800	0.802	4450.232929320383
85	1601.1	4800	0.78	4437.789634062937
86	1595.8	4800	0.79	4469.014873215254
87	1666.6	6000	0.792	4460.783892610327
88	1637.4	4800	0.8	4478.964210114581
89	1721.3	6000	0.82	4593.830930332147
90	1699.2	4800	0.82	4646.447378439643
91	1728.7	5100	0.812	4574.553384399266
92	1687.1	4800	0.816	4589.55684666995
93	1712.2	4800	0.822	4598.512012271288
94	1663.8	5100	0.804	4544.33586313689
95	1681.8	6300	0.822	4645.9867283965
96	1715.8	5100	0.828	4623.714400050762
97	1711.8	4800	0.83	4643.534995983427
98	1653.5	6000	0.81	4585.344099442652
99	1664.9	4800	0.822	4637.922046637215
100	1651.0	5100	0.81	4562.972985900158
