Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:03:11	17:03:11	17:03:11			17:03:11	17:03:11	17:03:11	17:03:11	17:03:11	17:03:16	17:03:16	17:03:16	17:03:16	17:03:16	17:03:16			17:03:17	17:03:17		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:18	17:03:22	17:03:22	17:03:22	17:03:22	17:03:22	17:03:22			17:03:24	17:03:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:02	00:00:06
2	17:03:24	17:03:24	17:03:24	17:03:24	17:03:24	17:03:24			17:03:24	17:03:24	17:03:27	17:03:27	17:03:27	17:03:27	17:03:27	17:03:27			17:03:28	17:03:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:03:28	17:03:28	17:03:28	17:03:28	17:03:28	17:03:28			17:03:28	17:03:28	17:03:31	17:03:31	17:03:31	17:03:31	17:03:31	17:03:31			17:03:32	17:03:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	17:03:32	17:03:32	17:03:32	17:03:32	17:03:32	17:03:32			17:03:32	17:03:32	17:03:35	17:03:35	17:03:35	17:03:35	17:03:35	17:03:35			17:03:36	17:03:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	17:03:36	17:03:36	17:03:36	17:03:36	17:03:36	17:03:36			17:03:36	17:03:36	17:03:38	17:03:38	17:03:38	17:03:38	17:03:38	17:03:38			17:03:39	17:03:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	17:03:40	17:03:40	17:03:40	17:03:40	17:03:40	17:03:40			17:03:40	17:03:40	17:03:42	17:03:42	17:03:42	17:03:42	17:03:42	17:03:42			17:03:43	17:03:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	17:03:43	17:03:43	17:03:43	17:03:43	17:03:43	17:03:43			17:03:43	17:03:43	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45			17:03:46	17:03:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	17:03:46	17:03:46	17:03:46	17:03:46	17:03:47	17:03:47			17:03:47	17:03:47	17:03:49	17:03:49	17:03:49	17:03:49	17:03:49	17:03:49			17:03:50	17:03:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:03:50	17:03:50	17:03:50	17:03:50	17:03:50	17:03:50			17:03:50	17:03:50	17:03:52	17:03:52	17:03:52	17:03:52	17:03:52	17:03:52			17:03:53	17:03:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:53	17:03:55	17:03:55	17:03:55	17:03:55	17:03:55	17:03:55	17:03:55	17:03:55	17:03:57	17:03:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
11	17:03:57	17:03:57	17:03:57	17:03:57	17:03:57	17:03:57			17:03:57	17:03:57	17:03:59	17:03:59	17:03:59	17:03:59	17:03:59	17:03:59			17:04:00	17:04:00		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:03
12	17:04:01	17:04:01	17:04:01	17:04:01	17:04:01	17:04:01			17:04:01	17:04:01	17:04:02	17:04:02	17:04:02	17:04:02	17:04:02	17:04:02			17:04:03	17:04:03		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
13	17:04:04	17:04:04	17:04:04	17:04:04	17:04:04	17:04:04			17:04:04	17:04:04	17:04:05	17:04:05	17:04:05	17:04:05	17:04:05	17:04:05			17:04:06	17:04:06		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
14	17:04:07	17:04:07	17:04:07	17:04:07	17:04:07	17:04:07			17:04:07	17:04:07	17:04:09	17:04:09	17:04:09	17:04:09	17:04:09	17:04:09			17:04:09	17:04:09		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
15	17:04:10	17:04:10	17:04:10	17:04:10	17:04:10	17:04:10			17:04:10	17:04:10	17:04:11	17:04:11	17:04:11	17:04:11	17:04:11	17:04:11			17:04:12	17:04:12		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	17:04:12	17:04:12	17:04:12	17:04:12	17:04:13	17:04:13			17:04:13	17:04:13	17:04:14	17:04:14	17:04:14	17:04:14	17:04:14	17:04:14			17:04:15	17:04:15		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	17:04:15	17:04:15	17:04:15	17:04:15	17:04:15	17:04:15			17:04:15	17:04:15	17:04:17	17:04:17	17:04:17	17:04:17	17:04:17	17:04:17			17:04:18	17:04:18		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
18	17:04:18	17:04:18	17:04:18	17:04:18	17:04:18	17:04:18			17:04:18	17:04:18	17:04:20	17:04:20	17:04:20	17:04:20	17:04:20	17:04:20			17:04:21	17:04:21		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
19	17:04:21	17:04:21	17:04:21	17:04:21	17:04:21	17:04:21			17:04:21	17:04:21	17:04:22	17:04:22	17:04:22	17:04:22	17:04:22	17:04:22			17:04:23	17:04:23		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
20	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:23	17:04:25	17:04:25	17:04:25	17:04:25	17:04:25	17:04:25	17:04:25	17:04:25	17:04:26	17:04:26		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:01	00:00:03
21	17:04:27	17:04:27	17:04:27	17:04:27	17:04:27	17:04:27			17:04:27	17:04:27	17:04:28	17:04:28	17:04:28	17:04:28	17:04:28	17:04:28			17:04:29	17:04:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
22	17:04:29	17:04:29	17:04:29	17:04:29	17:04:29	17:04:29			17:04:29	17:04:29	17:04:31	17:04:31	17:04:31	17:04:31	17:04:31	17:04:31			17:04:31	17:04:31		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
23	17:04:32	17:04:32	17:04:32	17:04:32	17:04:32	17:04:32			17:04:32	17:04:32	17:04:33	17:04:33	17:04:33	17:04:33	17:04:33	17:04:33			17:04:34	17:04:34		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
24	17:04:34	17:04:34	17:04:34	17:04:34	17:04:34	17:04:34			17:04:34	17:04:34	17:04:35	17:04:35	17:04:35	17:04:35	17:04:35	17:04:35			17:04:36	17:04:36		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
25	17:04:36	17:04:36	17:04:36	17:04:36	17:04:36	17:04:36			17:04:36	17:04:36	17:04:38	17:04:38	17:04:38	17:04:38	17:04:38	17:04:38			17:04:38	17:04:38		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
26	17:04:39	17:04:39	17:04:39	17:04:39	17:04:39	17:04:39			17:04:39	17:04:39	17:04:40	17:04:40	17:04:40	17:04:40	17:04:40	17:04:40			17:04:41	17:04:41		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
27	17:04:41	17:04:41	17:04:41	17:04:41	17:04:41	17:04:41			17:04:41	17:04:41	17:04:43	17:04:43	17:04:43	17:04:43	17:04:43	17:04:43			17:04:44	17:04:44		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
28	17:04:44	17:04:44	17:04:44	17:04:44	17:04:44	17:04:44			17:04:44	17:04:44	17:04:45	17:04:45	17:04:45	17:04:45	17:04:45	17:04:45			17:04:46	17:04:46		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
29	17:04:46	17:04:46	17:04:46	17:04:46	17:04:46	17:04:46			17:04:46	17:04:46	17:04:47	17:04:47	17:04:47	17:04:47	17:04:47	17:04:47			17:04:48	17:04:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
