Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:48:31	17:48:31	17:48:31			17:48:31	17:48:31	17:48:31	17:48:31	17:48:31	17:48:35	17:48:35	17:48:35	17:48:35	17:48:35	17:48:35			17:48:37	17:48:37		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:37	17:48:41	17:48:41	17:48:41	17:48:41	17:48:41	17:48:41			17:48:43	17:48:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:02	00:00:06
2	17:48:44	17:48:44	17:48:44	17:48:44	17:48:44	17:48:44			17:48:44	17:48:44	17:48:46	17:48:46	17:48:46	17:48:46	17:48:46	17:48:46			17:48:47	17:48:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:48:48	17:48:48	17:48:48	17:48:48	17:48:48	17:48:48			17:48:48	17:48:48	17:48:50	17:48:50	17:48:50	17:48:50	17:48:50	17:48:50			17:48:51	17:48:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	17:48:51	17:48:51	17:48:51	17:48:51	17:48:51	17:48:51			17:48:51	17:48:51	17:48:53	17:48:53	17:48:53	17:48:53	17:48:53	17:48:53			17:48:54	17:48:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	17:48:55	17:48:55	17:48:55	17:48:55	17:48:55	17:48:55			17:48:55	17:48:55	17:48:57	17:48:57	17:48:57	17:48:57	17:48:57	17:48:57			17:48:58	17:48:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	17:48:58	17:48:58	17:48:58	17:48:58	17:48:58	17:48:58			17:48:58	17:48:58	17:49:00	17:49:00	17:49:00	17:49:00	17:49:00	17:49:00			17:49:02	17:49:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	17:49:02	17:49:02	17:49:02	17:49:02	17:49:02	17:49:02			17:49:02	17:49:02	17:49:04	17:49:04	17:49:04	17:49:04	17:49:04	17:49:04			17:49:05	17:49:05		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	17:49:05	17:49:05	17:49:05	17:49:05	17:49:05	17:49:05			17:49:05	17:49:05	17:49:07	17:49:07	17:49:07	17:49:07	17:49:07	17:49:07			17:49:08	17:49:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:49:08	17:49:08	17:49:08	17:49:08	17:49:08	17:49:08			17:49:08	17:49:08	17:49:10	17:49:10	17:49:10	17:49:10	17:49:10	17:49:10			17:49:11	17:49:11		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
10	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:12	17:49:14	17:49:14	17:49:14	17:49:14	17:49:14	17:49:14	17:49:14	17:49:14	17:49:16	17:49:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:01	00:00:04
11	17:49:16	17:49:16	17:49:16	17:49:16	17:49:16	17:49:16			17:49:16	17:49:16	17:49:18	17:49:18	17:49:18	17:49:18	17:49:18	17:49:18			17:49:19	17:49:19		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
12	17:49:19	17:49:19	17:49:19	17:49:19	17:49:19	17:49:19			17:49:19	17:49:19	17:49:21	17:49:21	17:49:21	17:49:21	17:49:21	17:49:21			17:49:22	17:49:22		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
13	17:49:22	17:49:22	17:49:22	17:49:22	17:49:22	17:49:22			17:49:22	17:49:22	17:49:24	17:49:24	17:49:24	17:49:24	17:49:24	17:49:24			17:49:25	17:49:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
14	17:49:25	17:49:25	17:49:25	17:49:25	17:49:25	17:49:25			17:49:25	17:49:25	17:49:27	17:49:27	17:49:27	17:49:27	17:49:27	17:49:27			17:49:28	17:49:28		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
15	17:49:28	17:49:28	17:49:28	17:49:28	17:49:28	17:49:28			17:49:28	17:49:28	17:49:29	17:49:29	17:49:29	17:49:29	17:49:29	17:49:29			17:49:30	17:49:30		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
16	17:49:30	17:49:30	17:49:30	17:49:30	17:49:30	17:49:30			17:49:30	17:49:30	17:49:32	17:49:32	17:49:32	17:49:32	17:49:32	17:49:32			17:49:33	17:49:33		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
17	17:49:33	17:49:33	17:49:33	17:49:33	17:49:33	17:49:33			17:49:33	17:49:33	17:49:35	17:49:35	17:49:35	17:49:35	17:49:35	17:49:35			17:49:36	17:49:36		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
