ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6789.4	14100	1.0	3697.0105883426195
1	5216.1	12600	0.952	3707.7000344665826
2	4209.9	11400	0.91	3701.582392134408
3	3808.7	11100	0.886	3722.679207767795
4	3131.4	9900	0.85	3733.62113293073
5	2712.5	9000	0.824	3759.2996232643427
6	2448.8	8400	0.804	3757.7973625535265
7	2361.9	8400	0.798	3788.503496525945
8	2200.0	8100	0.788	3837.185660093192
9	2055.6	7500	0.754	3750.056286210074
10	1926.0	6900	0.762	3916.6129365123447
11	1901.7	6900	0.75	3914.68669898935
12	1817.0	6600	0.756	3929.195726958425
13	1768.4	6300	0.734	3896.5552039662534
14	1766.0	6600	0.748	4016.8793960705916
15	1717.5	5700	0.736	3955.089445596751
16	1636.7	5400	0.728	4005.6024446258416
17	1643.4	5100	0.72	3944.7478343462153
18	1639.2	5100	0.712	3959.277489692753
19	1648.9	5100	0.744	4032.5502957931412
20	1587.0	5100	0.718	4005.3327488606697
21	1633.0	5100	0.746	4179.591952350415
22	1560.1	5100	0.726	4098.302434304637
23	1549.3	4800	0.72	4097.602569352862
24	1582.6	5100	0.724	4133.759188636945
25	1595.1	5100	0.752	4214.891512999661
26	1599.1	5100	0.75	4242.749881777839
27	1547.6	5100	0.74	4258.468156422054
28	1572.4	5400	0.746	4277.980843420784
29	1594.3	4800	0.752	4318.528679690739
30	1505.9	4800	0.738	4310.045131357653
31	1599.8	5100	0.75	4352.606120714519
32	1573.8	5700	0.748	4315.248883363403
33	1550.4	5100	0.736	4319.341414322473
34	1522.2	4800	0.74	4231.234327162895
35	1490.0	4800	0.728	4285.934116174163
36	1517.6	4800	0.732	4323.0385120647925
37	1567.2	5100	0.738	4294.81453919235
38	1531.7	4800	0.756	4383.5924398435445
39	1568.8	5100	0.754	4400.344760330565
40	1512.9	4500	0.754	4383.539465091304
41	1558.5	4800	0.752	4360.4302586848535
42	1492.4	4800	0.742	4353.366663062701
43	1493.6	4800	0.742	4329.912291288688
44	1510.2	4800	0.734	4337.032283445256
45	1501.1	4800	0.734	4387.287159325049
46	1555.7	4800	0.762	4418.263683249836
47	1449.9	4500	0.722	4309.797492880457
48	1458.3	4800	0.718	4313.8982791736125
49	1470.9	4500	0.726	4349.91636441155
50	1450.6	4500	0.726	4319.041172560617
51	1477.1	4800	0.71	4251.587170090035
52	1523.1	4800	0.752	4449.708325190583
53	1483.5	4500	0.742	4418.090333638882
54	1459.4	4800	0.734	4396.196641372484
55	1372.9	4500	0.708	4260.125046103826
56	1503.4	4800	0.742	4395.654839013802
57	1462.8	4800	0.714	4298.831922072734
58	1426.0	4800	0.73	4342.994471914645
59	1436.6	4500	0.738	4383.631048717743
60	1485.2	4500	0.728	4303.22681376818
61	1412.3	4800	0.708	4239.073642477811
62	1422.0	4500	0.73	4339.476048670795
63	1394.2	4500	0.702	4261.409393646172
64	1464.1	4200	0.738	4353.46599549367
65	1505.3	4500	0.746	4444.991388787605
66	1403.0	4200	0.716	4301.830703484736
67	1453.0	5100	0.716	4236.7126100946
68	1458.1	5100	0.738	4408.510774332783
69	1436.4	4800	0.732	4363.247222575671
70	1519.2	5400	0.746	4402.265036329271
71	1460.0	5100	0.74	4324.624015764507
72	1388.2	4800	0.722	4326.222708489721
73	1441.7	4800	0.728	4305.920437234285
74	1469.0	4800	0.748	4362.226314633315
75	1452.0	4800	0.732	4397.847041537949
76	1409.2	5100	0.722	4313.1139973992285
77	1451.2	5100	0.73	4369.5377378713365
78	1420.8	4200	0.74	4396.657533292821
79	1441.2	4800	0.73	4406.162458092518
80	1461.9	4500	0.752	4449.250161195708
81	1416.6	4500	0.728	4332.84155923517
82	1484.0	4800	0.742	4369.152038187497
83	1443.6	4500	0.734	4424.1307111275455
84	1444.8	4800	0.724	4314.365468790708
85	1487.2	5100	0.758	4430.195469294448
86	1447.5	4800	0.74	4367.488147774904
87	1450.5	4500	0.748	4492.240250770523
88	1475.8	4800	0.748	4390.856392725959
89	1497.1	4800	0.752	4407.981482242566
90	1424.0	4800	0.732	4362.005845803213
91	1513.3	5100	0.75	4377.895546801898
92	1501.2	4800	0.746	4392.515949244267
93	1494.6	4800	0.752	4424.189307534252
94	1477.0	4500	0.756	4500.343123363349
95	1504.1	5100	0.752	4450.938859571296
96	1484.7	4500	0.766	4542.195530004215
97	1478.5	4800	0.738	4371.952441317475
98	1472.1	4500	0.764	4457.980884294633
99	1452.0	4800	0.744	4439.802042746101
100	1441.4	5100	0.744	4430.995821854226
