Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:02:34	13:02:34	13:02:34			13:02:34	13:02:34	13:02:34	13:02:34	13:02:34	13:02:40	13:02:40	13:02:40	13:02:40	13:02:40	13:02:40			13:02:41	13:02:41		00:00:00		00:00:00	00:00:00	00:00:05	00:00:00	00:00:00		00:00:01	00:00:06
1	13:02:41	13:02:41	13:02:41	13:02:41	13:02:42	13:02:42	13:02:42	13:02:42	13:02:42	13:02:42	13:02:47	13:02:47	13:02:47	13:02:47	13:02:47	13:02:47			13:02:48	13:02:48		00:00:00	00:00:00	00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
2	13:02:49	13:02:49	13:02:49	13:02:49	13:02:49	13:02:49			13:02:49	13:02:49	13:02:53	13:02:53	13:02:53	13:02:53	13:02:53	13:02:53			13:02:54	13:02:54		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:05
3	13:02:54	13:02:54	13:02:54	13:02:54	13:02:54	13:02:54			13:02:54	13:02:54	13:02:58	13:02:58	13:02:58	13:02:58	13:02:58	13:02:58			13:02:59	13:02:59		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
4	13:02:59	13:02:59	13:02:59	13:02:59	13:03:00	13:03:00			13:03:00	13:03:00	13:03:04	13:03:04	13:03:04	13:03:04	13:03:04	13:03:04			13:03:05	13:03:05		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:05
5	13:03:05	13:03:05	13:03:05	13:03:05	13:03:05	13:03:05			13:03:05	13:03:05	13:03:11	13:03:11	13:03:11	13:03:11	13:03:11	13:03:11			13:03:13	13:03:13		00:00:00	00:00:00		00:00:00	00:00:06	00:00:00	00:00:00		00:00:01	00:00:07
6	13:03:13	13:03:13	13:03:13	13:03:13	13:03:13	13:03:13			13:03:13	13:03:13	13:03:18	13:03:18	13:03:18	13:03:18	13:03:18	13:03:18			13:03:19	13:03:19		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
7	13:03:19	13:03:19	13:03:19	13:03:19	13:03:19	13:03:19			13:03:19	13:03:19	13:03:23	13:03:23	13:03:23	13:03:23	13:03:23	13:03:23			13:03:24	13:03:24		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
8	13:03:25	13:03:25	13:03:25	13:03:25	13:03:25	13:03:25			13:03:25	13:03:25	13:03:29	13:03:29	13:03:29	13:03:29	13:03:29	13:03:29			13:03:30	13:03:30		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:05
9	13:03:30	13:03:30	13:03:30	13:03:30	13:03:30	13:03:30			13:03:30	13:03:30	13:03:34	13:03:34	13:03:34	13:03:34	13:03:34	13:03:34			13:03:35	13:03:35		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
10	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:36	13:03:40	13:03:40	13:03:40	13:03:40	13:03:40	13:03:40	13:03:40	13:03:40	13:03:41	13:03:41		00:00:00	00:00:00	00:00:00	00:00:00	00:00:04	00:00:00	00:00:00	00:00:00	00:00:01	00:00:05
11	13:03:42	13:03:42	13:03:42	13:03:42	13:03:42	13:03:42			13:03:42	13:03:42	13:03:46	13:03:46	13:03:46	13:03:46	13:03:46	13:03:46			13:03:47	13:03:47		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:05
12	13:03:47	13:03:47	13:03:47	13:03:47	13:03:47	13:03:47			13:03:47	13:03:47	13:03:51	13:03:51	13:03:51	13:03:51	13:03:51	13:03:51			13:03:52	13:03:52		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:05
13	13:03:52	13:03:52	13:03:52	13:03:52	13:03:52	13:03:52			13:03:52	13:03:52	13:03:56	13:03:56	13:03:56	13:03:56	13:03:56	13:03:56			13:03:57	13:03:57		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:04
