ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	3697.0105883426195	
1	3703.782678354822	
2	3704.6821836676727	
3	3709.799374912132	
4	3720.510192194008	
5	3765.6282145367186	
6	3767.7394911316683	
7	3796.7564160833667	
8	3869.434450170897	
9	3782.454384703307	
10	3894.5302500673606	
11	3968.118723470868	
12	3965.3621461588264	
13	3951.429632117402	
14	4046.279638311567	
15	4006.691108238288	
16	4009.0078436564772	
17	3998.016515034237	
18	4102.130098896769	
19	4130.403967376582	
20	4063.044222072673	
21	4154.953560231919	
22	4079.753334247027	
23	4109.940075337871	
24	4170.272838917381	
25	4302.635557702609	
26	4222.844855560328	
27	4209.390644268609	
28	4188.676773736444	
29	4339.221668401187	
30	4396.724547234358	
31	4500.599542824155	
32	4394.571972599348	
33	4436.717977491775	
34	4371.569498712675	
35	4476.45374134093	
36	4404.840878872136	
37	4453.489165747679	
38	4539.484301752794	
39	4567.715770717422	
40	4557.655425320657	
41	4558.849886733735	
42	4575.427749540847	
43	4587.0610351486375	
44	4650.514079191836	
45	4604.463319253203	
46	4620.14942757167	
47	4598.226472821575	
48	4619.0185107502575	
49	4702.186296307833	
50	4685.625822637927	
51	4641.557125670391	
52	4686.843767961272	
53	4663.0782761451155	
54	4674.96275009639	
55	4629.929906833582	
56	4694.285301398721	
57	4645.19216251696	
58	4615.3340374976315	
59	4697.268949537017	
60	4692.427843417034	
61	4589.2457656052575	
62	4648.586197016571	
63	4657.636208398319	
64	4704.659100511177	
65	4666.2534592498105	
66	4700.544834636309	
67	4537.874054751793	
68	4677.090178002328	
69	4630.376847123599	
70	4765.615286331628	
71	4665.399366440869	
72	4659.457027073808	
73	4681.328848237127	
74	4787.5353257589395	
75	4779.444031101886	
76	4724.30710252915	
77	4743.51432197447	
78	4772.849857452718	
79	4781.126539686671	
80	4769.457906486734	
81	4681.909574499173	
82	4692.568218606909	
83	4792.749672663508	
84	4705.154253132764	
85	4761.141489175907	
86	4795.707635818003	
87	4754.0240346031605	
88	4744.915402147722	
89	4757.114947886424	
90	4650.4920383814715	
91	4796.5507120380935	
92	4723.8576078356255	
93	4726.512582775481	
94	4671.053371383299	
95	4708.254705970342	
96	4737.081784519408	
97	4724.2236918261815	
98	4739.5931536458365	
99	4739.472122486476	
100	4759.408714129117	
