ITERATION	AvgTripDuration	EvacuationEndSeconds	CarRatio	AvgTravelDistance
0	6541.5	14100	1.0	3697.0105883426195
1	4996.3	12600	0.952	3703.782678354822
2	4206.3	11700	0.91	3704.6821836676727
3	3606.2	10800	0.884	3709.799374912132
4	3074.4	9900	0.85	3720.510192194008
5	2711.7	9000	0.832	3765.6282145367186
6	2438.8	8400	0.812	3767.7394911316683
7	2413.2	8400	0.806	3796.7564160833667
8	2211.8	7800	0.804	3869.434450170897
9	2095.2	7500	0.766	3782.454384703307
10	2006.5	6900	0.784	3894.5302500673606
11	1976.9	6600	0.774	3968.118723470868
12	1909.1	6300	0.768	3965.3621461588264
13	1839.6	6300	0.754	3951.429632117402
14	1834.4	6000	0.774	4046.279638311567
15	1913.8	6000	0.766	4006.691108238288
16	1830.1	5700	0.756	4009.0078436564772
17	1780.4	5700	0.746	3998.016515034237
18	1815.9	5400	0.77	4102.130098896769
19	1786.5	5400	0.778	4130.403967376582
20	1684.7	5100	0.754	4063.044222072673
21	1733.2	5700	0.768	4154.953560231919
22	1678.8	5400	0.752	4079.753334247027
23	1640.4	5100	0.748	4109.940075337871
24	1672.8	5100	0.762	4170.272838917381
25	1766.0	6000	0.786	4302.635557702609
26	1731.1	5400	0.768	4222.844855560328
27	1669.6	5100	0.77	4209.390644268609
28	1748.1	5400	0.774	4188.676773736444
29	1842.1	5700	0.798	4339.221668401187
30	1780.3	5100	0.798	4396.724547234358
31	1791.4	5100	0.812	4500.599542824155
32	1732.9	5400	0.794	4394.571972599348
33	1728.5	5100	0.79	4436.717977491775
34	1740.2	5400	0.786	4371.569498712675
35	1753.9	5100	0.798	4476.45374134093
36	1695.4	4800	0.78	4404.840878872136
37	1792.2	5400	0.804	4453.489165747679
38	1822.0	5100	0.82	4539.484301752794
39	1786.7	5700	0.824	4567.715770717422
40	1769.5	5400	0.812	4557.655425320657
41	1797.7	5100	0.832	4558.849886733735
42	1798.8	5400	0.826	4575.427749540847
43	1787.2	5100	0.828	4587.0610351486375
44	1800.2	5100	0.834	4650.514079191836
45	1797.8	5700	0.83	4604.463319253203
46	1827.4	5400	0.84	4620.14942757167
47	1772.4	5100	0.828	4598.226472821575
48	1767.8	5400	0.828	4619.0185107502575
49	1826.3	5100	0.84	4702.186296307833
50	1805.8	4800	0.84	4685.625822637927
51	1847.2	5700	0.828	4641.557125670391
52	1851.8	4800	0.854	4686.843767961272
53	1758.4	5100	0.834	4663.0782761451155
54	1730.3	5100	0.82	4674.96275009639
55	1717.5	5100	0.82	4629.929906833582
56	1805.7	5100	0.852	4694.285301398721
57	1726.5	5100	0.824	4645.19216251696
58	1699.7	5100	0.822	4615.3340374976315
59	1736.2	5100	0.834	4697.268949537017
60	1723.7	5100	0.838	4692.427843417034
61	1725.0	5100	0.812	4589.2457656052575
62	1751.9	5100	0.834	4648.586197016571
63	1700.5	4800	0.818	4657.636208398319
64	1768.5	5100	0.844	4704.659100511177
65	1736.8	5100	0.838	4666.2534592498105
66	1691.1	5400	0.818	4700.544834636309
67	1704.1	5100	0.814	4537.874054751793
68	1774.5	6300	0.828	4677.090178002328
69	1717.7	4800	0.814	4630.376847123599
70	1770.8	4800	0.838	4765.615286331628
71	1768.8	4500	0.844	4665.399366440869
72	1729.2	5400	0.822	4659.457027073808
73	1739.2	5400	0.84	4681.328848237127
74	1815.2	5400	0.854	4787.5353257589395
75	1752.2	4800	0.844	4779.444031101886
76	1782.9	5700	0.834	4724.30710252915
77	1798.2	5100	0.846	4743.51432197447
78	1774.9	4800	0.844	4772.849857452718
79	1773.6	5400	0.844	4781.126539686671
80	1748.0	4800	0.828	4769.457906486734
81	1720.5	4800	0.83	4681.909574499173
82	1726.2	5400	0.824	4692.568218606909
83	1778.1	4800	0.84	4792.749672663508
84	1712.3	5100	0.822	4705.154253132764
85	1774.8	5100	0.84	4761.141489175907
86	1732.4	5100	0.848	4795.707635818003
87	1735.4	4800	0.828	4754.0240346031605
88	1789.4	5100	0.848	4744.915402147722
89	1738.0	4800	0.842	4757.114947886424
90	1700.5	5100	0.814	4650.4920383814715
91	1727.0	4800	0.83	4796.5507120380935
92	1705.3	4800	0.824	4723.8576078356255
93	1672.7	4800	0.822	4726.512582775481
94	1676.8	5400	0.812	4671.053371383299
95	1680.0	4800	0.812	4708.254705970342
96	1693.2	4500	0.83	4737.081784519408
97	1686.7	5100	0.816	4724.2236918261815
98	1765.0	5100	0.84	4739.5931536458365
99	1698.8	4800	0.826	4739.472122486476
100	1714.2	5400	0.82	4759.408714129117
