Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	13:47:51	13:47:51	13:47:51			13:47:51	13:47:51	13:47:51	13:47:51	13:47:51	13:47:55	13:47:55	13:47:55	13:47:55	13:47:55	13:47:55			13:47:56	13:47:56		00:00:00		00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:05
1	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:47:57	13:48:00	13:48:00	13:48:00	13:48:00	13:48:00	13:48:00			13:48:01	13:48:01		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	13:48:01	13:48:01	13:48:01	13:48:01	13:48:02	13:48:02			13:48:02	13:48:02	13:48:04	13:48:04	13:48:04	13:48:04	13:48:04	13:48:04			13:48:05	13:48:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	13:48:05	13:48:05	13:48:05	13:48:05	13:48:05	13:48:05			13:48:05	13:48:05	13:48:08	13:48:08	13:48:08	13:48:08	13:48:08	13:48:08			13:48:09	13:48:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
4	13:48:09	13:48:09	13:48:09	13:48:09	13:48:09	13:48:09			13:48:09	13:48:09	13:48:12	13:48:12	13:48:12	13:48:12	13:48:12	13:48:12			13:48:13	13:48:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	13:48:13	13:48:13	13:48:13	13:48:13	13:48:13	13:48:13			13:48:13	13:48:13	13:48:15	13:48:15	13:48:15	13:48:15	13:48:15	13:48:15			13:48:16	13:48:16		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
6	13:48:16	13:48:16	13:48:16	13:48:16	13:48:16	13:48:16			13:48:16	13:48:16	13:48:18	13:48:18	13:48:19	13:48:19	13:48:19	13:48:19			13:48:20	13:48:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	13:48:20	13:48:20	13:48:20	13:48:20	13:48:20	13:48:20			13:48:20	13:48:20	13:48:22	13:48:22	13:48:22	13:48:22	13:48:22	13:48:22			13:48:23	13:48:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	13:48:23	13:48:23	13:48:23	13:48:23	13:48:23	13:48:23			13:48:23	13:48:23	13:48:25	13:48:25	13:48:25	13:48:25	13:48:25	13:48:25			13:48:26	13:48:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:02
9	13:48:26	13:48:26	13:48:26	13:48:26	13:48:26	13:48:26			13:48:26	13:48:26	13:48:28	13:48:28	13:48:28	13:48:28	13:48:28	13:48:28			13:48:29	13:48:29		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
