Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	17:30:14	17:30:14	17:30:14			17:30:14	17:30:14	17:30:14	17:30:14	17:30:14	17:30:18	17:30:18	17:30:18	17:30:18	17:30:18	17:30:18			17:30:20	17:30:20		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:20	17:30:23	17:30:23	17:30:23	17:30:23	17:30:23	17:30:23			17:30:25	17:30:25		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
2	17:30:25	17:30:25	17:30:25	17:30:25	17:30:25	17:30:25			17:30:25	17:30:25	17:30:28	17:30:28	17:30:28	17:30:28	17:30:28	17:30:28			17:30:29	17:30:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	17:30:29	17:30:29	17:30:29	17:30:29	17:30:29	17:30:29			17:30:29	17:30:29	17:30:34	17:30:34	17:30:34	17:30:34	17:30:34	17:30:34			17:30:35	17:30:35		00:00:00	00:00:00		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:06
4	17:30:36	17:30:36	17:30:36	17:30:36	17:30:36	17:30:36			17:30:36	17:30:36	17:30:39	17:30:39	17:30:39	17:30:39	17:30:39	17:30:39			17:30:40	17:30:40		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
5	17:30:40	17:30:40	17:30:40	17:30:40	17:30:40	17:30:40			17:30:40	17:30:40	17:30:42	17:30:42	17:30:42	17:30:42	17:30:42	17:30:42			17:30:43	17:30:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	17:30:43	17:30:43	17:30:43	17:30:43	17:30:44	17:30:44			17:30:44	17:30:44	17:30:46	17:30:46	17:30:46	17:30:46	17:30:46	17:30:46			17:30:47	17:30:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47	17:30:47			17:30:47	17:30:47	17:30:49	17:30:49	17:30:49	17:30:49	17:30:49	17:30:49			17:30:50	17:30:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	17:30:51	17:30:51	17:30:51	17:30:51	17:30:51	17:30:51			17:30:51	17:30:51	17:30:53	17:30:53	17:30:53	17:30:53	17:30:53	17:30:53			17:30:54	17:30:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	17:30:55	17:30:55	17:30:55	17:30:55	17:30:55	17:30:55			17:30:55	17:30:55	17:30:57	17:30:57	17:30:57	17:30:57	17:30:57	17:30:57			17:30:58	17:30:58		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
