ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	5.839366715666371	5.839366715666371	5.839366715666371	5.839366715666371
1	6.442124389989548	6.296693345496543	6.428037388559844	6.559381431623148
2	6.731260917625095	6.31329251917798	6.617174909724612	6.9216827625785085
3	6.857108032027987	6.16873095207933	6.55261421815853	6.944571997858494
4	7.2629437800271335	6.341683291988107	6.831795141534375	7.321020765926891
5	7.520137588633537	6.483224341482293	7.053461044836371	7.627264471364249
6	7.8690327284057	6.543845149226528	7.251794381954696	7.973940400198294
7	7.844605235592893	6.369135662285246	7.132016146062198	7.913091159872247
8	8.294803845198667	6.6002681584675855	7.468168303314612	8.352373404221028
9	8.530695634669126	6.74198325199274	7.715081869083071	8.71301723302404
10	8.544684398273095	6.535991180290344	7.580017298690782	8.634214393494924
11	8.971750046961787	6.724531482546336	7.897004825613119	9.10341061496215
12	9.114873883324494	6.68526199131928	7.964640055543262	9.286833422230695
13	9.376710821834775	6.717121277652269	8.077120999600485	9.506393768713464
14	9.650303558647387	6.741215030296641	8.204542422198287	9.757533213056336
15	9.83818215452987	6.788778063499122	8.313174575376875	9.925279298376152
16	9.909164517543315	6.742358386609802	8.334478634013264	10.01273518861505
17	10.031531148093537	6.717425737338656	8.357366702893232	10.075508533008197
18	10.241009464363602	6.785236130544013	8.498762935785354	10.278653562078254
19	10.201017354728485	6.730631879803923	8.487466395560249	10.298635219386675
20	10.358353047592633	6.753416891580786	8.58060266184756	10.478786398368863
21	10.53097269453291	6.789730323416732	8.680299466355407	10.643782512196116
22	10.754459373660115	6.854301191870402	8.820357069264434	10.859936260531402
23	10.772538029762856	6.808907351529287	8.793115023201752	10.842096798001537
24	10.841491551981829	6.830891893742343	8.861005173680834	10.955628960338613
25	10.97051181262009	6.800767837354636	8.892701109740527	11.061133258352038
26	10.929605670270465	6.700069123851688	8.815854726256998	11.024291094042265
27	11.062619835663593	6.6898760812117795	8.895848060580889	11.197240990570913
28	11.252961861576786	6.716297921712077	8.978915988918624	11.369052927795613
29	11.186961812409791	6.658871652910661	8.927114801510255	11.33099325818513
30	11.30201048380287	6.676938309675427	8.985744621838137	11.467516281008676
31	11.31634745868367	6.608934241774999	8.912797059878923	11.369942435254972
32	11.367006033556915	6.5977655103367026	8.969538666931182	11.532735357169729
33	11.46194537470417	6.609933036581508	9.039225304377027	11.667070908821179
34	11.509420326987161	6.559039671741108	8.998479117860969	11.625386544953654
35	11.615565610414412	6.548074817200492	9.027321728825683	11.68242347622533
36	11.717233070302667	6.568543699156739	9.108284980869303	11.850146987622058
37	11.73073852792124	6.5303138122811415	9.058441430476808	11.786044491183194
38	11.813025518194856	6.562769266679768	9.140299235992975	11.911329562857874
39	11.904489201591701	6.5594963170249185	9.183635104815327	12.019139563113622
40	11.924737352442175	6.557881999626768	9.203117491906553	12.061929843559993
41	11.920325176995824	6.5308269048486265	9.188954972121483	12.017566681411163
42	11.997397511811347	6.565239221298469	9.264895808949204	12.12731115336046
43	12.024454481874633	6.518892432916708	9.25652348986107	12.179312797210516
44	12.057620869339507	6.503319794116339	9.283860135319582	12.244683788889596
45	12.09472944429364	6.480640860335998	9.261602564341826	12.203525304259095
46	12.241202165097572	6.524525139980058	9.36342402166393	12.391374959983564
47	12.258974695640102	6.484704628638	9.359663344618372	12.421535474259912
48	12.17075302485323	6.4181750620092	9.276022579583039	12.28705651375407
49	12.23956792336546	6.420650817849049	9.298965644684388	12.322661945098966
50	12.256523035261555	6.3911069136889616	9.304449969983052	12.36944259618125
51	12.260689292516444	6.393851045950151	9.311183567458839	12.383181208826441
52	12.281629834576059	6.3886156364991855	9.331525931218133	12.398435547685427
53	12.346225893812552	6.373425615113859	9.33395015573369	12.40183684223522
54	12.326944304186075	6.386295231128241	9.381818281401447	12.529216288732028
55	12.306591144458226	6.384860362550399	9.379811424845215	12.513845796891466
56	12.382767942613608	6.3703862487724265	9.366313164930174	12.528276390679398
57	12.43333921049718	6.38965680035099	9.391191976224885	12.547061388439575
58	12.492072041779442	6.361205256841292	9.397569670113722	12.596648516667981
59	12.449117410534614	6.357731847152426	9.371829096000337	12.537610701714899
60	12.50549214008518	6.3720590966082185	9.427231475071252	12.633879630278322
61	12.531150665670946	6.364410525647955	9.451485654213151	12.707696137007783
62	12.44090186343546	6.342744994315018	9.424366854719382	12.635966865802157
63	12.613608761945853	6.349956084675723	9.488331067784374	12.789404651451706
64	12.61496724302859	6.346884010120653	9.48544699094326	12.78691748126268
65	12.639398262015732	6.345139427134804	9.4830417488415	12.778275168028062
66	12.513943400243603	6.324181942680184	9.445784325584087	12.646429226336664
67	12.543709455819616	6.3064642573940795	9.448994948413278	12.728779170578118
68	12.597799546157766	6.326736037085802	9.477991905706853	12.759688429595652
69	12.650635486512954	6.304146128958032	9.47286383025694	12.790375750877518
70	12.580253011645057	6.2972878183511645	9.466114279484362	12.77967245376484
71	12.62669604417952	6.296964952506306	9.46767892345292	12.795345120609916
72	12.66732929056562	6.29023573093973	9.471206905751867	12.839102385224784
73	12.689551268646722	6.28496258895078	9.456431631893883	12.81532557484809
74	12.755363153107108	6.2858886569146275	9.472254234185794	12.854007419777169
75	12.760602474829145	6.282118897688248	9.489383570062143	12.937279485750524
76	12.704075468170952	6.260345573456312	9.475684494189073	12.94641340186462
77	12.781623715914623	6.273454628246245	9.492502658701675	12.974574456229265
78	12.774444678647043	6.248862625369742	9.480718854721198	12.983121673707267
79	12.766395184565573	6.253310184284805	9.4476917620534	12.893353150530329
80	12.80606793450603	6.248136030643445	9.465961914108815	12.956371751096192
81	12.760286703271971	6.264665559175432	9.478149489905928	12.89265892845064
82	12.837231784621336	6.264999156686576	9.496467910413697	13.007011851055424
83	12.792625676623333	6.266132171072889	9.505185112084398	13.00430871237195
84	12.783565346096436	6.248244946167148	9.471441791990602	12.93981530157547
85	12.775895755143198	6.250915817246384	9.484998941546715	12.999867771328198
86	12.806053921506686	6.265535141990339	9.50079067482745	12.985816237738797
87	12.868274729911882	6.26689231923126	9.505874691649268	12.998965840058256
88	12.857108580431458	6.262251462565215	9.528930748089868	13.080872386216003
89	12.837909117182937	6.257914770728788	9.503439405161465	13.042498093472817
90	12.878083589271428	6.26213073532767	9.514470847834922	12.97465284990994
91	12.889657386661083	6.256726678123831	9.515963419104773	12.99904598024644
92	12.813210169682375	6.252324983175419	9.507597750769138	13.02023966305133
93	12.867569093474353	6.241962544771309	9.52265758706742	13.036713170898853
94	12.847063609693032	6.248452349351351	9.530443768437394	13.077476335852122
95	12.904560409771477	6.241940658520734	9.504513220756804	13.042457131969519
96	12.855824278736332	6.242283484324329	9.497224773325863	12.97434736963162
97	12.778249480661838	6.242095467860189	9.494514938254385	13.001535271169002
98	12.845465498023888	6.241785372826838	9.493566733354042	12.994157545195351
99	12.912535552603805	6.241734010423542	9.502076759081772	13.022650971940587
100	12.872571684034812	6.2424455514560435	9.497901787288763	12.99110992790938
