Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:24:16	11:24:16	11:24:16			11:24:16	11:24:16	11:24:16	11:24:16	11:24:16	11:24:20	11:24:20	11:24:20	11:24:20	11:24:20	11:24:20			11:24:22	11:24:22		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:22	11:24:25	11:24:25	11:24:25	11:24:25	11:24:25	11:24:25			11:24:27	11:24:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	11:24:27	11:24:27	11:24:27	11:24:27	11:24:27	11:24:27			11:24:27	11:24:27	11:24:30	11:24:30	11:24:30	11:24:30	11:24:30	11:24:30			11:24:31	11:24:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	11:24:31	11:24:31	11:24:31	11:24:31	11:24:31	11:24:31			11:24:31	11:24:31	11:24:33	11:24:33	11:24:33	11:24:33	11:24:33	11:24:33			11:24:34	11:24:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
4	11:24:34	11:24:34	11:24:34	11:24:34	11:24:35	11:24:35			11:24:35	11:24:35	11:24:37	11:24:37	11:24:37	11:24:37	11:24:37	11:24:37			11:24:38	11:24:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	11:24:38	11:24:38	11:24:38	11:24:38	11:24:38	11:24:38			11:24:38	11:24:38	11:24:40	11:24:40	11:24:40	11:24:40	11:24:40	11:24:40			11:24:41	11:24:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	11:24:41	11:24:41	11:24:41	11:24:41	11:24:41	11:24:41			11:24:41	11:24:41	11:24:44	11:24:44	11:24:44	11:24:44	11:24:44	11:24:44			11:24:45	11:24:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
7	11:24:45	11:24:45	11:24:45	11:24:45	11:24:45	11:24:45			11:24:45	11:24:45	11:24:47	11:24:47	11:24:47	11:24:47	11:24:47	11:24:47			11:24:48	11:24:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
8	11:24:48	11:24:48	11:24:48	11:24:48	11:24:48	11:24:48			11:24:48	11:24:48	11:24:50	11:24:50	11:24:50	11:24:50	11:24:50	11:24:50			11:24:51	11:24:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
9	11:24:52	11:24:52	11:24:52	11:24:52	11:24:52	11:24:52			11:24:52	11:24:52	11:24:54	11:24:54	11:24:54	11:24:54	11:24:54	11:24:54			11:24:55	11:24:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
