Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	11:44:18	11:44:18	11:44:18			11:44:18	11:44:18	11:44:18	11:44:18	11:44:18	11:44:22	11:44:22	11:44:22	11:44:22	11:44:22	11:44:22			11:44:23	11:44:23		00:00:00		00:00:00	00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:05
1	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:24	11:44:27	11:44:27	11:44:27	11:44:27	11:44:27	11:44:27			11:44:28	11:44:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00		00:00:01	00:00:04
2	11:44:29	11:44:29	11:44:29	11:44:29	11:44:29	11:44:29			11:44:29	11:44:29	11:44:31	11:44:31	11:44:31	11:44:31	11:44:31	11:44:31			11:44:32	11:44:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
3	11:44:32	11:44:32	11:44:32	11:44:32	11:44:32	11:44:32			11:44:32	11:44:32	11:44:35	11:44:35	11:44:35	11:44:35	11:44:35	11:44:35			11:44:36	11:44:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
4	11:44:36	11:44:36	11:44:36	11:44:36	11:44:36	11:44:36			11:44:36	11:44:36	11:44:39	11:44:39	11:44:39	11:44:39	11:44:39	11:44:39			11:44:40	11:44:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
5	11:44:40	11:44:40	11:44:40	11:44:40	11:44:40	11:44:40			11:44:40	11:44:40	11:44:42	11:44:42	11:44:42	11:44:42	11:44:42	11:44:42			11:44:43	11:44:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
6	11:44:43	11:44:43	11:44:43	11:44:43	11:44:43	11:44:43			11:44:43	11:44:43	11:44:46	11:44:46	11:44:46	11:44:46	11:44:46	11:44:46			11:44:47	11:44:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
7	11:44:47	11:44:47	11:44:47	11:44:47	11:44:47	11:44:47			11:44:47	11:44:47	11:44:49	11:44:49	11:44:49	11:44:49	11:44:49	11:44:49			11:44:50	11:44:50		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
8	11:44:50	11:44:50	11:44:50	11:44:50	11:44:50	11:44:50			11:44:50	11:44:50	11:44:52	11:44:52	11:44:52	11:44:52	11:44:52	11:44:52			11:44:53	11:44:53		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:01	00:00:03
9	11:44:53	11:44:53	11:44:53	11:44:53	11:44:53	11:44:53			11:44:53	11:44:53	11:44:55	11:44:55	11:44:55	11:44:55	11:44:55	11:44:55			11:44:56	11:44:56		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
